,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.381,0.14102564102564102,0.1598
i0_c1,1.0,0.3759,0.1794871794871795,0.1571
i0_c2,1.0,0.371,0.14102564102564102,0.1358
i0_c3,1.0,0.4133,0.1346153846153846,0.1108
i0_c4,1.0,0.3743,0.19230769230769232,0.1805
i0_c5,1.0,0.3806,0.1858974358974359,0.1356
i0_c6,1.0,0.3799,0.22435897435897437,0.2043
i0_c7,1.0,0.3774,0.1794871794871795,0.1652
i0_c8,1.0,0.3714,0.1858974358974359,0.144
i0_c9,1.0,0.3843,0.20512820512820512,0.1502
i0_c10,1.0,0.3994,0.17307692307692307,0.1729
i0_c11,1.0,0.3879,0.1794871794871795,0.1599
i0_c12,1.0,0.3859,0.19230769230769232,0.1485
i0_c13,1.0,0.3788,0.14102564102564102,0.1428
i0_c14,1.0,0.3836,0.15384615384615385,0.1471
i0_c15,1.0,0.3711,0.24358974358974358,0.1978
i0_c16,1.0,0.3771,0.14102564102564102,0.1525
i0_c17,1.0,0.3767,0.25,0.1667
i0_c18,1.0,0.3843,0.14743589743589744,0.1654
i0_c19,1.0,0.3885,0.17307692307692307,0.1318
i0_c20,1.0,0.3846,0.21153846153846154,0.181
i0_c21,1.0,0.3951,0.1794871794871795,0.15
i0_c22,1.0,0.3664,0.14102564102564102,0.1606
i0_c23,1.0,0.3832,0.1282051282051282,0.1225
i0_c24,1.0,0.3782,0.19230769230769232,0.1423
i0_c25,1.0,0.3941,0.16666666666666666,0.1626
i0_c26,1.0,0.3891,0.21794871794871795,0.1792
i0_c27,1.0,0.3815,0.16025641025641027,0.1615
i0_c28,1.0,0.3723,0.19230769230769232,0.1865
i0_c29,1.0,0.4118,0.16025641025641027,0.1474
i0_c30,1.0,0.3906,0.12179487179487179,0.1379
i0_c31,1.0,0.3495,0.22435897435897437,0.1519
i0_c32,1.0,0.3973,0.17307692307692307,0.1419
i0_c33,1.0,0.3574,0.15384615384615385,0.1517
i0_c34,1.0,0.3575,0.10897435897435898,0.1203
i0_c35,1.0,0.3995,0.19230769230769232,0.1648
i0_c36,1.0,0.3644,0.20512820512820512,0.1494
i0_c37,1.0,0.3723,0.17307692307692307,0.1557
i0_c38,1.0,0.3729,0.23076923076923078,0.1472
i0_c39,1.0,0.383,0.1858974358974359,0.1375
i0_c40,1.0,0.3732,0.15384615384615385,0.1615
i0_c41,1.0,0.3842,0.22435897435897437,0.1689
i0_c42,1.0,0.3859,0.16025641025641027,0.1388
i0_c43,1.0,0.3692,0.1794871794871795,0.1696
i0_c44,1.0,0.3883,0.19230769230769232,0.1663
i0_c45,1.0,0.3689,0.1794871794871795,0.1916
i0_c46,1.0,0.3876,0.10897435897435898,0.1285
i0_c47,1.0,0.3833,0.21794871794871795,0.1477
i0_c48,1.0,0.3945,0.21153846153846154,0.1515
i0_c49,1.0,0.3816,0.14102564102564102,0.1625
i0_c50,1.0,0.3845,0.2564102564102564,0.1951
i0_c51,1.0,0.3772,0.14102564102564102,0.1288
i0_c52,1.0,0.3767,0.19230769230769232,0.1614
i0_c53,1.0,0.3658,0.16666666666666666,0.1788
i0_c54,1.0,0.3771,0.1987179487179487,0.1533
i0_c55,1.0,0.3871,0.16025641025641027,0.1738
i0_c56,1.0,0.3771,0.08974358974358974,0.1531
i0_c57,1.0,0.3691,0.1987179487179487,0.175
i0_c58,1.0,0.3852,0.16666666666666666,0.1276
i0_c59,1.0,0.3956,0.1794871794871795,0.1313
i0_c60,1.0,0.377,0.14743589743589744,0.1404
i0_c61,1.0,0.3963,0.1858974358974359,0.1819
i0_c62,1.0,0.3671,0.14102564102564102,0.1405
i0_c63,1.0,0.3859,0.08974358974358974,0.1291
i0_g,0.2517,0.2444,,
i1_c0,1.0,0.3536,0.14743589743589744,0.1621
i1_c1,1.0,0.3536,0.23076923076923078,0.1682
i1_c2,1.0,0.35,0.1858974358974359,0.1767
i1_c3,1.0,0.3678,0.16666666666666666,0.1701
i1_c4,1.0,0.3437,0.09615384615384616,0.114
i1_c5,1.0,0.3393,0.1346153846153846,0.1508
i1_c6,1.0,0.3605,0.17307692307692307,0.1773
i1_c7,1.0,0.3584,0.1987179487179487,0.1537
i1_c8,1.0,0.3338,0.16025641025641027,0.1418
i1_c9,1.0,0.3575,0.17307692307692307,0.166
i1_c10,1.0,0.3747,0.1282051282051282,0.1711
i1_c11,1.0,0.3556,0.16025641025641027,0.1713
i1_c12,1.0,0.3654,0.21153846153846154,0.177
i1_c13,1.0,0.3358,0.22435897435897437,0.1926
i1_c14,1.0,0.3401,0.16025641025641027,0.1549
i1_c15,1.0,0.3386,0.16666666666666666,0.143
i1_c16,1.0,0.3477,0.14102564102564102,0.173
i1_c17,1.0,0.3489,0.25,0.1751
i1_c18,1.0,0.3437,0.1987179487179487,0.1553
i1_c19,1.0,0.3543,0.20512820512820512,0.1466
i1_c20,1.0,0.3476,0.14743589743589744,0.1581
i1_c21,1.0,0.3677,0.16666666666666666,0.1609
i1_c22,1.0,0.3429,0.23717948717948717,0.2003
i1_c23,1.0,0.3463,0.14102564102564102,0.1705
i1_c24,1.0,0.3457,0.09615384615384616,0.1387
i1_c25,1.0,0.3426,0.1858974358974359,0.1463
i1_c26,1.0,0.3564,0.14743589743589744,0.1517
i1_c27,1.0,0.3475,0.16666666666666666,0.161
i1_c28,1.0,0.3461,0.16666666666666666,0.1697
i1_c29,1.0,0.3698,0.1987179487179487,0.1695
i1_c30,1.0,0.3584,0.24358974358974358,0.1973
i1_c31,1.0,0.3351,0.1794871794871795,0.1452
i1_c32,1.0,0.3525,0.25,0.1683
i1_c33,1.0,0.3415,0.1794871794871795,0.1646
i1_c34,1.0,0.3298,0.1282051282051282,0.1476
i1_c35,1.0,0.3623,0.20512820512820512,0.1825
i1_c36,1.0,0.3436,0.1987179487179487,0.1903
i1_c37,1.0,0.3261,0.23717948717948717,0.1715
i1_c38,1.0,0.3344,0.1346153846153846,0.1811
i1_c39,1.0,0.3432,0.19230769230769232,0.1607
i1_c40,1.0,0.349,0.1987179487179487,0.1552
i1_c41,1.0,0.3581,0.1346153846153846,0.1733
i1_c42,1.0,0.3438,0.21794871794871795,0.1861
i1_c43,1.0,0.3288,0.19230769230769232,0.1843
i1_c44,1.0,0.3552,0.14743589743589744,0.1642
i1_c45,1.0,0.3508,0.23717948717948717,0.1955
i1_c46,1.0,0.3571,0.15384615384615385,0.1646
i1_c47,1.0,0.3548,0.1987179487179487,0.1652
i1_c48,1.0,0.3604,0.1858974358974359,0.1547
i1_c49,1.0,0.3668,0.10897435897435898,0.1308
i1_c50,1.0,0.3228,0.1346153846153846,0.1664
i1_c51,1.0,0.3455,0.23076923076923078,0.1803
i1_c52,1.0,0.3405,0.15384615384615385,0.1624
i1_c53,1.0,0.3322,0.19230769230769232,0.1343
i1_c54,1.0,0.3611,0.1987179487179487,0.1469
i1_c55,1.0,0.3538,0.21153846153846154,0.1623
i1_c56,1.0,0.3468,0.1858974358974359,0.1755
i1_c57,1.0,0.3347,0.1794871794871795,0.1573
i1_c58,1.0,0.3596,0.11538461538461539,0.1606
i1_c59,1.0,0.3587,0.2692307692307692,0.1732
i1_c60,1.0,0.3375,0.21794871794871795,0.1808
i1_c61,1.0,0.3584,0.24358974358974358,0.1585
i1_c62,1.0,0.3436,0.21794871794871795,0.1886
i1_c63,1.0,0.3623,0.1987179487179487,0.1447
i1_g,0.2917,0.2848,,
i2_c0,1.0,0.3571,0.24358974358974358,0.1974
i2_c1,1.0,0.3591,0.23076923076923078,0.1798
i2_c2,1.0,0.3481,0.14102564102564102,0.1727
i2_c3,1.0,0.3751,0.1346153846153846,0.1659
i2_c4,1.0,0.3555,0.1987179487179487,0.1912
i2_c5,1.0,0.3426,0.21153846153846154,0.203
i2_c6,1.0,0.3663,0.16666666666666666,0.18
i2_c7,1.0,0.3696,0.21794871794871795,0.1975
