,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i3_c9,0.9824,0.6227,0.3584,0.3206
i3_c10,0.9984,0.6162,0.3872,0.3192
i3_c11,0.9888,0.6424,0.3248,0.2986
i3_c12,0.9936,0.6434,0.3824,0.3028
i3_c13,0.992,0.6277,0.3728,0.3188
i3_c14,0.9856,0.6505,0.3568,0.3289
i3_c15,0.9952,0.622,0.328,0.3102
i3_g,0.5604,0.545,,
i4_c0,0.9888,0.6549,0.3968,0.3559
i4_c1,0.9968,0.6362,0.3488,0.3301
i4_c2,0.9952,0.6248,0.4048,0.3329
i4_c3,0.9856,0.6563,0.3968,0.3439
i4_c4,0.9936,0.6357,0.352,0.3354
i4_c5,0.9952,0.6397,0.3136,0.283
i4_c6,0.9984,0.6294,0.3504,0.3126
i4_c7,0.9936,0.6472,0.4016,0.3277
i4_c8,0.9904,0.6312,0.3552,0.3038
i4_c9,0.992,0.6345,0.3472,0.3178
i4_c10,0.9968,0.6218,0.3952,0.3416
i4_c11,0.992,0.6494,0.3664,0.3175
i4_c12,0.9936,0.6466,0.4064,0.3187
i4_c13,0.9872,0.6375,0.3408,0.3118
i4_c14,0.9904,0.6604,0.3408,0.3192
i4_c15,0.9984,0.638,0.3728,0.3413
i4_g,0.5861,0.5718,,
i5_c0,0.992,0.6675,0.3344,0.3212
i5_c1,0.9984,0.648,0.3824,0.3478
i5_c2,0.9984,0.6391,0.3632,0.3211
i5_c3,0.9904,0.6677,0.376,0.3568
i5_c4,0.9936,0.656,0.3424,0.3387
i5_c5,0.9984,0.6476,0.3536,0.3429
i5_c6,0.9968,0.643,0.4272,0.3329
i5_c7,0.9936,0.6617,0.3296,0.3177
i5_c8,0.9856,0.6416,0.3408,0.3147
i5_c9,0.9872,0.6381,0.3376,0.3192
i5_c10,0.9984,0.6421,0.3616,0.3406
i5_c11,0.9952,0.6692,0.4112,0.3551
i5_c12,1.0,0.6612,0.3952,0.3548
i5_c13,0.9968,0.6495,0.3632,0.3317
i5_c14,0.9888,0.6729,0.2976,0.2849
i5_c15,1.0,0.6414,0.3344,0.325
i5_g,0.5868,0.5749,,
i6_c0,0.9968,0.674,0.3728,0.3489
i6_c1,0.9968,0.6496,0.3648,0.3515
i6_c2,1.0,0.6626,0.3712,0.3526
i6_c3,0.9936,0.6698,0.3776,0.343
i6_c4,0.9968,0.6547,0.336,0.3362
i6_c5,0.9936,0.6539,0.4,0.361
i6_c6,1.0,0.647,0.3776,0.3264
i6_c7,0.9968,0.6599,0.4112,0.3864
i6_c8,0.992,0.6438,0.3488,0.329
i6_c9,0.9936,0.6475,0.3344,0.3175
i6_c10,0.9968,0.6441,0.3712,0.3463
i6_c11,0.9936,0.6707,0.392,0.3567
i6_c12,0.9984,0.6699,0.3376,0.3136
i6_c13,0.9968,0.6515,0.3408,0.3408
i6_c14,0.9904,0.6714,0.3536,0.314
i6_c15,1.0,0.646,0.3568,0.3406
i6_g,0.5785,0.573,,
i7_c0,0.9984,0.6823,0.3696,0.3418
i7_c1,0.9984,0.6624,0.368,0.339
i7_c2,0.9984,0.6573,0.44,0.3544
i7_c3,0.9904,0.6708,0.4128,0.3499
i7_c4,0.9952,0.6663,0.3648,0.3276
i7_c5,0.9968,0.6635,0.4176,0.3724
i7_c6,0.9984,0.6561,0.3856,0.3348
i7_c7,1.0,0.6711,0.3888,0.349
i7_c8,0.992,0.6456,0.392,0.3299
i7_c9,0.992,0.6555,0.3696,0.3448
i7_c10,0.9952,0.652,0.4096,0.3656
i7_c11,0.992,0.672,0.3872,0.3711
i7_c12,0.9952,0.6694,0.3488,0.3172
i7_c13,0.9984,0.659,0.3936,0.3561
i7_c14,0.9936,0.6784,0.36,0.3426
i7_c15,0.9984,0.659,0.4,0.3529
i7_g,0.5873,0.5764,,
i8_c0,0.9952,0.6828,0.432,0.3772
i8_c1,0.9968,0.6691,0.3312,0.3146
i8_c2,1.0,0.6676,0.3984,0.3734
i8_c3,0.9936,0.6864,0.4048,0.3607
i8_c4,0.9968,0.6666,0.352,0.3346
i8_c5,0.9968,0.6722,0.3936,0.3826
i8_c6,0.9984,0.6602,0.3408,0.35
i8_c7,0.9984,0.6788,0.3648,0.3368
i8_c8,0.9888,0.6561,0.4176,0.3787
i8_c9,0.9936,0.6539,0.352,0.3493
i8_c10,0.9984,0.6523,0.3888,0.347
i8_c11,0.9968,0.6884,0.3232,0.3024
i8_c12,0.9968,0.6756,0.376,0.3109
i8_c13,0.9984,0.6655,0.4048,0.3569
i8_c14,0.9952,0.682,0.4416,0.3856
i8_c15,0.9984,0.661,0.392,0.336
i8_g,0.6123,0.5946,,
i9_c0,0.9968,0.6916,0.4368,0.3862
i9_c1,1.0,0.6699,0.4016,0.3564
i9_c2,1.0,0.6725,0.4048,0.3685
i9_c3,0.9936,0.6912,0.3856,0.3512
i9_c4,0.9984,0.6763,0.3648,0.3581
i9_c5,1.0,0.6718,0.3952,0.3529
i9_c6,1.0,0.6623,0.3712,0.3476
i9_c7,0.9984,0.6798,0.3904,0.3729
i9_c8,0.9936,0.6504,0.4224,0.3993
i9_c9,0.992,0.6624,0.3968,0.3589
i9_c10,1.0,0.6714,0.3936,0.3516
i9_c11,0.9984,0.6923,0.3856,0.3668
i9_c12,0.9984,0.6854,0.3984,0.3545
i9_c13,0.9968,0.6692,0.432,0.3794
i9_c14,0.992,0.6838,0.3968,0.3628
i9_c15,0.9984,0.6704,0.408,0.3675
i9_g,0.6145,0.592,,
