,train_acc,test_acc
i9_c22,0.6955128205128205,0.2312
i9_c23,0.6153846153846154,0.206
i9_c24,0.6666666666666666,0.2131
i9_c25,0.7083333333333334,0.2412
i9_c26,0.6538461538461539,0.2141
i9_c27,0.6826923076923077,0.2298
i9_c28,0.6858974358974359,0.2236
i9_c29,0.7115384615384616,0.2332
i9_c30,0.6987179487179487,0.2467
i9_c31,0.6987179487179487,0.2418
i9_g,0.4284,0.2981
