file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8778,0.8036,0,c0,0.5361333333333334,0.00046785562825392933,0.5216919230084186,0.00048417719974720263,0.8696333333333333,0.028550870778703455
i0_c1.npy,0.8676,0.8113,0,c1,0.5322666666666667,0.00016996731711974077,0.5194411467366201,0.0006024912303968638,0.8630000000000001,0.02853255450650479
i0_g.npy,0.8696,0.83,0,g,0.5203166666666668,0.0013046923860520836,0.5119941155933107,0.00041057317801266127,0.8663333333333333,0.02841406146415696
i1_c0.npy,0.8826,0.8081,1,c0,0.5393500000000001,0.0011898879499067903,0.5235616154662557,7.75292664152299e-05,0.8744333333333335,0.02747421012917795
i1_c1.npy,0.868,0.8129,1,c1,0.5318166666666667,0.0018050084641229548,0.5191593350532823,0.0004579891901852015,0.8614666666666665,0.030619528989773083
i1_g.npy,0.8734,0.8348,1,g,0.519425,0.0005742749051340094,0.511442551898028,5.381976091085521e-05,0.8683000000000001,0.0275063023081378
i2_c0.npy,0.8788,0.8092,2,c0,0.5376833333333333,0.000533593686452756,0.5225471896899535,0.0004883931917221846,0.8738999999999999,0.027506302308137803
i2_c1.npy,0.87,0.8109,2,c1,0.5298999999999999,0.001477610683953436,0.5179520672232202,0.0003087264926420831,0.8622,0.029248817639920675
i2_g.npy,0.8718,0.8376,2,g,0.5163666666666668,0.0002321398046197483,0.5096327038471052,0.00047073836837438786,0.86725,0.027483191833070155
i3_c0.npy,0.888,0.8133,3,c0,0.5386500000000001,0.0006601767440112787,0.5228894327542685,0.0003385112845951193,0.8833000000000001,0.026436527759900682
i3_c1.npy,0.8678,0.8046,3,c1,0.5336166666666666,0.0012641422212534142,0.5202311845904392,0.00011857213725299249,0.8643,0.028666763565727692
i3_g.npy,0.8841,0.8402,3,g,0.520525,0.00037052890125691644,0.5119596446926505,0.00017592134027852912,0.8790166666666667,0.027603225455652018
i4_c0.npy,0.8856,0.8217,4,c0,0.5324666666666668,0.0002981423969999867,0.5191271321589122,0.0006391881699150459,0.8820666666666667,0.027757201267819175
i4_c1.npy,0.8764,0.8153,4,c1,0.5316166666666667,0.00037601713908926905,0.5189096325012953,0.00037320244995557095,0.8681,0.02544792067471655
i4_g.npy,0.8799,0.8437,4,g,0.5193583333333334,0.0006106121700573966,0.5112677878037774,4.293433832076766e-05,0.8783333333333334,0.026357899933205763
i5_c0.npy,0.8824,0.8087,5,c0,0.5401333333333334,0.0006018490028422752,0.5240956259518569,0.00039316591979067007,0.8733333333333334,0.02573497404096008
i5_c1.npy,0.8784,0.8099,5,c1,0.5353833333333333,0.0002192157739660743,0.5212446101078202,0.0007948127492237962,0.8691333333333334,0.026627971925944523
i5_g.npy,0.8774,0.8413,5,g,0.5201916666666666,0.0005947104804487331,0.5118290378846561,0.00012901524798225128,0.8737833333333335,0.027501661565965223
i6_c0.npy,0.8892,0.8118,6,c0,0.5391666666666667,0.0011498792207106866,0.5232559733703098,8.657703989150371e-05,0.8813333333333334,0.02841611436413423
i6_c1.npy,0.8766,0.8116,6,c1,0.53425,0.0015467708298257967,0.5204999688127029,0.0002701989409248073,0.8692666666666665,0.029189419696565074
i6_g.npy,0.8776,0.8367,6,g,0.5220083333333333,0.0014808265334677745,0.5129089420793186,0.0004824912032650068,0.8734333333333333,0.028907361615262583
i7_c0.npy,0.8838,0.8135,7,c0,0.5374666666666666,0.0012840906856172386,0.5222973152788689,4.892349481284189e-05,0.8776,0.02924858970959112
i7_c1.npy,0.8778,0.8134,7,c1,0.53545,0.002402602755346787,0.5211938591269666,0.000811944657240608,0.8707666666666666,0.028974337304280503
i7_g.npy,0.8761,0.8415,7,g,0.5174500000000001,0.0004699290726624204,0.510188808745273,6.222706176752497e-05,0.8739500000000001,0.028379026880192112
i8_c0.npy,0.8896,0.8111,8,c0,0.5416833333333333,0.00038042374035044204,0.524737979282469,0.0010367724977242562,0.8852666666666668,0.025613711605743966
i8_c1.npy,0.883,0.8195,8,c1,0.5319333333333334,0.000825967446224249,0.5189303420261715,0.00016314863817440802,0.8755999999999999,0.028800694436072173
i8_g.npy,0.8778,0.8423,8,g,0.5199250000000001,0.0003078825533651522,0.5116530144396425,0.000570152673563814,0.87615,0.026230373615333806
i9_c0.npy,0.884,0.8093,9,c0,0.5396333333333333,0.00038586123009300176,0.5236850429279573,0.000986841388726287,0.8773666666666666,0.025208574379012853
i9_c1.npy,0.8722,0.8124,9,c1,0.5317666666666666,0.0009321420969406579,0.5191014844346132,0.00010386167881129084,0.8634,0.028270833026283446
i9_g.npy,0.8747,0.8391,9,g,0.5195583333333333,0.00023702437755547583,0.5114896225453495,0.0002171740354796214,0.87115,0.025068223577536016
