,0,1
i0_c0,0.0388,0.0237
i0_c1,0.0408,0.0298
i0_c2,0.0552,0.0408
i0_c3,0.0336,0.023
i0_g,0.0299,0.0228
i1_c0,0.0384,0.0233
i1_c1,0.0448,0.0318
i1_c2,0.0764,0.055
i1_c3,0.034,0.0231
i1_g,0.0304,0.0232
i2_c0,0.0376,0.0235
i2_c1,0.0756,0.0577
i2_c2,0.0728,0.0576
i2_c3,0.0316,0.0228
i2_g,0.0302,0.0232
i3_c0,0.0388,0.0239
i3_c1,0.0304,0.0239
i3_c2,0.0612,0.0501
i3_c3,0.034,0.0229
i3_g,0.0295,0.0226
i4_c0,0.0344,0.0226
i4_c1,0.0732,0.062
i4_c2,0.0748,0.0661
i4_c3,0.0316,0.0226
i4_g,0.0301,0.0231
