file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9526,0.4469,0,c0,0.7212166666666665,0.005569984041469245,0.6506163689774133,0.004834126679764239,0.9557666666666668,0.006328155778388816
i0_c1.npy,0.956,0.4485,0,c1,0.7168666666666667,0.0067150742529194845,0.6463352087644029,0.0064482382049143505,0.9583,0.0070943639602151646
i0_g.npy,0.8882,0.5248,0,g,0.6640083333333333,0.005008610641241302,0.6106763906369594,0.004556671823315769,0.9053333333333334,0.011374484115285782
i1_c0.npy,0.9892,0.5086,1,c0,0.6817500000000001,0.006618093884697218,0.6129896062012272,0.005031815949027715,0.9863333333333334,0.0053698748174939364
i1_c1.npy,0.9902,0.5152,1,c1,0.6844666666666664,0.007823610987829657,0.615255583556238,0.00665908692121527,0.9854333333333334,0.00698991336776707
i1_g.npy,0.9638,0.5442,1,g,0.6646416666666667,0.005870577531687621,0.6018631574606521,0.0046592328696010215,0.9731833333333334,0.006247243836729546
i2_c0.npy,0.9958,0.5201,2,c0,0.6729166666666666,0.006038050642016474,0.6058420980432915,0.004619462101566241,0.9901,0.005834095188344666
i2_c1.npy,0.9968,0.5239,2,c1,0.6749499999999999,0.0062964937332878525,0.6074842445593386,0.004957488243190505,0.9891666666666667,0.005632544323443486
i2_g.npy,0.9869,0.5437,2,g,0.6622499999999999,0.0061694138025153245,0.5986069828250599,0.004688732055751612,0.9853333333333333,0.0061190050026308975
i3_c0.npy,0.9982,0.529,3,c0,0.6653166666666667,0.007027426429513336,0.6002414853473379,0.005444603513364663,0.9904333333333333,0.0060974493756725
i3_c1.npy,0.9986,0.5282,3,c1,0.6734,0.006824221567329139,0.6065267124002914,0.005764538835635004,0.9879333333333333,0.008016372135961656
i3_g.npy,0.9935,0.5408,3,g,0.6613583333333334,0.006274778659221546,0.5976602886894152,0.004893354008475552,0.98795,0.006898490172977453
i4_c0.npy,0.9994,0.5247,4,c0,0.6653833333333333,0.0072074999518248585,0.6002566181236565,0.005519727601618919,0.9906999999999999,0.006110919188905502
i4_c1.npy,0.9988,0.5302,4,c1,0.6683,0.008349251463454686,0.6027545430551727,0.00678663513617255,0.9881333333333333,0.007626853144573378
i4_g.npy,0.9975,0.5395,4,g,0.663075,0.006919944002663595,0.5985892560218975,0.005281125470029945,0.9906166666666666,0.006505745324113313
