,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9198717948717948,0.4141,0,c0,0.7353098290598289,0.010727075655995304,0.6898604945268637,0.005675165333747537,0.8563034188034188,0.05478227864174133
i0_c1.npy,0.9198717948717948,0.4137,0,c1,0.7505341880341879,0.013139288329325684,0.6978298305350085,0.003916247582995424,0.8846153846153846,0.05733507634614846
i0_c2.npy,0.9166666666666666,0.4201,0,c2,0.7427884615384617,0.012542047950719972,0.6892192470208421,0.003505965197594389,0.8851495726495727,0.056140595588937026
i0_c3.npy,0.9262820512820512,0.4273,0,c3,0.7673611111111112,0.01422636109571129,0.7175399819430711,0.0033004442224235657,0.8824786324786325,0.054946114831725616
i0_c4.npy,0.9551282051282052,0.3942,0,c4,0.7694978632478633,0.0011012568444491576,0.7081300997562194,0.014555614071527346,0.9198717948717947,0.04300130725961135
i0_c5.npy,0.907051282051282,0.4224,0,c5,0.7240918803418803,0.009940060932654064,0.6754422347857002,0.005905176826351684,0.8643162393162394,0.05687534894959899
i0_c6.npy,0.8942307692307693,0.4219,0,c6,0.7401175213675213,0.014931009465142815,0.6995462011748658,0.0047187826135049495,0.8429487179487181,0.06450196088941702
i0_c7.npy,0.9198717948717948,0.4275,0,c7,0.7462606837606837,0.02485553445327316,0.6930533984024656,0.00694733255938842,0.8824786324786325,0.06927988391826272
i0_c8.npy,0.9326923076923076,0.407,0,c8,0.7614850427350427,0.0223482848779476,0.7140095698280877,0.002908119765486206,0.8717948717948718,0.06738396167188668
i0_c9.npy,0.9198717948717948,0.4269,0,c9,0.765758547008547,0.02067694148820717,0.7174450635269873,0.0012542914479863256,0.876602564102564,0.06523439883669112
i0_c10.npy,0.9166666666666666,0.4214,0,c10,0.7425213675213675,0.009555846057691417,0.6948485115636663,0.003088400921052324,0.8653846153846153,0.043001307259611314
i0_c11.npy,0.9198717948717948,0.4184,0,c11,0.7537393162393161,0.011764271124757072,0.7066763974292902,0.005050903366282233,0.8685897435897436,0.05305431204245786
i0_c12.npy,0.9134615384615384,0.4113,0,c12,0.733173076923077,0.001223978551003158,0.6885448172701424,0.01631494612056616,0.8557692307692308,0.05016819180287989
i0_c13.npy,0.9423076923076924,0.4034,0,c13,0.77857905982906,0.01134756719350855,0.7210534005405799,0.005668168516271631,0.9097222222222222,0.05136267256009135
i0_c14.npy,0.9294871794871796,0.4283,0,c14,0.7369123931623931,0.018514451736777123,0.6829978875037722,0.0029951278478477497,0.8835470085470085,0.0597240378605713
i0_c15.npy,0.9006410256410257,0.4184,0,c15,0.7483974358974358,0.01082966609653488,0.7088314599342816,0.01032237333697617,0.8456196581196581,0.061413040667512235
i0_c16.npy,0.8910256410256411,0.4322,0,c16,0.7107371794871794,0.014709583133562342,0.6671617576491556,0.002666538186835507,0.8418803418803419,0.06689092240383988
i0_c17.npy,0.907051282051282,0.4146,0,c17,0.7443910256410257,0.023292374765622806,0.698323115187808,0.0043128697346545885,0.8595085470085472,0.07047436467547417
i0_c18.npy,0.903846153846154,0.4282,0,c18,0.7425213675213674,0.022467671842749035,0.703959337413454,0.0008161368583051669,0.8370726495726496,0.07764124921874271
i0_c19.npy,0.9134615384615384,0.4104,0,c19,0.7491987179487181,0.012542047950719972,0.7042893493275172,0.0044705103148851,0.8600427350427351,0.05494611483172557
i0_c20.npy,0.9423076923076924,0.4094,0,c20,0.7780448717948718,0.018289602901463642,0.7243425771448441,0.0018615842721417936,0.8974358974358975,0.054487179487179495
i0_c21.npy,0.9294871794871796,0.3988,0,c21,0.7697649572649573,0.013139288329325684,0.7161489151873767,0.002569052459356287,0.8942307692307693,0.05016819180287989
i0_c22.npy,0.8974358974358975,0.4139,0,c22,0.7422542735042735,0.013736528707931392,0.695399576176213,0.00260275451259601,0.8627136752136751,0.056140595588937
i0_c23.npy,0.9326923076923076,0.4484,0,c23,0.7545405982905984,0.016380072763314046,0.6952804714418744,0.0011189306384993339,0.906517094017094,0.061413040667512235
i0_c24.npy,0.8910256410256411,0.4127,0,c24,0.7345085470085472,0.01888639907015353,0.6887336713131281,0.0003476335823734259,0.8557692307692308,0.06881702100507657
i0_c25.npy,0.9262820512820512,0.4129,0,c25,0.7510683760683761,0.014113082065836429,0.7048078442566769,0.008875991983836538,0.8664529914529915,0.07072294514288617
i0_c26.npy,0.935897435897436,0.3947,0,c26,0.7745726495726495,0.01672273060095995,0.7223204499865582,0.002716648958333099,0.892628205128205,0.060918518617782726
i0_c27.npy,0.9230769230769232,0.4156,0,c27,0.7537393162393163,0.0059724037860571086,0.6983620053369669,0.009362971290558646,0.8952991452991453,0.047779230288457035
i0_c28.npy,0.9102564102564102,0.4016,0,c28,0.7612179487179488,0.0236615754170407,0.7208762143835109,0.00042308500806954234,0.8525641025641025,0.0774333148943892
i0_c29.npy,0.9262820512820512,0.4235,0,c29,0.7334401709401709,0.01769283671119574,0.6829242606621513,0.0010964702393492327,0.8712606837606839,0.06284603600937926
i0_c30.npy,0.8974358974358975,0.434,0,c30,0.7446581196581196,0.01911169211538283,0.6976189742166867,0.0019531787576685397,0.8632478632478633,0.062112999374994184
i0_c31.npy,0.9166666666666666,0.4169,0,c31,0.7158119658119658,0.015528249843748523,0.6676878984039135,0.0013259285333793182,0.8589743589743589,0.05733507634614846
i0_g.npy,0.6029,0.5703,0,g,0.517875,0.002833247547720949,0.5182420157434532,0.0025342090783709095,0.5242333333333332,0.12121026725854904
i1_c0.npy,0.9423076923076924,0.4502,1,c0,0.7427884615384617,0.012542047950719972,0.6813895770795373,0.003522236230238762,0.9129273504273504,0.05852955710335988
i1_c1.npy,0.9455128205128204,0.4623,1,c1,0.7393162393162394,0.007440378353196661,0.6785765163927917,0.0044261638545479666,0.9102564102564105,0.04300130725961135
i1_c2.npy,0.9487179487179488,0.4663,1,c2,0.7280982905982906,0.014590278080927001,0.6681608461091438,0.0016275710979735663,0.9059829059829062,0.05255715331730276
i1_c3.npy,0.9615384615384616,0.4694,1,c3,0.7529380341880342,0.01851445173677708,0.690664620851167,0.0004514390651497387,0.9161324786324786,0.06569644164662841
i1_c4.npy,0.9871794871794872,0.4395,1,c4,0.7524038461538461,0.003303770533347473,0.6814537591882391,0.01010566509664931,0.9503205128205128,0.046584749531245626
i1_c5.npy,0.939102564102564,0.4597,1,c5,0.7222222222222222,0.011944807572114259,0.6652113007959781,0.0036153434648777856,0.8958333333333335,0.06091851861778275
i1_c6.npy,0.9326923076923076,0.4782,1,c6,0.7275641025641025,0.007166884543268531,0.675595238095238,0.009316949906249133,0.8782051282051282,0.05733507634614846
i1_c7.npy,0.9551282051282052,0.4809,1,c7,0.7417200854700855,0.004180682650240018,0.678498971103962,0.007566325721621321,0.9204059829059829,0.041806826502399926
i1_c8.npy,0.9583333333333334,0.4531,1,c8,0.7395833333333334,0.009692973991252173,0.6790632869035808,0.006339914513596021,0.9102564102564105,0.05733507634614845
i1_c9.npy,0.935897435897436,0.4721,1,c9,0.7481303418803417,0.007764124921874284,0.6898335612703691,0.005551543989618324,0.902777777777778,0.045390268774034195
i1_c10.npy,0.935897435897436,0.4577,1,c10,0.7419871794871794,0.00934447419045722,0.6811617862697017,0.00428340371244406,0.9107905982905983,0.04897371104566846
i1_c11.npy,0.9262820512820512,0.4681,1,c11,0.732104700854701,0.007764124921874283,0.6764800982959874,0.009724549518987366,0.892628205128205,0.060918518617782726
i1_c12.npy,0.935897435897436,0.463,1,c12,0.7508012820512819,0.012542047950719972,0.6876732490581259,0.0016935111438458946,0.9193376068376069,0.05136267256009131
i1_c13.npy,0.9583333333333334,0.4557,1,c13,0.7505341880341879,0.003888947590427613,0.6871132531687154,0.005925401801850199,0.9209401709401711,0.033445461201919935
i1_c14.npy,0.9615384615384616,0.4663,1,c14,0.7318376068376068,0.001194480757211422,0.6691196394700438,0.010555462863880387,0.9198717948717947,0.04300130725961135
i1_c15.npy,0.9423076923076924,0.4647,1,c15,0.7347756410256411,0.0017917211358171742,0.6758192340780522,0.0118189416418072,0.905448717948718,0.046584749531245626
i1_c16.npy,0.9294871794871796,0.4766,1,c16,0.7110042735042734,0.011944807572114259,0.6545324857604832,0.0017305905434023777,0.8942307692307692,0.05733507634614843
i1_c17.npy,0.935897435897436,0.4536,1,c17,0.7310363247863249,0.020903413251199966,0.674491392801252,0.0034993239084503843,0.8920940170940171,0.06927988391826272
i1_c18.npy,0.9230769230769232,0.4547,1,c18,0.7382478632478633,0.011944807572114259,0.6836788942052099,0.004160679383970937,0.8878205128205128,0.05733507634614846
i1_c19.npy,0.9487179487179488,0.462,1,c19,0.7467948717948718,0.014333769086537104,0.6877266444061467,0.0011691347092611115,0.904380341880342,0.056140595588937026
i1_c20.npy,0.9807692307692308,0.4563,1,c20,0.7737713675213675,0.014931009465142813,0.7064848285682989,0.00134717645703238,0.9369658119658121,0.05494611483172561
i1_c21.npy,0.9423076923076924,0.454,1,c21,0.7379807692307692,0.006846156847209578,0.6763256624036184,0.0036045184287205752,0.9134615384615387,0.038727711453828785
i1_c22.npy,0.9166666666666666,0.4618,1,c22,0.7318376068376069,0.014113082065836469,0.6772291810022751,0.00133574800173337,0.8862179487179488,0.058069458115363584
i1_c23.npy,0.9551282051282052,0.4781,1,c23,0.7288995726495725,0.002153380808840417,0.6634635871213054,0.007174003575213588,0.9305555555555554,0.03634049434122852
