,0,1
i0_c0,0.5908,0.2375
i0_c1,0.6808,0.2823
i0_c2,0.6524,0.2628
i0_c3,0.6208,0.2604
i0_g,0.3889,0.2781
i1_c0,0.5976,0.2339
i1_c1,0.6708,0.2704
i1_c2,0.6384,0.2585
i1_c3,0.6196,0.2562
i1_g,0.389,0.2792
i2_c0,0.6012,0.2378
i2_c1,0.6588,0.2741
i2_c2,0.6344,0.2536
i2_c3,0.6188,0.2605
i2_g,0.3821,0.2753
i3_c0,0.6156,0.2429
i3_c1,0.6712,0.2767
i3_c2,0.6416,0.263
i3_c3,0.6332,0.2666
i3_g,0.395,0.2849
i4_c0,0.608,0.2408
i4_c1,0.6724,0.269
i4_c2,0.6532,0.2659
i4_c3,0.6196,0.2621
i4_g,0.39,0.2765
