,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.1312,0.1501,0,c0,0.49466666666666664,0.0037142368739157758,0.4813463066544101,0.011882806357417489,0.14133333333333334,0.014150932438849705
i0_c1.npy,0.184,0.1651,0,c1,0.5261333333333333,0.00204830553276498,0.5792654889571188,0.01007436173319079,0.19226666666666667,0.009529369805443009
i0_c2.npy,0.1696,0.1653,0,c2,0.5156,0.004472135954999583,0.5459637932040419,0.009124072737473234,0.18320000000000003,0.0171269767715535
i0_c3.npy,0.1552,0.1475,0,c3,0.5150666666666667,0.0027096535243868796,0.5501050743128423,0.011703583502017558,0.168,0.009097985124923727
i0_c4.npy,0.1728,0.1673,0,c4,0.5085333333333334,0.0015084944665313446,0.5252163310845328,0.005532167243388498,0.17973333333333333,0.0077654505485658856
i0_c5.npy,0.1552,0.1364,0,c5,0.5064,0.0009237604307033955,0.5198997690150141,0.0028070022868626667,0.168,0.014070299688824438
i0_c6.npy,0.1552,0.1545,0,c6,0.5133333333333333,0.002429448954438472,0.5435790505477981,0.008115337786053983,0.16826666666666668,0.018940843580885082
i0_c7.npy,0.1632,0.1756,0,c7,0.4937333333333333,0.003146779658988243,0.48253943178113784,0.007344278160137697,0.1698666666666667,0.009967056848549732
i0_c8.npy,0.1408,0.1393,0,c8,0.5017333333333334,0.0011699952516522807,0.5058639379497244,0.003524302267996453,0.1490666666666667,0.011772661362476863
i0_c9.npy,0.1184,0.1173,0,c9,0.5002666666666666,0.003714236873915768,0.5021792635406742,0.012102572999161365,0.13253333333333334,0.012780540764076538
i0_c10.npy,0.1616,0.1652,0,c10,0.4936,0.002571640202931439,0.48210831804790993,0.007138485261796286,0.17679999999999998,0.019283153269110315
i0_c11.npy,0.1712,0.1588,0,c11,0.5006666666666667,0.001627540748764494,0.5018896901580073,0.004144556515557281,0.18426666666666666,0.009439397344228186
i0_c12.npy,0.1296,0.1243,0,c12,0.5074666666666667,0.004770278351999563,0.5300291911465839,0.018536618526547307,0.13813333333333333,0.013279892904521319
i0_c13.npy,0.1872,0.1703,0,c13,0.5134666666666666,0.0024621580416825735,0.5353206734785682,0.007395354849087844,0.20613333333333336,0.014143392646587859
i0_c14.npy,0.232,0.2129,0,c14,0.5174666666666666,0.0018714225130157316,0.5385163519040105,0.0027516326438798097,0.24373333333333333,0.009934899205438486
i0_c15.npy,0.1424,0.1441,0,c15,0.5073333333333334,0.0024621580416826013,0.5243472686736422,0.006259564648695014,0.15653333333333333,0.01579648343426121
i0_g.npy,0.1886,0.1804,0,g,0.5035083333333333,0.0003245723682358459,0.5090788576684308,0.001252373210769914,0.19825,0.01107831966801223
i1_c0.npy,0.1856,0.1836,1,c0,0.5150666666666667,0.005026153819992211,0.5421836931581715,0.014228924271407525,0.19546666666666668,0.008783823515733653
i1_c1.npy,0.1376,0.1394,1,c1,0.5113333333333333,0.002086996778999822,0.5406404603643638,0.0059992908963128816,0.1512,0.017126976771553507
i1_c2.npy,0.192,0.1636,1,c2,0.5146666666666667,0.002639865316429769,0.5403825941433534,0.009248381727051409,0.19893333333333332,0.009977753031397175
i1_c3.npy,0.1648,0.1688,1,c3,0.49239999999999995,0.0032578111260988404,0.47966343341782025,0.007986704532220152,0.17706666666666668,0.007598830319346666
i1_c4.npy,0.1808,0.1721,1,c4,0.5099999999999999,0.0006110100926607477,0.5265423578628088,0.0005279000152562505,0.19866666666666666,0.016011107255763286
i1_c5.npy,0.2176,0.1993,1,c5,0.5110666666666667,0.0002981423969999805,0.5253424050352377,0.0017235954346770566,0.2301333333333333,0.010946333734279362
i1_c6.npy,0.2,0.165,1,c6,0.5210666666666666,0.0011925695879998807,0.5558520075826558,0.006343037771284333,0.21120000000000003,0.012598412598418905
i1_c7.npy,0.1712,0.1617,1,c7,0.49346666666666666,0.0011699952516522753,0.4824184168172438,0.0040584244870877145,0.18293333333333336,0.017049991854022162
i1_c8.npy,0.1888,0.1772,1,c8,0.5074666666666666,0.003742845026031531,0.5203068965203216,0.01001256487512818,0.19333333333333333,0.007640826017010354
i1_c9.npy,0.184,0.1827,1,c9,0.5032,0.0015318833724101463,0.5085629867974156,0.004006414880524581,0.19573333333333334,0.014330697432047368
i1_c10.npy,0.1728,0.1857,1,c10,0.4978666666666667,0.0007542472332656462,0.49451539235814196,0.0015693412062697683,0.18906666666666663,0.01314263629904172
i1_c11.npy,0.1792,0.1515,1,c11,0.5165333333333333,0.0027584214487436235,0.5477060517383209,0.009405228661486483,0.19173333333333334,0.015358240639980725
i1_c12.npy,0.1584,0.1577,1,c12,0.49746666666666667,0.0002981423969999598,0.49254411305125334,0.0007336829119419103,0.16746666666666668,0.010917061061577985
i1_c13.npy,0.1776,0.1582,1,c13,0.5119999999999999,0.003666060555964644,0.5346547619047618,0.012065609802628992,0.18933333333333335,0.010478337442340533
i1_c14.npy,0.1248,0.1423,1,c14,0.4917333333333333,0.005198290317231439,0.47392886501271375,0.013316919343827878,0.1416,0.01189285499785481
i1_c15.npy,0.1664,0.1805,1,c15,0.4909333333333334,0.0008844332774281124,0.4758531872920579,0.0035819180569376893,0.18053333333333335,0.013463365932121961
i1_g.npy,0.2181,0.2035,1,g,0.5070749999999999,0.0005375484474290091,0.5160992772911311,0.0010448881559486625,0.22696666666666665,0.011828308792422049
i2_c0.npy,0.1808,0.1716,2,c0,0.5069333333333333,0.0019413626371414434,0.5177019145801318,0.0035461110970880006,0.19999999999999998,0.015946577480241125
i2_c1.npy,0.1616,0.1753,2,c1,0.4957333333333333,0.0009977753031397264,0.48814244951443236,0.0023810460316831318,0.17600000000000002,0.01607980099379342
i2_c2.npy,0.1424,0.1464,2,c2,0.49479999999999996,0.0047046076705006224,0.4843102596267153,0.011973656140679377,0.15306666666666668,0.01295462165492387
i2_c3.npy,0.1728,0.1667,2,c3,0.5041333333333334,0.0023739325086353435,0.5116656849497015,0.0068890097709489,0.18800000000000003,0.013817862835233724
i2_c4.npy,0.192,0.2051,2,c4,0.5045333333333334,0.0027584214487436317,0.5115106922398588,0.006821636676690135,0.20533333333333334,0.005359933664597809
i2_c5.npy,0.1776,0.1882,2,c5,0.4901333333333333,0.0018856180831641283,0.47510090129837534,0.005365815888639869,0.1896,0.008554141297250904
i2_c6.npy,0.1696,0.1384,2,c6,0.5129333333333334,0.0020869967789997807,0.5385834825468337,0.004257206441258537,0.18000000000000002,0.012858201014657275
i2_c7.npy,0.1744,0.186,2,c7,0.488,0.0011313708498984821,0.4688327831833665,0.001997175981358567,0.18026666666666666,0.00819322213105985
i2_c8.npy,0.1792,0.1826,2,c8,0.49920000000000003,0.002309401076758518,0.49823459243724805,0.005625645773595521,0.1928,0.00803990049689671
i2_c9.npy,0.1664,0.1597,2,c9,0.5070666666666667,0.0014907119849998645,0.5206423775411883,0.005419049280476801,0.1816,0.012521980673998819
i2_c10.npy,0.1936,0.1683,2,c10,0.5037333333333334,0.0014360439485692044,0.5091399036798844,0.0034436809606143057,0.21120000000000003,0.013701581417242807
i2_c11.npy,0.2256,0.1947,2,c11,0.5222666666666668,0.0014907119849998645,0.5535037586617885,0.005844161690413196,0.23146666666666668,0.008747317048990256
i2_c12.npy,0.1776,0.1811,2,c12,0.5085333333333333,0.000596284793999961,0.5235040353885855,0.0029627268856600763,0.19173333333333334,0.013399834161494519
i2_c13.npy,0.2448,0.2281,2,c13,0.5122666666666666,0.00037712361663283614,0.5253614339424737,9.936782856450834e-05,0.2541333333333333,0.008686131986614576
i2_c14.npy,0.1808,0.1787,2,c14,0.5048,0.0026532998322843122,0.512837422653253,0.007107311144782845,0.1970666666666667,0.00729809716448214
i2_c15.npy,0.1664,0.1797,2,c15,0.4976,0.001460593486680444,0.49355509736455283,0.0031370663018819808,0.17653333333333335,0.013691197496526333
i2_g.npy,0.249,0.2402,2,g,0.5047333333333334,0.0005030462757595816,0.5092466526121924,0.0007287538354051753,0.26026666666666665,0.010735248276381674
i3_c0.npy,0.2064,0.172,3,c0,0.5236,0.0012858201014657239,0.5603878917851702,0.006859974832411611,0.22106666666666663,0.020869967789998046
i3_c1.npy,0.1984,0.1998,3,c1,0.49733333333333335,0.0023399905033045653,0.4938039770967286,0.005103847529603761,0.21093333333333333,0.008783823515733648
i3_c2.npy,0.1664,0.1468,3,c2,0.5164,0.0030550504633038962,0.5510814657041072,0.011902540286975906,0.17946666666666666,0.00786101491892463
i3_c3.npy,0.2368,0.1932,3,c3,0.5137333333333333,0.0014907119849998612,0.5290412976368611,0.003836125194397651,0.25120000000000003,0.009237604307034011
i3_c4.npy,0.1872,0.1873,3,c4,0.5028,0.003055050463303899,0.5075156034323223,0.007554249115756376,0.19733333333333336,0.009848632166730332
i3_c5.npy,0.1472,0.1559,3,c5,0.506,0.003966526608171584,0.519360141947745,0.011204333776021962,0.16079999999999997,0.015283978539634237
i3_c6.npy,0.2496,0.2177,3,c6,0.5102666666666665,0.00029814239699993915,0.5205729559981674,0.0013866049680579904,0.2605333333333334,0.011177755688071833
i3_c7.npy,0.1904,0.1844,3,c7,0.5026666666666667,0.0026398653164297708,0.5070716160637246,0.00686634842597047,0.1952,0.008763560920082656
i3_c8.npy,0.1136,0.1486,3,c8,0.47613333333333335,0.002186829262247584,0.4196701592684376,0.002288618739058053,0.12453333333333334,0.008686131986614576
i3_c9.npy,0.1824,0.1844,3,c9,0.4857333333333333,0.0011699952516522763,0.4658775582350201,0.001889377307869414,0.19493333333333332,0.013589538459990306
