,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i2_c7,0.448,0.3135,0.1696,0.1452
i2_c8,0.4304,0.3222,0.2048,0.1879
i2_c9,0.4528,0.3165,0.1712,0.1645
i2_c10,0.4672,0.3222,0.2016,0.1723
i2_c11,0.4496,0.3327,0.1568,0.1798
i2_c12,0.4672,0.312,0.1696,0.1665
i2_c13,0.4512,0.3086,0.1664,0.165
i2_c14,0.4464,0.3256,0.2048,0.211
i2_c15,0.4592,0.3127,0.184,0.1936
i2_g,0.2534,0.2446,,
i3_c0,0.464,0.3391,0.1696,0.157
i3_c1,0.4336,0.3401,0.1568,0.183
i3_c2,0.4736,0.3373,0.1664,0.1518
i3_c3,0.4352,0.3353,0.1552,0.1713
i3_c4,0.4192,0.3374,0.1856,0.1728
i3_c5,0.4592,0.3413,0.1728,0.1911
i3_c6,0.5024,0.3385,0.1904,0.1612
i3_c7,0.4944,0.3285,0.1984,0.1915
i3_c8,0.448,0.333,0.208,0.1734
i3_c9,0.4464,0.3379,0.176,0.1751
i3_c10,0.4608,0.3344,0.2464,0.2543
i3_c11,0.4608,0.3424,0.168,0.1647
i3_c12,0.4736,0.342,0.192,0.1917
i3_c13,0.4512,0.3323,0.2064,0.1822
i3_c14,0.4656,0.3331,0.1984,0.1879
i3_c15,0.4608,0.3335,0.1536,0.1654
i3_g,0.2672,0.2618,,
i4_c0,0.4512,0.3472,0.2096,0.1843
i4_c1,0.432,0.3405,0.1984,0.1951
i4_c2,0.472,0.3422,0.1456,0.1681
i4_c3,0.432,0.3352,0.1712,0.1732
i4_c4,0.424,0.3304,0.1584,0.1773
i4_c5,0.4624,0.3258,0.1984,0.1733
i4_c6,0.4896,0.3431,0.232,0.2373
i4_c7,0.4528,0.3244,0.2064,0.202
i4_c8,0.4656,0.3282,0.192,0.1935
i4_c9,0.4352,0.3356,0.224,0.2209
i4_c10,0.4592,0.3342,0.1872,0.1953
i4_c11,0.4416,0.3451,0.208,0.2203
i4_c12,0.448,0.3336,0.232,0.2203
i4_c13,0.4448,0.3312,0.2144,0.1944
i4_c14,0.4272,0.3364,0.192,0.1929
i4_c15,0.4464,0.3333,0.1744,0.178
i4_g,0.2872,0.2783,,
i5_c0,0.4592,0.3449,0.2416,0.1872
i5_c1,0.4368,0.3457,0.2048,0.1935
i5_c2,0.4576,0.3456,0.1552,0.1459
i5_c3,0.472,0.3482,0.1984,0.1949
i5_c4,0.4672,0.3467,0.1952,0.2189
i5_c5,0.4352,0.3442,0.2256,0.2193
i5_c6,0.4592,0.3527,0.2,0.1717
i5_c7,0.4448,0.3427,0.1808,0.1734
i5_c8,0.4608,0.349,0.1904,0.2152
i5_c9,0.4736,0.3455,0.2096,0.2345
i5_c10,0.4688,0.3456,0.2144,0.2104
i5_c11,0.4272,0.3552,0.2448,0.2095
i5_c12,0.4528,0.3472,0.2512,0.2015
i5_c13,0.4496,0.3393,0.192,0.1759
i5_c14,0.4464,0.3511,0.1936,0.1981
i5_c15,0.4688,0.354,0.1808,0.1709
i5_g,0.3056,0.2914,,
i6_c0,0.472,0.3542,0.1696,0.1631
i6_c1,0.4592,0.3657,0.232,0.2065
i6_c2,0.4896,0.3619,0.2208,0.2226
i6_c3,0.4816,0.3676,0.1472,0.1504
i6_c4,0.4704,0.3545,0.1632,0.1567
i6_c5,0.4912,0.3581,0.2352,0.2502
i6_c6,0.4832,0.3681,0.1616,0.173
i6_c7,0.4544,0.3474,0.2224,0.208
i6_c8,0.4928,0.3559,0.2384,0.2186
i6_c9,0.4864,0.3647,0.1776,0.1798
i6_c10,0.4864,0.3582,0.1584,0.1681
i6_c11,0.4512,0.3654,0.2528,0.2181
i6_c12,0.488,0.3604,0.2304,0.1981
i6_c13,0.4816,0.3538,0.1936,0.1852
i6_c14,0.4496,0.3594,0.2432,0.2135
i6_c15,0.4928,0.3587,0.1792,0.1905
i6_g,0.2959,0.2854,,
i7_c0,0.4864,0.3614,0.2112,0.1945
i7_c1,0.4528,0.366,0.1872,0.1916
i7_c2,0.48,0.3679,0.1904,0.2132
i7_c3,0.4816,0.3766,0.1968,0.1972
i7_c4,0.4576,0.3643,0.176,0.1778
i7_c5,0.4752,0.3569,0.184,0.1944
i7_c6,0.5104,0.3707,0.2016,0.2051
i7_c7,0.4592,0.3547,0.2048,0.1725
i7_c8,0.4992,0.3579,0.24,0.1991
i7_c9,0.4944,0.3698,0.2144,0.205
i7_c10,0.528,0.3655,0.248,0.2034
i7_c11,0.48,0.3712,0.2464,0.2086
i7_c12,0.5008,0.3677,0.1904,0.1915
i7_c13,0.4672,0.3588,0.2048,0.2104
i7_c14,0.4688,0.3622,0.1984,0.1799
i7_c15,0.5024,0.3629,0.2368,0.2159
i7_g,0.3208,0.3086,,
i8_c0,0.5056,0.3748,0.192,0.1773
i8_c1,0.4416,0.3646,0.1888,0.1876
i8_c2,0.4784,0.373,0.2912,0.2263
i8_c3,0.4656,0.3619,0.2208,0.1928
i8_c4,0.472,0.3627,0.2128,0.1777
i8_c5,0.5072,0.3583,0.208,0.1883
i8_c6,0.5072,0.36,0.256,0.2242
i8_c7,0.4592,0.3668,0.176,0.1881
i8_c8,0.488,0.3527,0.2032,0.1985
i8_c9,0.4896,0.3599,0.2496,0.2031
i8_c10,0.5264,0.3665,0.2304,0.1834
i8_c11,0.4976,0.3689,0.2576,0.2149
i8_c12,0.488,0.3698,0.224,0.1961
i8_c13,0.4848,0.3613,0.2624,0.2265
i8_c14,0.4336,0.3741,0.2128,0.2101
i8_c15,0.4704,0.3626,0.2,0.1964
i8_g,0.3145,0.2944,,
i9_c0,0.5008,0.3564,0.2192,0.2164
i9_c1,0.4752,0.3544,0.1888,0.1969
i9_c2,0.48,0.3643,0.1936,0.1711
i9_c3,0.4752,0.3481,0.224,0.1832
i9_c4,0.4864,0.3596,0.2176,0.1609
i9_c5,0.4992,0.3546,0.1488,0.1701
i9_c6,0.4912,0.3654,0.1968,0.1809
i9_c7,0.5024,0.3579,0.2288,0.2239
i9_c8,0.4784,0.3536,0.1856,0.1594
i9_c9,0.4768,0.3635,0.2096,0.2029
i9_c10,0.5136,0.3539,0.2176,0.1836
i9_c11,0.4864,0.37,0.208,0.1806
i9_c12,0.4944,0.354,0.2112,0.1893
i9_c13,0.5056,0.3569,0.1984,0.1808
i9_c14,0.4752,0.3685,0.2336,0.2113
i9_c15,0.4992,0.3555,0.2064,0.2121
i9_g,0.2883,0.2727,,
