,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9967948717948718,0.4344,0.42948717948717946,0.2981
i0_c1,0.9903846153846154,0.4511,0.4519230769230769,0.3168
i0_c2,0.9967948717948718,0.4452,0.42948717948717946,0.3079
i0_c3,0.9935897435897436,0.4481,0.4519230769230769,0.3007
i0_c4,1.0,0.4168,0.483974358974359,0.28
i0_c5,0.9903846153846154,0.4606,0.391025641025641,0.2773
i0_c6,0.9775641025641025,0.4648,0.4551282051282051,0.323
i0_c7,0.9967948717948718,0.4445,0.48717948717948717,0.3076
i0_c8,0.9871794871794872,0.4368,0.40384615384615385,0.2843
i0_c9,1.0,0.4506,0.47115384615384615,0.3242
i0_c10,0.9935897435897436,0.443,0.49038461538461536,0.3401
i0_c11,0.9935897435897436,0.4494,0.46794871794871795,0.318
i0_c12,1.0,0.4294,0.46153846153846156,0.2803
i0_c13,0.9967948717948718,0.4237,0.5192307692307693,0.3001
i0_c14,0.9871794871794872,0.4575,0.46474358974358976,0.3106
i0_c15,1.0,0.4467,0.4423076923076923,0.301
i0_c16,0.9903846153846154,0.4442,0.4198717948717949,0.2957
i0_c17,0.9903846153846154,0.4398,0.42948717948717946,0.3331
i0_c18,0.9871794871794872,0.4437,0.47435897435897434,0.3187
i0_c19,0.9935897435897436,0.4289,0.4807692307692308,0.2969
i0_c20,1.0,0.4384,0.4967948717948718,0.2886
i0_c21,0.9871794871794872,0.4214,0.44871794871794873,0.2917
i0_c22,0.9935897435897436,0.4385,0.40064102564102566,0.2905
i0_c23,0.9967948717948718,0.4598,0.47115384615384615,0.3286
i0_c24,0.9903846153846154,0.446,0.5576923076923077,0.3198
i0_c25,1.0,0.431,0.41025641025641024,0.2985
i0_c26,0.9967948717948718,0.4202,0.4519230769230769,0.2969
i0_c27,0.9935897435897436,0.4466,0.47435897435897434,0.3198
i0_c28,0.9807692307692307,0.4372,0.4326923076923077,0.3152
i0_c29,0.9935897435897436,0.4537,0.4166666666666667,0.2859
i0_c30,0.9871794871794872,0.4768,0.40705128205128205,0.3041
i0_c31,0.9903846153846154,0.4332,0.3717948717948718,0.2829
i0_g,0.5723,0.5528,,
i1_c0,0.9967948717948718,0.4877,0.375,0.3127
i1_c1,0.9967948717948718,0.4894,0.5064102564102564,0.3346
i1_c2,1.0,0.4872,0.4775641025641026,0.3228
i1_c3,1.0,0.489,0.4391025641025641,0.3442
i1_c4,1.0,0.4694,0.5480769230769231,0.3636
i1_c5,0.9903846153846154,0.5014,0.4967948717948718,0.3334
i1_c6,0.9903846153846154,0.5086,0.4807692307692308,0.3594
i1_c7,1.0,0.4876,0.5,0.3289
i1_c8,1.0,0.4796,0.40384615384615385,0.3126
i1_c9,1.0,0.4937,0.49038461538461536,0.3537
i1_c10,0.9935897435897436,0.4901,0.5160256410256411,0.3605
i1_c11,0.9967948717948718,0.4969,0.4423076923076923,0.3444
i1_c12,1.0,0.4822,0.483974358974359,0.3351
i1_c13,1.0,0.4787,0.5128205128205128,0.3278
i1_c14,0.9903846153846154,0.4984,0.4583333333333333,0.3456
i1_c15,0.9935897435897436,0.4924,0.4326923076923077,0.3204
i1_c16,0.9967948717948718,0.4908,0.4935897435897436,0.369
i1_c17,0.9935897435897436,0.4829,0.46794871794871795,0.3371
i1_c18,1.0,0.4832,0.48717948717948717,0.3552
i1_c19,0.9967948717948718,0.473,0.4358974358974359,0.3061
i1_c20,1.0,0.4825,0.5224358974358975,0.3365
i1_c21,0.9935897435897436,0.468,0.4775641025641026,0.3064
i1_c22,0.9967948717948718,0.4911,0.38461538461538464,0.3276
i1_c23,0.9935897435897436,0.502,0.4583333333333333,0.3418
i1_c24,0.9967948717948718,0.4963,0.4967948717948718,0.3499
i1_c25,1.0,0.4756,0.47435897435897434,0.3286
i1_c26,0.9967948717948718,0.4679,0.49038461538461536,0.346
i1_c27,1.0,0.4923,0.4551282051282051,0.3113
i1_c28,0.9903846153846154,0.4883,0.4775641025641026,0.3586
i1_c29,0.9967948717948718,0.4889,0.44551282051282054,0.3517
i1_c30,0.9903846153846154,0.5109,0.4807692307692308,0.36
i1_c31,0.9935897435897436,0.4844,0.483974358974359,0.3301
i1_g,0.628,0.5985,,
i2_c0,0.9967948717948718,0.5182,0.5128205128205128,0.3896
i2_c1,1.0,0.5149,0.483974358974359,0.3524
i2_c2,1.0,0.5146,0.48717948717948717,0.3511
i2_c3,0.9967948717948718,0.5153,0.5096153846153846,0.346
i2_c4,1.0,0.5001,0.41346153846153844,0.3251
i2_c5,1.0,0.5217,0.46153846153846156,0.3645
i2_c6,1.0,0.5355,0.49038461538461536,0.3593
i2_c7,1.0,0.5126,0.47115384615384615,0.335
i2_c8,1.0,0.501,0.48717948717948717,0.3601
i2_c9,1.0,0.5207,0.5,0.3743
i2_c10,1.0,0.5221,0.49038461538461536,0.3672
i2_c11,0.9967948717948718,0.5192,0.4775641025641026,0.3601
i2_c12,0.9967948717948718,0.5025,0.4583333333333333,0.3631
i2_c13,1.0,0.5049,0.5352564102564102,0.3572
i2_c14,1.0,0.5259,0.46794871794871795,0.3503
i2_c15,1.0,0.5196,0.4967948717948718,0.3716
i2_c16,0.9967948717948718,0.5167,0.44871794871794873,0.385
i2_c17,1.0,0.5053,0.5,0.358
i2_c18,0.9967948717948718,0.5076,0.48717948717948717,0.3459
i2_c19,0.9967948717948718,0.4958,0.4935897435897436,0.3466
i2_c20,1.0,0.5125,0.46794871794871795,0.3758
i2_c21,0.9967948717948718,0.4976,0.4967948717948718,0.3498
i2_c22,0.9967948717948718,0.5183,0.5096153846153846,0.3718
i2_c23,0.9967948717948718,0.5307,0.4807692307692308,0.3771
i2_c24,0.9967948717948718,0.5225,0.5256410256410257,0.3652
i2_c25,1.0,0.5052,0.5032051282051282,0.3762
i2_c26,1.0,0.4932,0.5384615384615384,0.362
i2_c27,1.0,0.5206,0.5,0.3669
i2_c28,0.9935897435897436,0.5172,0.46794871794871795,0.3302
i2_c29,0.9967948717948718,0.5195,0.49038461538461536,0.3465
i2_c30,1.0,0.5382,0.4423076923076923,0.3538
i2_c31,0.9967948717948718,0.5078,0.483974358974359,0.3379
i2_g,0.6561,0.6337,,
i3_c0,1.0,0.5347,0.4807692307692308,0.3698
i3_c1,1.0,0.5393,0.5288461538461539,0.3837
i3_c2,1.0,0.5284,0.5160256410256411,0.368
i3_c3,1.0,0.5329,0.47115384615384615,0.3725
