,0,1
i0_c0,0.4432,0.2578
i0_c1,0.4588,0.2666
i0_g,0.3732,0.2783
i1_c0,0.4326,0.2515
i1_c1,0.4598,0.2707
i1_g,0.3776,0.2769
i2_c0,0.4296,0.2408
i2_c1,0.4282,0.2545
i2_g,0.3629,0.2648
i3_c0,0.427,0.2412
i3_c1,0.4722,0.2822
i3_g,0.3783,0.2769
i4_c0,0.437,0.2469
i4_c1,0.4326,0.2592
i4_g,0.3638,0.2638
