,0,1
i0_c0,0.6498,0.3593
i0_c1,0.6538,0.3498
i0_g,0.5657,0.3892
i1_c0,0.6576,0.3573
i1_c1,0.6514,0.3512
i1_g,0.5625,0.3838
i2_c0,0.6612,0.3535
i2_c1,0.6478,0.3505
i2_g,0.5745,0.386
i3_c0,0.6604,0.3559
i3_c1,0.6502,0.3505
i3_g,0.5628,0.3917
i4_c0,0.6436,0.3469
i4_c1,0.6614,0.3486
i4_g,0.5558,0.381
