,train_acc,test_acc
i2_c74,1.0,0.4155
i2_c75,1.0,0.3989
i2_c76,1.0,0.3994
i2_c77,1.0,0.4028
i2_c78,1.0,0.4117
i2_c79,1.0,0.4126
i2_c80,1.0,0.4069
i2_c81,1.0,0.4115
i2_c82,1.0,0.4221
i2_c83,1.0,0.4241
i2_c84,1.0,0.4108
i2_c85,1.0,0.4142
i2_c86,1.0,0.386
i2_c87,1.0,0.4128
i2_c88,1.0,0.4083
i2_c89,1.0,0.4158
i2_c90,1.0,0.4105
i2_c91,1.0,0.3966
i2_c92,1.0,0.4197
i2_c93,1.0,0.4049
i2_c94,1.0,0.4231
i2_c95,1.0,0.4178
i2_c96,1.0,0.4237
i2_c97,1.0,0.4174
i2_c98,1.0,0.3959
i2_c99,1.0,0.4095
i2_c100,1.0,0.403
i2_c101,1.0,0.3991
i2_c102,1.0,0.4001
i2_c103,1.0,0.4194
i2_c104,1.0,0.4204
i2_c105,1.0,0.4057
i2_c106,1.0,0.3984
i2_c107,1.0,0.3999
i2_c108,1.0,0.3904
i2_c109,1.0,0.4176
i2_c110,1.0,0.4227
i2_c111,1.0,0.4066
i2_c112,1.0,0.3959
i2_c113,1.0,0.4248
i2_c114,1.0,0.4052
i2_c115,1.0,0.4106
i2_c116,1.0,0.398
i2_c117,1.0,0.4322
i2_c118,1.0,0.4071
i2_c119,1.0,0.4099
i2_c120,1.0,0.4135
i2_c121,1.0,0.4027
i2_c122,1.0,0.4193
i2_c123,1.0,0.4201
i2_c124,1.0,0.395
i2_c125,1.0,0.3986
i2_c126,1.0,0.4191
i2_c127,1.0,0.4226
i2_g,0.5787,0.5466
i3_c0,1.0,0.4319
i3_c1,1.0,0.4435
i3_c2,1.0,0.4187
i3_c3,1.0,0.4178
i3_c4,1.0,0.4257
i3_c5,1.0,0.4125
i3_c6,1.0,0.443
i3_c7,1.0,0.4424
i3_c8,1.0,0.4011
i3_c9,1.0,0.4238
i3_c10,1.0,0.4211
i3_c11,1.0,0.432
i3_c12,1.0,0.4418
i3_c13,1.0,0.4201
i3_c14,1.0,0.4332
i3_c15,1.0,0.4174
i3_c16,1.0,0.403
i3_c17,1.0,0.4409
i3_c18,1.0,0.4355
i3_c19,1.0,0.4276
i3_c20,1.0,0.4149
i3_c21,1.0,0.4387
i3_c22,1.0,0.4144
i3_c23,1.0,0.4496
i3_c24,1.0,0.4193
i3_c25,1.0,0.4394
i3_c26,1.0,0.4287
i3_c27,1.0,0.4281
i3_c28,1.0,0.4309
i3_c29,1.0,0.423
i3_c30,1.0,0.4172
i3_c31,1.0,0.4153
i3_c32,1.0,0.433
i3_c33,1.0,0.4223
i3_c34,1.0,0.4266
i3_c35,1.0,0.4121
i3_c36,1.0,0.4145
i3_c37,1.0,0.4286
i3_c38,1.0,0.4314
i3_c39,1.0,0.4364
i3_c40,1.0,0.4369
i3_c41,1.0,0.4297
i3_c42,1.0,0.4314
i3_c43,1.0,0.435
i3_c44,1.0,0.4197
i3_c45,1.0,0.425
i3_c46,1.0,0.4254
i3_c47,1.0,0.433
i3_c48,1.0,0.4093
i3_c49,1.0,0.4314
i3_c50,1.0,0.4311
i3_c51,1.0,0.4261
i3_c52,1.0,0.4323
i3_c53,1.0,0.4192
i3_c54,1.0,0.4444
i3_c55,1.0,0.427
i3_c56,1.0,0.4034
i3_c57,1.0,0.4325
i3_c58,1.0,0.4467
i3_c59,1.0,0.4223
i3_c60,1.0,0.4276
i3_c61,1.0,0.422
i3_c62,1.0,0.4283
i3_c63,1.0,0.4061
i3_c64,1.0,0.4303
i3_c65,1.0,0.4393
i3_c66,1.0,0.3985
i3_c67,1.0,0.422
i3_c68,1.0,0.3963
i3_c69,1.0,0.4077
i3_c70,1.0,0.4461
i3_c71,1.0,0.4201
i3_c72,1.0,0.4349
i3_c73,1.0,0.418
i3_c74,1.0,0.4311
i3_c75,1.0,0.4142
i3_c76,1.0,0.4162
i3_c77,1.0,0.4193
i3_c78,1.0,0.4282
i3_c79,1.0,0.4331
i3_c80,1.0,0.4237
i3_c81,1.0,0.4307
i3_c82,1.0,0.4401
i3_c83,1.0,0.439
i3_c84,1.0,0.43
i3_c85,1.0,0.4297
i3_c86,1.0,0.3991
i3_c87,1.0,0.4265
i3_c88,1.0,0.4263
i3_c89,1.0,0.4344
i3_c90,1.0,0.4307
i3_c91,1.0,0.4141
i3_c92,1.0,0.4344
i3_c93,1.0,0.4237
i3_c94,1.0,0.4417
i3_c95,1.0,0.4325
i3_c96,1.0,0.4388
i3_c97,1.0,0.4348
i3_c98,1.0,0.4149
i3_c99,1.0,0.4254
i3_c100,1.0,0.4223
i3_c101,1.0,0.4166
i3_c102,1.0,0.4157
i3_c103,1.0,0.4339
i3_c104,1.0,0.4373
i3_c105,1.0,0.4206
i3_c106,1.0,0.4191
i3_c107,1.0,0.4158
i3_c108,1.0,0.4112
i3_c109,1.0,0.4345
i3_c110,1.0,0.439
i3_c111,1.0,0.4194
i3_c112,1.0,0.4159
i3_c113,1.0,0.4403
i3_c114,1.0,0.4234
i3_c115,1.0,0.4283
i3_c116,1.0,0.4131
i3_c117,1.0,0.4478
i3_c118,1.0,0.4261
i3_c119,1.0,0.4275
i3_c120,1.0,0.4309
i3_c121,1.0,0.42
i3_c122,1.0,0.435
i3_c123,1.0,0.4343
i3_c124,1.0,0.4093
i3_c125,1.0,0.4183
i3_c126,1.0,0.4357
i3_c127,1.0,0.4408
i3_g,0.5958,0.5621
i4_c0,1.0,0.4471
i4_c1,1.0,0.4571
i4_c2,1.0,0.432
i4_c3,1.0,0.4322
i4_c4,1.0,0.4398
i4_c5,1.0,0.4259
i4_c6,1.0,0.4536
i4_c7,1.0,0.4555
i4_c8,1.0,0.4189
i4_c9,1.0,0.4393
i4_c10,1.0,0.4351
i4_c11,1.0,0.4461
i4_c12,1.0,0.4543
i4_c13,1.0,0.4321
i4_c14,1.0,0.4455
i4_c15,1.0,0.429
i4_c16,1.0,0.418
i4_c17,1.0,0.4534
i4_c18,1.0,0.4495
i4_c19,1.0,0.4431
i4_c20,1.0,0.4293
i4_c21,1.0,0.4565
i4_c22,1.0,0.4249
i4_c23,1.0,0.4614
i4_c24,1.0,0.4315
i4_c25,1.0,0.4549
i4_c26,1.0,0.4433
i4_c27,1.0,0.4429
i4_c28,1.0,0.4448
i4_c29,1.0,0.4389
i4_c30,1.0,0.4292
i4_c31,1.0,0.4311
i4_c32,1.0,0.4455
i4_c33,1.0,0.4375
i4_c34,1.0,0.4382
i4_c35,1.0,0.4235
i4_c36,1.0,0.4277
i4_c37,1.0,0.4432
i4_c38,1.0,0.4486
i4_c39,1.0,0.448
i4_c40,1.0,0.4516
i4_c41,1.0,0.445
i4_c42,1.0,0.442
i4_c43,1.0,0.4497
i4_c44,1.0,0.428
i4_c45,1.0,0.4362
i4_c46,1.0,0.4415
i4_c47,1.0,0.4452
i4_c48,1.0,0.4232
i4_c49,1.0,0.4461
i4_c50,1.0,0.4448
i4_c51,1.0,0.4411
i4_c52,1.0,0.4468
i4_c53,1.0,0.4317
i4_c54,1.0,0.4553
i4_c55,1.0,0.4436
i4_c56,1.0,0.419
i4_c57,1.0,0.4454
i4_c58,1.0,0.4627
i4_c59,1.0,0.4379
i4_c60,1.0,0.4402
i4_c61,1.0,0.4348
i4_c62,1.0,0.4421
i4_c63,1.0,0.4202
i4_c64,1.0,0.4436
i4_c65,1.0,0.449
i4_c66,1.0,0.414
i4_c67,1.0,0.4351
i4_c68,1.0,0.4079
i4_c69,1.0,0.4254
i4_c70,1.0,0.4563
i4_c71,1.0,0.4345
i4_c72,1.0,0.4517
i4_c73,1.0,0.4338
i4_c74,1.0,0.4461
i4_c75,1.0,0.4261
i4_c76,1.0,0.4291
i4_c77,1.0,0.4321
i4_c78,1.0,0.4415
i4_c79,1.0,0.4461
i4_c80,1.0,0.4363
i4_c81,1.0,0.449
i4_c82,1.0,0.4526
i4_c83,1.0,0.4511
i4_c84,1.0,0.4448
i4_c85,1.0,0.4418
i4_c86,1.0,0.4149
i4_c87,1.0,0.4383
i4_c88,1.0,0.4366
i4_c89,1.0,0.4474
i4_c90,1.0,0.445
i4_c91,1.0,0.4267
i4_c92,1.0,0.4467
i4_c93,1.0,0.4381
i4_c94,1.0,0.4566
i4_c95,1.0,0.4458
i4_c96,1.0,0.4498
i4_c97,1.0,0.4491
i4_c98,1.0,0.4292
i4_c99,1.0,0.4392
i4_c100,1.0,0.4365
i4_c101,1.0,0.433
i4_c102,1.0,0.4268
i4_c103,1.0,0.4468
i4_c104,1.0,0.4495
i4_c105,1.0,0.4367
i4_c106,1.0,0.4335
i4_c107,1.0,0.4297
i4_c108,1.0,0.4254
i4_c109,1.0,0.4446
i4_c110,1.0,0.4531
i4_c111,1.0,0.4317
i4_c112,1.0,0.4322
i4_c113,1.0,0.45
i4_c114,1.0,0.4418
i4_c115,1.0,0.4473
i4_c116,1.0,0.427
i4_c117,1.0,0.4601
i4_c118,1.0,0.4399
i4_c119,1.0,0.4399
i4_c120,1.0,0.4452
i4_c121,1.0,0.4298
i4_c122,1.0,0.4459
i4_c123,1.0,0.4459
i4_c124,1.0,0.4206
i4_c125,1.0,0.4311
i4_c126,1.0,0.4478
i4_c127,1.0,0.456
i4_g,0.6076,0.5725
i5_c0,1.0,0.457
i5_c1,1.0,0.4665
i5_c2,1.0,0.4429
i5_c3,1.0,0.4407
i5_c4,1.0,0.4542
i5_c5,1.0,0.4379
i5_c6,1.0,0.4631
i5_c7,1.0,0.4665
i5_c8,1.0,0.4324
i5_c9,1.0,0.4494
i5_c10,1.0,0.4462
i5_c11,1.0,0.4564
i5_c12,1.0,0.463
i5_c13,1.0,0.4469
i5_c14,1.0,0.458
i5_c15,1.0,0.4398
i5_c16,1.0,0.4323
i5_c17,1.0,0.4605
i5_c18,1.0,0.4616
i5_c19,1.0,0.4549
i5_c20,1.0,0.4431
i5_c21,1.0,0.4686
i5_c22,1.0,0.4363
i5_c23,1.0,0.4702
i5_c24,1.0,0.4448
i5_c25,1.0,0.4688
i5_c26,1.0,0.4598
i5_c27,1.0,0.455
i5_c28,1.0,0.4568
i5_c29,1.0,0.4511
i5_c30,1.0,0.4411
i5_c31,1.0,0.442
i5_c32,1.0,0.4582
i5_c33,1.0,0.4502
i5_c34,1.0,0.4509
i5_c35,1.0,0.4345
i5_c36,1.0,0.4401
i5_c37,1.0,0.4531
i5_c38,1.0,0.4655
i5_c39,1.0,0.4595
i5_c40,1.0,0.4632
i5_c41,1.0,0.4575
i5_c42,1.0,0.4516
i5_c43,1.0,0.4623
i5_c44,1.0,0.4398
i5_c45,1.0,0.4463
i5_c46,1.0,0.4544
i5_c47,1.0,0.4549
i5_c48,1.0,0.4349
i5_c49,1.0,0.4568
i5_c50,1.0,0.4542
i5_c51,1.0,0.4498
i5_c52,1.0,0.4593
i5_c53,1.0,0.4432
i5_c54,1.0,0.4667
i5_c55,1.0,0.4548
i5_c56,1.0,0.4327
i5_c57,1.0,0.455
i5_c58,1.0,0.4727
i5_c59,1.0,0.4476
i5_c60,1.0,0.4506
i5_c61,1.0,0.4491
i5_c62,1.0,0.4524
i5_c63,1.0,0.4319
i5_c64,1.0,0.455
i5_c65,1.0,0.4603
i5_c66,1.0,0.4225
i5_c67,1.0,0.445
i5_c68,1.0,0.4184
i5_c69,1.0,0.4384
i5_c70,1.0,0.4675
i5_c71,1.0,0.4457
i5_c72,1.0,0.4614
i5_c73,1.0,0.4466
i5_c74,1.0,0.4551
i5_c75,1.0,0.4363
i5_c76,1.0,0.4404
i5_c77,1.0,0.4432
i5_c78,1.0,0.4502
i5_c79,1.0,0.4576
i5_c80,1.0,0.4494
i5_c81,1.0,0.4593
i5_c82,1.0,0.4659
i5_c83,1.0,0.4626
i5_c84,1.0,0.4546
i5_c85,1.0,0.4571
i5_c86,1.0,0.4241
i5_c87,1.0,0.4494
i5_c88,1.0,0.4462
i5_c89,1.0,0.4583
i5_c90,1.0,0.4576
i5_c91,1.0,0.4362
i5_c92,1.0,0.4599
i5_c93,1.0,0.4488
i5_c94,1.0,0.4649
i5_c95,1.0,0.4569
i5_c96,1.0,0.4596
i5_c97,1.0,0.4606
i5_c98,1.0,0.4434
i5_c99,1.0,0.4502
i5_c100,1.0,0.4485
i5_c101,1.0,0.4456
i5_c102,1.0,0.4376
i5_c103,1.0,0.4543
i5_c104,1.0,0.462
i5_c105,1.0,0.4473
i5_c106,1.0,0.4436
i5_c107,1.0,0.4407
i5_c108,1.0,0.4391
i5_c109,1.0,0.4552
i5_c110,1.0,0.4677
i5_c111,1.0,0.4439
i5_c112,1.0,0.4432
i5_c113,1.0,0.4609
i5_c114,1.0,0.4545
i5_c115,1.0,0.4595
i5_c116,1.0,0.4376
i5_c117,1.0,0.4717
i5_c118,1.0,0.448
i5_c119,1.0,0.4515
i5_c120,1.0,0.4573
i5_c121,1.0,0.4426
i5_c122,1.0,0.4576
i5_c123,1.0,0.4567
i5_c124,1.0,0.4309
i5_c125,1.0,0.4415
i5_c126,1.0,0.4574
i5_c127,1.0,0.4684
i5_g,0.6203,0.5851
i6_c0,1.0,0.4672
i6_c1,1.0,0.476
i6_c2,1.0,0.4489
i6_c3,1.0,0.4513
i6_c4,1.0,0.4667
i6_c5,1.0,0.4473
i6_c6,1.0,0.4724
i6_c7,1.0,0.4733
i6_c8,1.0,0.4453
i6_c9,1.0,0.459
i6_c10,1.0,0.4551
i6_c11,1.0,0.4666
i6_c12,1.0,0.474
i6_c13,1.0,0.4552
i6_c14,1.0,0.4681
i6_c15,1.0,0.448
i6_c16,1.0,0.4442
i6_c17,1.0,0.4717
i6_c18,1.0,0.4717
i6_c19,1.0,0.4637
i6_c20,1.0,0.4547
i6_c21,1.0,0.48
i6_c22,1.0,0.4462
i6_c23,1.0,0.4795
i6_c24,1.0,0.455
i6_c25,1.0,0.4812
i6_c26,1.0,0.4702
i6_c27,1.0,0.4657
i6_c28,1.0,0.4669
i6_c29,1.0,0.4601
i6_c30,1.0,0.4522
i6_c31,1.0,0.452
i6_c32,1.0,0.4654
i6_c33,1.0,0.4608
i6_c34,1.0,0.4604
i6_c35,1.0,0.4439
i6_c36,1.0,0.4486
i6_c37,1.0,0.4643
i6_c38,1.0,0.4747
i6_c39,1.0,0.4681
i6_c40,1.0,0.4745
i6_c41,1.0,0.47
i6_c42,1.0,0.4624
i6_c43,1.0,0.4716
i6_c44,1.0,0.4498
i6_c45,1.0,0.4557
i6_c46,1.0,0.4647
i6_c47,1.0,0.4664
i6_c48,1.0,0.444
i6_c49,1.0,0.4683
i6_c50,1.0,0.4651
i6_c51,1.0,0.4592
i6_c52,1.0,0.4682
i6_c53,1.0,0.4494
i6_c54,1.0,0.4763
i6_c55,1.0,0.4659
i6_c56,1.0,0.4433
i6_c57,1.0,0.4661
i6_c58,1.0,0.479
i6_c59,1.0,0.4585
i6_c60,1.0,0.4596
i6_c61,1.0,0.4572
i6_c62,1.0,0.4631
i6_c63,1.0,0.4403
i6_c64,1.0,0.466
i6_c65,1.0,0.4697
i6_c66,1.0,0.4317
i6_c67,1.0,0.456
i6_c68,1.0,0.4289
i6_c69,1.0,0.4516
i6_c70,1.0,0.4775
i6_c71,1.0,0.4543
i6_c72,1.0,0.4734
i6_c73,1.0,0.4563
i6_c74,1.0,0.4643
i6_c75,1.0,0.448
i6_c76,1.0,0.4488
i6_c77,1.0,0.4512
i6_c78,1.0,0.4616
i6_c79,1.0,0.4669
i6_c80,1.0,0.4602
i6_c81,1.0,0.4716
i6_c82,1.0,0.4768
i6_c83,1.0,0.4727
i6_c84,1.0,0.4663
i6_c85,1.0,0.4629
i6_c86,1.0,0.4341
i6_c87,1.0,0.459
i6_c88,1.0,0.4551
i6_c89,1.0,0.467
i6_c90,1.0,0.4679
i6_c91,1.0,0.4477
i6_c92,1.0,0.4695
i6_c93,1.0,0.4592
i6_c94,1.0,0.4759
i6_c95,1.0,0.4676
i6_c96,1.0,0.4667
i6_c97,1.0,0.4714
i6_c98,1.0,0.4543
i6_c99,1.0,0.4602
i6_c100,1.0,0.4624
i6_c101,1.0,0.457
i6_c102,1.0,0.4446
i6_c103,1.0,0.4642
i6_c104,1.0,0.4728
i6_c105,1.0,0.46
i6_c106,1.0,0.4537
i6_c107,1.0,0.4508
i6_c108,1.0,0.4487
i6_c109,1.0,0.4628
i6_c110,1.0,0.4759
i6_c111,1.0,0.4512
i6_c112,1.0,0.4558
i6_c113,1.0,0.4682
i6_c114,1.0,0.4671
i6_c115,1.0,0.4713
i6_c116,1.0,0.4483
i6_c117,1.0,0.4787
i6_c118,1.0,0.4572
i6_c119,1.0,0.4617
i6_c120,1.0,0.4683
i6_c121,1.0,0.4502
i6_c122,1.0,0.4674
i6_c123,1.0,0.4666
i6_c124,1.0,0.4406
i6_c125,1.0,0.4497
i6_c126,1.0,0.4702
i6_c127,1.0,0.4779
i6_g,0.6312,0.5949
i7_c0,1.0,0.4782
i7_c1,1.0,0.4812
i7_c2,1.0,0.4572
i7_c3,1.0,0.4616
i7_c4,1.0,0.4758
i7_c5,1.0,0.4578
i7_c6,1.0,0.477
i7_c7,1.0,0.478
i7_c8,1.0,0.4541
i7_c9,1.0,0.4689
i7_c10,1.0,0.462
i7_c11,1.0,0.4744
i7_c12,1.0,0.4818
i7_c13,1.0,0.4651
i7_c14,1.0,0.4791
i7_c15,1.0,0.453
i7_c16,1.0,0.4537
i7_c17,1.0,0.4802
i7_c18,1.0,0.4806
i7_c19,1.0,0.4722
i7_c20,1.0,0.4601
i7_c21,1.0,0.4891
i7_c22,1.0,0.4524
i7_c23,1.0,0.4869
i7_c24,1.0,0.4651
i7_c25,1.0,0.4923
i7_c26,1.0,0.4777
i7_c27,1.0,0.4757
i7_c28,1.0,0.4779
i7_c29,1.0,0.4696
i7_c30,1.0,0.4607
i7_c31,1.0,0.4638
i7_c32,1.0,0.471
i7_c33,1.0,0.4713
i7_c34,1.0,0.4684
