,train_acc,test_acc
i2_c21,0.30448717948717946,0.2253
i2_c22,0.23397435897435898,0.2387
i2_c23,0.2564102564102564,0.2143
i2_c24,0.28846153846153844,0.2458
i2_c25,0.28846153846153844,0.2154
i2_c26,0.2564102564102564,0.267
i2_c27,0.2916666666666667,0.235
i2_c28,0.30448717948717946,0.2491
i2_c29,0.27884615384615385,0.2246
i2_c30,0.23397435897435898,0.2374
i2_c31,0.21153846153846154,0.2174
i2_g,0.4153,0.4006
i3_c0,0.34615384615384615,0.2767
i3_c1,0.28205128205128205,0.2437
i3_c2,0.3269230769230769,0.3074
i3_c3,0.3076923076923077,0.2664
i3_c4,0.2916666666666667,0.2624
i3_c5,0.27884615384615385,0.2637
i3_c6,0.25961538461538464,0.2408
i3_c7,0.30128205128205127,0.2449
i3_c8,0.3108974358974359,0.2498
i3_c9,0.27564102564102566,0.238
i3_c10,0.3108974358974359,0.2521
i3_c11,0.25,0.2417
i3_c12,0.28846153846153844,0.2593
i3_c13,0.28525641025641024,0.2455
i3_c14,0.2916666666666667,0.2566
i3_c15,0.28846153846153844,0.2611
i3_c16,0.3333333333333333,0.2556
i3_c17,0.25,0.2504
i3_c18,0.2916666666666667,0.2676
i3_c19,0.30128205128205127,0.2799
i3_c20,0.358974358974359,0.2668
i3_c21,0.3173076923076923,0.2691
i3_c22,0.2948717948717949,0.2566
i3_c23,0.2532051282051282,0.2374
i3_c24,0.3076923076923077,0.2736
i3_c25,0.28205128205128205,0.2247
i3_c26,0.28525641025641024,0.2432
i3_c27,0.30448717948717946,0.2553
i3_c28,0.2532051282051282,0.2444
i3_c29,0.24358974358974358,0.2353
i3_c30,0.2948717948717949,0.2696
i3_c31,0.28846153846153844,0.2585
i3_g,0.4313,0.4164
i4_c0,0.38782051282051283,0.2693
i4_c1,0.32051282051282054,0.2547
i4_c2,0.30448717948717946,0.2754
i4_c3,0.2724358974358974,0.2648
i4_c4,0.38782051282051283,0.2836
i4_c5,0.3108974358974359,0.271
i4_c6,0.3557692307692308,0.2603
i4_c7,0.3141025641025641,0.2584
i4_c8,0.33653846153846156,0.2812
i4_c9,0.266025641025641,0.2444
i4_c10,0.3173076923076923,0.2509
i4_c11,0.27884615384615385,0.2559
i4_c12,0.30128205128205127,0.2526
i4_c13,0.32051282051282054,0.2634
i4_c14,0.32371794871794873,0.2596
i4_c15,0.28525641025641024,0.2591
i4_c16,0.2916666666666667,0.2607
i4_c17,0.3141025641025641,0.2765
i4_c18,0.2980769230769231,0.2578
i4_c19,0.28846153846153844,0.2692
i4_c20,0.3685897435897436,0.2785
i4_c21,0.38782051282051283,0.2618
i4_c22,0.26282051282051283,0.2543
i4_c23,0.2916666666666667,0.2753
i4_c24,0.3173076923076923,0.2731
i4_c25,0.28846153846153844,0.2534
i4_c26,0.3141025641025641,0.2813
i4_c27,0.358974358974359,0.2676
i4_c28,0.32051282051282054,0.2869
i4_c29,0.28205128205128205,0.2581
i4_c30,0.3269230769230769,0.2856
i4_c31,0.22435897435897437,0.2511
i4_g,0.4405,0.4209
i5_c0,0.28846153846153844,0.2424
i5_c1,0.3173076923076923,0.2912
i5_c2,0.266025641025641,0.2548
i5_c3,0.2980769230769231,0.2577
i5_c4,0.32371794871794873,0.2802
i5_c5,0.3076923076923077,0.2881
i5_c6,0.36217948717948717,0.2735
i5_c7,0.2980769230769231,0.269
i5_c8,0.30448717948717946,0.2816
i5_c9,0.2564102564102564,0.2656
i5_c10,0.3269230769230769,0.3249
i5_c11,0.27884615384615385,0.2583
i5_c12,0.3333333333333333,0.2715
i5_c13,0.32371794871794873,0.2748
i5_c14,0.2916666666666667,0.2793
i5_c15,0.3141025641025641,0.3055
i5_c16,0.30128205128205127,0.2852
i5_c17,0.3173076923076923,0.2739
i5_c18,0.30448717948717946,0.2847
i5_c19,0.3108974358974359,0.2821
i5_c20,0.38461538461538464,0.2989
i5_c21,0.3942307692307692,0.2447
i5_c22,0.3076923076923077,0.2412
i5_c23,0.3173076923076923,0.2855
i5_c24,0.28525641025641024,0.2912
i5_c25,0.30448717948717946,0.2554
i5_c26,0.32371794871794873,0.2528
i5_c27,0.33974358974358976,0.2925
i5_c28,0.2916666666666667,0.2762
i5_c29,0.33653846153846156,0.2906
i5_c30,0.32051282051282054,0.2542
i5_c31,0.34294871794871795,0.2927
i5_g,0.4548,0.4347
i6_c0,0.3782051282051282,0.2853
i6_c1,0.33974358974358976,0.2971
i6_c2,0.3108974358974359,0.317
i6_c3,0.3141025641025641,0.2577
i6_c4,0.40064102564102566,0.3077
i6_c5,0.3525641025641026,0.2862
i6_c6,0.3076923076923077,0.2896
i6_c7,0.3301282051282051,0.29
i6_c8,0.2948717948717949,0.2972
i6_c9,0.2916666666666667,0.3174
i6_c10,0.3173076923076923,0.275
i6_c11,0.34294871794871795,0.2857
i6_c12,0.3141025641025641,0.2989
i6_c13,0.32371794871794873,0.2613
i6_c14,0.3301282051282051,0.3057
i6_c15,0.3782051282051282,0.2853
i6_c16,0.34615384615384615,0.2626
i6_c17,0.28205128205128205,0.2628
i6_c18,0.34294871794871795,0.2803
i6_c19,0.3141025641025641,0.2836
i6_c20,0.3717948717948718,0.2666
i6_c21,0.32051282051282054,0.2756
i6_c22,0.3685897435897436,0.2846
i6_c23,0.3942307692307692,0.3054
i6_c24,0.36217948717948717,0.3136
i6_c25,0.3301282051282051,0.2867
i6_c26,0.3141025641025641,0.2872
i6_c27,0.3685897435897436,0.2892
i6_c28,0.3141025641025641,0.2869
i6_c29,0.30128205128205127,0.2631
i6_c30,0.3269230769230769,0.3017
i6_c31,0.2980769230769231,0.26
i6_g,0.4736,0.4489
i7_c0,0.30448717948717946,0.3056
i7_c1,0.375,0.2983
i7_c2,0.3301282051282051,0.3068
i7_c3,0.34294871794871795,0.3063
i7_c4,0.391025641025641,0.3043
i7_c5,0.34935897435897434,0.2723
i7_c6,0.30128205128205127,0.2739
i7_c7,0.3141025641025641,0.2996
i7_c8,0.34615384615384615,0.294
i7_c9,0.3525641025641026,0.2799
i7_c10,0.3076923076923077,0.2974
i7_c11,0.30448717948717946,0.2972
i7_c12,0.3525641025641026,0.282
i7_c13,0.40064102564102566,0.3047
i7_c14,0.28525641025641024,0.296
i7_c15,0.32051282051282054,0.3102
i7_c16,0.3108974358974359,0.3019
i7_c17,0.375,0.3251
i7_c18,0.3525641025641026,0.3009
i7_c19,0.2948717948717949,0.2612
i7_c20,0.34615384615384615,0.2928
i7_c21,0.34615384615384615,0.3232
i7_c22,0.3076923076923077,0.2852
i7_c23,0.3269230769230769,0.2996
i7_c24,0.34615384615384615,0.2929
i7_c25,0.2916666666666667,0.2771
i7_c26,0.34935897435897434,0.2754
i7_c27,0.36217948717948717,0.2886
i7_c28,0.3333333333333333,0.2834
i7_c29,0.3173076923076923,0.2846
i7_c30,0.30128205128205127,0.2984
i7_c31,0.33974358974358976,0.2898
i7_g,0.4757,0.4601
i8_c0,0.375,0.3065
i8_c1,0.3525641025641026,0.2751
i8_c2,0.34615384615384615,0.3057
i8_c3,0.30448717948717946,0.2787
i8_c4,0.391025641025641,0.3141
i8_c5,0.32371794871794873,0.2908
i8_c6,0.3333333333333333,0.2951
i8_c7,0.34935897435897434,0.3028
i8_c8,0.3269230769230769,0.3089
i8_c9,0.40384615384615385,0.2999
i8_c10,0.2980769230769231,0.2876
i8_c11,0.3333333333333333,0.2887
i8_c12,0.358974358974359,0.3083
i8_c13,0.375,0.3016
i8_c14,0.34294871794871795,0.2905
i8_c15,0.3557692307692308,0.3055
i8_c16,0.3525641025641026,0.3043
i8_c17,0.36538461538461536,0.3014
i8_c18,0.391025641025641,0.3219
i8_c19,0.32371794871794873,0.2971
i8_c20,0.3942307692307692,0.3095
i8_c21,0.34935897435897434,0.2843
i8_c22,0.3173076923076923,0.3065
i8_c23,0.41346153846153844,0.3112
i8_c24,0.358974358974359,0.3108
i8_c25,0.375,0.3247
i8_c26,0.32371794871794873,0.2853
i8_c27,0.36538461538461536,0.3133
i8_c28,0.33653846153846156,0.2877
i8_c29,0.34294871794871795,0.2727
i8_c30,0.33974358974358976,0.2964
i8_c31,0.3173076923076923,0.2948
i8_g,0.4799,0.4591
i9_c0,0.358974358974359,0.3159
i9_c1,0.3557692307692308,0.3117
i9_c2,0.34615384615384615,0.3137
i9_c3,0.34294871794871795,0.3428
i9_c4,0.4198717948717949,0.3196
i9_c5,0.33974358974358976,0.2881
i9_c6,0.3557692307692308,0.3195
i9_c7,0.3269230769230769,0.3312
i9_c8,0.32051282051282054,0.3102
i9_c9,0.2948717948717949,0.2769
i9_c10,0.3141025641025641,0.3034
i9_c11,0.3269230769230769,0.3082
i9_c12,0.30128205128205127,0.2855
i9_c13,0.38461538461538464,0.3093
i9_c14,0.3269230769230769,0.2908
i9_c15,0.34294871794871795,0.2953
i9_c16,0.3782051282051282,0.3032
i9_c17,0.3525641025641026,0.283
i9_c18,0.34294871794871795,0.2953
i9_c19,0.358974358974359,0.3096
i9_c20,0.40705128205128205,0.3132
i9_c21,0.34294871794871795,0.3003
i9_c22,0.34935897435897434,0.2874
i9_c23,0.3173076923076923,0.3276
i9_c24,0.3974358974358974,0.3309
i9_c25,0.358974358974359,0.291
i9_c26,0.3525641025641026,0.3183
i9_c27,0.30448717948717946,0.2979
i9_c28,0.36217948717948717,0.3183
i9_c29,0.38782051282051283,0.328
i9_c30,0.3301282051282051,0.3025
i9_c31,0.33974358974358976,0.291
i9_g,0.4866,0.4739
