,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9967948717948718,0.4393,0.22756410256410256,0.1751
i0_c1,1.0,0.4538,0.22756410256410256,0.1813
i0_c2,1.0,0.4489,0.14423076923076922,0.1585
i0_c3,1.0,0.4502,0.1955128205128205,0.1611
i0_c4,1.0,0.4182,0.1794871794871795,0.1784
i0_c5,1.0,0.4612,0.23076923076923078,0.1738
i0_c6,0.9935897435897436,0.4656,0.13782051282051283,0.1445
i0_c7,1.0,0.447,0.14423076923076922,0.1485
i0_c8,1.0,0.4389,0.18269230769230768,0.159
i0_c9,1.0,0.4521,0.16025641025641027,0.1618
i0_c10,0.9967948717948718,0.4471,0.16025641025641027,0.1438
i0_c11,1.0,0.4518,0.16987179487179488,0.1836
i0_c12,1.0,0.4308,0.1955128205128205,0.1605
i0_c13,1.0,0.4239,0.1346153846153846,0.1489
i0_c14,1.0,0.4619,0.16346153846153846,0.1412
i0_c15,1.0,0.4475,0.15064102564102563,0.1523
i0_c16,1.0,0.4395,0.1891025641025641,0.179
i0_c17,0.9967948717948718,0.4448,0.20192307692307693,0.156
i0_c18,1.0,0.4494,0.1955128205128205,0.1633
i0_c19,0.9967948717948718,0.4284,0.14743589743589744,0.1577
i0_c20,1.0,0.4374,0.16666666666666666,0.1533
i0_c21,1.0,0.4223,0.1762820512820513,0.168
i0_c22,1.0,0.4398,0.16666666666666666,0.1667
i0_c23,1.0,0.4605,0.22115384615384615,0.1856
i0_c24,1.0,0.4471,0.1346153846153846,0.1335
i0_c25,1.0,0.4282,0.19230769230769232,0.1883
i0_c26,1.0,0.4219,0.15384615384615385,0.1609
i0_c27,1.0,0.4449,0.22756410256410256,0.1435
i0_c28,1.0,0.4379,0.1858974358974359,0.176
i0_c29,0.9967948717948718,0.4509,0.21153846153846154,0.1895
i0_c30,1.0,0.4798,0.18269230769230768,0.1558
i0_c31,1.0,0.4319,0.1891025641025641,0.1645
i0_g,0.2626,0.2584,,
i1_c0,1.0,0.4361,0.21153846153846154,0.1971
i1_c1,1.0,0.4303,0.19230769230769232,0.1719
i1_c2,1.0,0.4278,0.2403846153846154,0.2039
i1_c3,1.0,0.4361,0.30448717948717946,0.2419
i1_c4,1.0,0.399,0.17307692307692307,0.1643
i1_c5,1.0,0.4453,0.21153846153846154,0.1657
i1_c6,1.0,0.447,0.1762820512820513,0.1786
i1_c7,1.0,0.431,0.14102564102564102,0.1456
i1_c8,1.0,0.4203,0.23397435897435898,0.1897
i1_c9,1.0,0.4354,0.22435897435897437,0.2153
i1_c10,1.0,0.429,0.1858974358974359,0.1955
i1_c11,1.0,0.4315,0.16987179487179488,0.1735
i1_c12,1.0,0.4357,0.24358974358974358,0.2107
i1_c13,1.0,0.4175,0.22756410256410256,0.1817
i1_c14,1.0,0.4381,0.20512820512820512,0.1848
i1_c15,1.0,0.4342,0.14423076923076922,0.1751
i1_c16,1.0,0.4284,0.16025641025641027,0.1698
i1_c17,1.0,0.4344,0.1858974358974359,0.1838
i1_c18,1.0,0.4329,0.20512820512820512,0.1964
i1_c19,1.0,0.4238,0.2467948717948718,0.2124
i1_c20,1.0,0.4262,0.19230769230769232,0.1471
i1_c21,1.0,0.4035,0.14423076923076922,0.136
i1_c22,1.0,0.4214,0.15705128205128205,0.1574
i1_c23,1.0,0.4526,0.1794871794871795,0.1659
i1_c24,1.0,0.4378,0.1794871794871795,0.1654
i1_c25,1.0,0.4219,0.20833333333333334,0.177
i1_c26,1.0,0.4183,0.1891025641025641,0.1693
i1_c27,1.0,0.424,0.16025641025641027,0.1513
i1_c28,1.0,0.4171,0.16987179487179488,0.1572
i1_c29,1.0,0.4452,0.16666666666666666,0.1865
i1_c30,1.0,0.4417,0.20192307692307693,0.1836
i1_c31,1.0,0.4276,0.1762820512820513,0.1547
i1_g,0.3294,0.3298,,
i2_c0,1.0,0.4426,0.23717948717948717,0.2039
i2_c1,1.0,0.4465,0.25961538461538464,0.2023
i2_c2,1.0,0.4356,0.21474358974358973,0.198
i2_c3,1.0,0.4403,0.20833333333333334,0.1882
i2_c4,1.0,0.416,0.26282051282051283,0.1997
i2_c5,1.0,0.4474,0.1794871794871795,0.15
i2_c6,1.0,0.458,0.16666666666666666,0.1801
i2_c7,1.0,0.4431,0.23397435897435898,0.2055
i2_c8,1.0,0.4306,0.1955128205128205,0.1645
i2_c9,1.0,0.4392,0.15384615384615385,0.1833
i2_c10,1.0,0.4339,0.22115384615384615,0.2063
i2_c11,1.0,0.4622,0.16987179487179488,0.1652
i2_c12,1.0,0.4286,0.1858974358974359,0.1768
i2_c13,1.0,0.4251,0.1891025641025641,0.1593
i2_c14,1.0,0.4372,0.1955128205128205,0.1816
i2_c15,1.0,0.4376,0.21153846153846154,0.2022
i2_c16,1.0,0.4503,0.21474358974358973,0.1834
i2_c17,1.0,0.4258,0.25,0.2112
i2_c18,1.0,0.4221,0.16346153846153846,0.1583
