,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.4401,0.9935897435897436,0.4378
i0_c1,1.0,0.4551,0.9903846153846154,0.4552
i0_c2,1.0,0.4483,0.9935897435897436,0.4458
i0_c3,1.0,0.4489,1.0,0.4515
i0_c4,1.0,0.4178,0.9967948717948718,0.4142
i0_c5,1.0,0.4625,0.9967948717948718,0.4568
i0_c6,0.9967948717948718,0.4653,0.9935897435897436,0.4626
i0_c7,1.0,0.4467,1.0,0.4417
i0_c8,1.0,0.4415,0.9935897435897436,0.4417
i0_c9,1.0,0.452,1.0,0.4451
i0_c10,1.0,0.4483,0.9903846153846154,0.4433
i0_c11,1.0,0.4506,0.9871794871794872,0.4505
i0_c12,1.0,0.4319,1.0,0.4329
i0_c13,1.0,0.4234,0.9935897435897436,0.4218
i0_c14,1.0,0.4605,0.9967948717948718,0.4562
i0_c15,1.0,0.448,0.9935897435897436,0.4453
i0_c16,1.0,0.4411,0.9903846153846154,0.4421
i0_c17,1.0,0.443,0.9871794871794872,0.4395
i0_c18,0.9967948717948718,0.45,0.9871794871794872,0.449
i0_c19,1.0,0.4272,0.9967948717948718,0.426
i0_c20,1.0,0.4386,0.9967948717948718,0.4368
i0_c21,1.0,0.4216,0.9967948717948718,0.4222
i0_c22,0.9935897435897436,0.4394,0.9903846153846154,0.4375
i0_c23,1.0,0.4629,0.9935897435897436,0.4601
i0_c24,1.0,0.4477,0.9967948717948718,0.4436
i0_c25,1.0,0.4287,0.9967948717948718,0.4249
i0_c26,1.0,0.4218,0.9967948717948718,0.4197
i0_c27,1.0,0.4446,0.9967948717948718,0.439
i0_c28,0.9967948717948718,0.4382,0.9775641025641025,0.4374
i0_c29,1.0,0.4569,0.9903846153846154,0.4501
i0_c30,0.9935897435897436,0.4797,0.9903846153846154,0.4713
i0_c31,1.0,0.4314,0.9903846153846154,0.4283
i0_g,0.6573,0.629,,
i1_c0,1.0,0.4926,1.0,0.4888
i1_c1,1.0,0.4964,1.0,0.5024
i1_c2,1.0,0.4921,0.9935897435897436,0.4841
i1_c3,1.0,0.4931,0.9903846153846154,0.4856
i1_c4,1.0,0.4744,1.0,0.4717
i1_c5,1.0,0.5073,0.9935897435897436,0.5022
i1_c6,1.0,0.512,0.9903846153846154,0.5102
i1_c7,1.0,0.4908,1.0,0.4887
i1_c8,1.0,0.4861,1.0,0.4841
i1_c9,1.0,0.499,1.0,0.4951
i1_c10,1.0,0.4985,0.9967948717948718,0.4962
i1_c11,1.0,0.4986,0.9935897435897436,0.4951
i1_c12,1.0,0.483,1.0,0.4867
i1_c13,1.0,0.4845,0.9967948717948718,0.4798
i1_c14,1.0,0.5075,0.9967948717948718,0.5074
i1_c15,1.0,0.4961,1.0,0.4928
i1_c16,1.0,0.4875,0.9903846153846154,0.4862
i1_c17,1.0,0.4877,0.9903846153846154,0.4848
i1_c18,1.0,0.487,0.9903846153846154,0.4876
i1_c19,1.0,0.475,0.9967948717948718,0.4715
i1_c20,1.0,0.4913,1.0,0.4904
i1_c21,1.0,0.4741,0.9935897435897436,0.4754
i1_c22,1.0,0.4884,0.9903846153846154,0.487
i1_c23,1.0,0.5095,0.9903846153846154,0.5007
i1_c24,0.9967948717948718,0.4993,0.9903846153846154,0.4945
i1_c25,1.0,0.4808,1.0,0.4776
i1_c26,1.0,0.475,1.0,0.4742
i1_c27,1.0,0.4979,0.9903846153846154,0.493
i1_c28,1.0,0.4953,0.9935897435897436,0.49
i1_c29,1.0,0.494,0.9967948717948718,0.4923
i1_c30,0.9967948717948718,0.5137,0.9903846153846154,0.512
i1_c31,1.0,0.4806,0.9967948717948718,0.4737
i1_g,0.7024,0.6715,,
i2_c0,1.0,0.5178,0.9967948717948718,0.5159
i2_c1,1.0,0.5238,0.9967948717948718,0.5199
i2_c2,1.0,0.5152,0.9967948717948718,0.5081
i2_c3,1.0,0.5179,0.9967948717948718,0.5182
i2_c4,1.0,0.507,1.0,0.507
i2_c5,1.0,0.5351,0.9967948717948718,0.5313
i2_c6,1.0,0.5381,0.9839743589743589,0.5388
i2_c7,1.0,0.5159,1.0,0.5172
i2_c8,1.0,0.5086,1.0,0.5034
i2_c9,1.0,0.5224,1.0,0.5219
i2_c10,1.0,0.5273,0.9967948717948718,0.521
i2_c11,1.0,0.5204,0.9935897435897436,0.5186
i2_c12,1.0,0.5096,0.9967948717948718,0.5052
i2_c13,1.0,0.5129,0.9967948717948718,0.5109
i2_c14,1.0,0.5323,1.0,0.5245
i2_c15,1.0,0.5216,0.9967948717948718,0.5231
i2_c16,1.0,0.5146,0.9935897435897436,0.5105
i2_c17,1.0,0.5093,0.9903846153846154,0.5098
i2_c18,1.0,0.5126,0.9967948717948718,0.5046
i2_c19,1.0,0.4982,0.9967948717948718,0.4913
i2_c20,1.0,0.5194,1.0,0.5159
i2_c21,1.0,0.5054,1.0,0.5054
i2_c22,0.9967948717948718,0.5194,0.9935897435897436,0.5118
i2_c23,1.0,0.5381,0.9967948717948718,0.5382
i2_c24,1.0,0.5253,1.0,0.5274
i2_c25,1.0,0.5111,0.9935897435897436,0.5042
i2_c26,0.9967948717948718,0.4982,0.9935897435897436,0.4977
i2_c27,1.0,0.5208,0.9935897435897436,0.5163
i2_c28,1.0,0.5203,0.9935897435897436,0.5162
i2_c29,1.0,0.5257,1.0,0.5177
i2_c30,1.0,0.5409,1.0,0.5375
i2_c31,1.0,0.5088,0.9935897435897436,0.5087
i2_g,0.7301,0.6939,,
i3_c0,1.0,0.5387,1.0,0.5387
i3_c1,1.0,0.5399,0.9935897435897436,0.5261
i3_c2,1.0,0.5362,0.9967948717948718,0.529
i3_c3,1.0,0.535,1.0,0.5348
i3_c4,1.0,0.5273,1.0,0.5193
i3_c5,1.0,0.5502,1.0,0.5493
i3_c6,1.0,0.554,0.9839743589743589,0.5519
