,train_acc,test_acc
i0_c0,0.9743589743589743,0.3817
i0_c1,0.9871794871794872,0.3787
i0_c2,0.9807692307692307,0.3745
i0_c3,0.9807692307692307,0.4132
i0_c4,0.9871794871794872,0.3696
i0_c5,0.9743589743589743,0.3757
i0_c6,0.9743589743589743,0.3786
i0_c7,0.9743589743589743,0.3732
i0_c8,0.967948717948718,0.3614
i0_c9,0.9871794871794872,0.3838
i0_c10,0.9871794871794872,0.3865
i0_c11,0.967948717948718,0.3813
i0_c12,0.967948717948718,0.3814
i0_c13,0.967948717948718,0.3707
i0_c14,0.9871794871794872,0.3815
i0_c15,0.967948717948718,0.3715
i0_c16,0.9807692307692307,0.3691
i0_c17,0.9615384615384616,0.3705
i0_c18,0.9358974358974359,0.3767
i0_c19,0.9743589743589743,0.3734
i0_c20,0.9871794871794872,0.3834
i0_c21,0.9871794871794872,0.3866
i0_c22,0.9743589743589743,0.3648
i0_c23,0.967948717948718,0.3792
i0_c24,0.9615384615384616,0.3751
i0_c25,0.9615384615384616,0.387
i0_c26,0.967948717948718,0.3885
i0_c27,1.0,0.3804
i0_c28,0.9743589743589743,0.3592
i0_c29,0.9551282051282052,0.3955
i0_c30,0.9551282051282052,0.3814
i0_c31,0.9615384615384616,0.354
i0_c32,0.967948717948718,0.3893
i0_c33,0.9615384615384616,0.3637
i0_c34,0.9615384615384616,0.365
i0_c35,0.9615384615384616,0.3823
i0_c36,0.9807692307692307,0.3588
i0_c37,0.9743589743589743,0.3743
i0_c38,0.9807692307692307,0.3804
i0_c39,0.9807692307692307,0.3691
i0_c40,0.9807692307692307,0.3757
i0_c41,0.9807692307692307,0.3786
i0_c42,0.9807692307692307,0.3823
i0_c43,0.9551282051282052,0.3501
i0_c44,0.967948717948718,0.377
i0_c45,0.9743589743589743,0.3669
i0_c46,0.9487179487179487,0.392
i0_c47,0.9935897435897436,0.3905
i0_c48,0.9807692307692307,0.3896
i0_c49,0.9423076923076923,0.3681
i0_c50,0.9807692307692307,0.3691
i0_c51,0.9743589743589743,0.3767
i0_c52,0.9615384615384616,0.3705
i0_c53,0.9743589743589743,0.3642
i0_c54,0.9743589743589743,0.3787
i0_c55,0.9807692307692307,0.3756
i0_c56,0.9807692307692307,0.3686
i0_c57,0.9871794871794872,0.3722
i0_c58,0.9871794871794872,0.388
i0_c59,0.9743589743589743,0.3878
