,0,1
i0_c0,0.5788,0.301
i0_c1,0.589,0.3023
i0_g,0.5686,0.383
i1_c0,0.5212,0.2598
i1_c1,0.5218,0.2686
i1_g,0.4938,0.3153
i2_c0,0.5442,0.2873
i2_c1,0.5692,0.3103
i2_g,0.5487,0.3718
i3_c0,0.5024,0.2677
i3_c1,0.5446,0.2863
i3_g,0.468,0.3217
i4_c0,0.5004,0.2544
i4_c1,0.5096,0.2552
i4_g,0.5188,0.3512
