,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i1_c12,1.0,0.2591,1.0,0.1984
i1_c13,1.0,0.2587,1.0,0.2078
i1_c14,1.0,0.2691,1.0,0.2001
i1_c15,1.0,0.2776,1.0,0.2222
i1_c16,1.0,0.2825,1.0,0.2036
i1_c17,1.0,0.2815,1.0,0.2128
i1_c18,1.0,0.2678,1.0,0.2023
i1_c19,1.0,0.2681,1.0,0.2165
i1_c20,1.0,0.2779,1.0,0.2213
i1_c21,1.0,0.27,1.0,0.2147
i1_c22,1.0,0.2702,1.0,0.2081
i1_c23,1.0,0.2693,1.0,0.2005
i1_c24,1.0,0.2565,1.0,0.2049
i1_c25,1.0,0.2695,1.0,0.2044
i1_c26,1.0,0.2608,1.0,0.215
i1_c27,1.0,0.2674,1.0,0.2135
i1_c28,1.0,0.2678,1.0,0.2069
i1_c29,1.0,0.2554,1.0,0.1998
i1_c30,1.0,0.2898,1.0,0.2333
i1_c31,1.0,0.2731,1.0,0.2149
i1_g,0.6042,0.4012,,
i2_c0,1.0,0.3364,1.0,0.27
i2_c1,1.0,0.323,1.0,0.252
i2_c2,1.0,0.2983,1.0,0.2321
i2_c3,1.0,0.3181,1.0,0.2429
i2_c4,1.0,0.3201,1.0,0.2397
i2_c5,1.0,0.3117,1.0,0.2483
i2_c6,1.0,0.3276,1.0,0.2673
i2_c7,1.0,0.332,1.0,0.2561
i2_c8,1.0,0.3105,1.0,0.2385
i2_c9,1.0,0.3129,1.0,0.2636
i2_c10,1.0,0.3279,1.0,0.2627
i2_c11,1.0,0.2991,1.0,0.2301
i2_c12,1.0,0.3114,1.0,0.228
i2_c13,1.0,0.3101,1.0,0.2468
i2_c14,1.0,0.3258,1.0,0.2564
i2_c15,1.0,0.3239,1.0,0.2462
i2_c16,1.0,0.336,1.0,0.262
i2_c17,1.0,0.3403,1.0,0.2444
i2_c18,1.0,0.3183,1.0,0.2465
i2_c19,1.0,0.3211,1.0,0.2599
i2_c20,1.0,0.3369,1.0,0.266
i2_c21,1.0,0.3264,1.0,0.2648
i2_c22,1.0,0.3229,1.0,0.2457
i2_c23,1.0,0.3175,1.0,0.2502
i2_c24,1.0,0.3128,1.0,0.2466
i2_c25,1.0,0.3208,1.0,0.2563
i2_c26,1.0,0.3164,1.0,0.2543
i2_c27,1.0,0.3167,1.0,0.261
i2_c28,1.0,0.3273,1.0,0.2528
i2_c29,1.0,0.3083,1.0,0.2481
i2_c30,1.0,0.347,1.0,0.2485
i2_c31,1.0,0.3234,1.0,0.2591
i2_g,0.694,0.4441,,
i3_c0,1.0,0.3739,1.0,0.3007
i3_c1,1.0,0.3589,1.0,0.2931
i3_c2,1.0,0.3322,1.0,0.2826
i3_c3,1.0,0.3574,1.0,0.2749
i3_c4,1.0,0.3536,1.0,0.2954
i3_c5,1.0,0.3506,1.0,0.2802
i3_c6,1.0,0.3611,1.0,0.3009
i3_c7,1.0,0.3686,1.0,0.2775
i3_c8,1.0,0.343,1.0,0.2997
i3_c9,1.0,0.3523,1.0,0.2902
i3_c10,1.0,0.3618,1.0,0.2785
i3_c11,1.0,0.3353,1.0,0.2865
i3_c12,1.0,0.3443,1.0,0.2777
i3_c13,1.0,0.3412,1.0,0.2726
i3_c14,1.0,0.3635,1.0,0.2667
i3_c15,1.0,0.3562,1.0,0.2968
i3_c16,1.0,0.3722,1.0,0.294
i3_c17,1.0,0.3735,1.0,0.2943
i3_c18,1.0,0.3569,1.0,0.2629
i3_c19,1.0,0.3556,1.0,0.2874
i3_c20,1.0,0.3741,1.0,0.2828
i3_c21,1.0,0.3616,1.0,0.3059
i3_c22,1.0,0.3547,1.0,0.2998
i3_c23,1.0,0.3557,1.0,0.2975
i3_c24,1.0,0.3512,1.0,0.2871
i3_c25,1.0,0.3498,1.0,0.264
i3_c26,1.0,0.3522,1.0,0.2794
i3_c27,1.0,0.3515,1.0,0.2979
i3_c28,1.0,0.367,1.0,0.2918
i3_c29,1.0,0.335,1.0,0.2726
i3_c30,1.0,0.3772,1.0,0.2966
i3_c31,1.0,0.3557,1.0,0.2819
i3_g,0.7582,0.4822,,
i4_c0,1.0,0.3954,1.0,0.3025
i4_c1,1.0,0.3833,1.0,0.299
i4_c2,1.0,0.3578,1.0,0.2926
i4_c3,1.0,0.3798,1.0,0.3197
i4_c4,1.0,0.3751,1.0,0.2984
i4_c5,1.0,0.3745,1.0,0.2715
i4_c6,1.0,0.3852,1.0,0.327
i4_c7,1.0,0.3966,1.0,0.3117
i4_c8,1.0,0.373,1.0,0.3231
i4_c9,1.0,0.3727,1.0,0.334
i4_c10,1.0,0.3845,1.0,0.3004
i4_c11,1.0,0.3605,1.0,0.2718
i4_c12,1.0,0.3679,1.0,0.3209
i4_c13,1.0,0.3642,1.0,0.3069
i4_c14,1.0,0.3874,1.0,0.3137
i4_c15,1.0,0.3737,1.0,0.3248
i4_c16,1.0,0.3995,1.0,0.3037
i4_c17,1.0,0.3979,1.0,0.2966
i4_c18,1.0,0.3815,1.0,0.3205
i4_c19,1.0,0.376,1.0,0.3085
i4_c20,1.0,0.4003,1.0,0.3075
i4_c21,1.0,0.3934,1.0,0.3292
i4_c22,1.0,0.3812,1.0,0.2865
i4_c23,1.0,0.3813,1.0,0.2958
i4_c24,1.0,0.3744,1.0,0.3301
i4_c25,1.0,0.3781,1.0,0.306
i4_c26,1.0,0.3794,1.0,0.3095
i4_c27,1.0,0.374,1.0,0.3127
i4_c28,1.0,0.3945,1.0,0.3079
i4_c29,1.0,0.3609,1.0,0.2971
i4_c30,1.0,0.3998,1.0,0.3313
i4_c31,1.0,0.3811,1.0,0.3197
i4_g,0.8015,0.4983,,
i5_c0,1.0,0.4188,1.0,0.3265
i5_c1,1.0,0.3977,1.0,0.3448
i5_c2,1.0,0.3773,1.0,0.2914
i5_c3,1.0,0.3978,1.0,0.3326
i5_c4,1.0,0.3924,1.0,0.3263
i5_c5,1.0,0.3943,1.0,0.3177
i5_c6,1.0,0.4017,1.0,0.3141
i5_c7,1.0,0.4182,1.0,0.3175
i5_c8,1.0,0.3817,1.0,0.3149
i5_c9,1.0,0.3866,1.0,0.3226
i5_c10,1.0,0.4013,1.0,0.3353
i5_c11,1.0,0.3802,1.0,0.3041
i5_c12,1.0,0.3838,1.0,0.3186
i5_c13,1.0,0.3783,1.0,0.3089
i5_c14,1.0,0.3996,1.0,0.3369
i5_c15,1.0,0.3912,1.0,0.3275
i5_c16,1.0,0.4156,1.0,0.3196
i5_c17,1.0,0.4089,1.0,0.3165
i5_c18,1.0,0.4036,1.0,0.3219
i5_c19,1.0,0.398,1.0,0.3212
i5_c20,1.0,0.4152,1.0,0.3363
i5_c21,1.0,0.4111,1.0,0.3442
i5_c22,1.0,0.3958,1.0,0.3191
i5_c23,1.0,0.3987,1.0,0.3249
i5_c24,1.0,0.3908,1.0,0.3161
i5_c25,1.0,0.392,1.0,0.3319
i5_c26,1.0,0.3942,1.0,0.3422
i5_c27,1.0,0.3963,1.0,0.3237
i5_c28,1.0,0.4124,1.0,0.3241
i5_c29,1.0,0.3801,1.0,0.3057
i5_c30,1.0,0.4145,1.0,0.3364
i5_c31,1.0,0.4011,1.0,0.3152
i5_g,0.8307,0.5052,,
i6_c0,1.0,0.4278,1.0,0.3591
i6_c1,1.0,0.4111,1.0,0.3453
i6_c2,1.0,0.3932,1.0,0.3334
i6_c3,1.0,0.4119,1.0,0.3419
i6_c4,1.0,0.4047,1.0,0.3448
i6_c5,1.0,0.4072,1.0,0.365
i6_c6,1.0,0.4177,1.0,0.3461
i6_c7,1.0,0.4287,1.0,0.3258
i6_c8,1.0,0.3973,1.0,0.3261
i6_c9,1.0,0.4024,1.0,0.3277
i6_c10,1.0,0.413,1.0,0.3578
i6_c11,1.0,0.3929,1.0,0.3387
i6_c12,1.0,0.3973,1.0,0.3271
i6_c13,1.0,0.3927,1.0,0.3191
i6_c14,1.0,0.4125,1.0,0.3464
i6_c15,1.0,0.404,1.0,0.3326
i6_c16,1.0,0.4312,1.0,0.3472
i6_c17,1.0,0.4189,1.0,0.3406
i6_c18,1.0,0.4169,1.0,0.3657
i6_c19,1.0,0.4108,1.0,0.3556
i6_c20,1.0,0.4296,1.0,0.3634
i6_c21,1.0,0.4201,1.0,0.3541
i6_c22,1.0,0.406,1.0,0.3384
i6_c23,1.0,0.4091,0.9967948717948718,0.32
i6_c24,1.0,0.4054,1.0,0.3302
i6_c25,1.0,0.4019,1.0,0.3173
i6_c26,1.0,0.4088,1.0,0.3638
i6_c27,1.0,0.4085,1.0,0.3485
i6_c28,1.0,0.4243,1.0,0.3525
i6_c29,1.0,0.3907,1.0,0.3343
i6_c30,1.0,0.4248,1.0,0.3454
i6_c31,1.0,0.4115,1.0,0.3408
i6_g,0.8443,0.5122,,
i7_c0,1.0,0.4372,1.0,0.3686
i7_c1,1.0,0.4248,1.0,0.3657
i7_c2,1.0,0.4021,1.0,0.3482
i7_c3,1.0,0.4161,1.0,0.3481
i7_c4,1.0,0.4143,1.0,0.3452
i7_c5,1.0,0.4166,1.0,0.3556
i7_c6,1.0,0.4229,1.0,0.3159
i7_c7,1.0,0.4379,1.0,0.3622
i7_c8,1.0,0.4045,1.0,0.3354
i7_c9,1.0,0.4069,1.0,0.3405
i7_c10,1.0,0.4202,1.0,0.3391
i7_c11,1.0,0.401,1.0,0.3132
i7_c12,1.0,0.4083,1.0,0.3479
i7_c13,1.0,0.405,1.0,0.3375
i7_c14,1.0,0.4218,1.0,0.3734
i7_c15,1.0,0.4113,1.0,0.3467
i7_c16,1.0,0.436,1.0,0.3624
i7_c17,1.0,0.431,1.0,0.3628
i7_c18,1.0,0.4248,1.0,0.3354
i7_c19,1.0,0.4167,1.0,0.3524
i7_c20,1.0,0.4349,1.0,0.3645
i7_c21,1.0,0.4327,1.0,0.3725
i7_c22,1.0,0.418,1.0,0.3451
i7_c23,1.0,0.4189,1.0,0.3699
i7_c24,1.0,0.4206,1.0,0.3652
i7_c25,1.0,0.4102,1.0,0.3392
i7_c26,1.0,0.419,1.0,0.3455
i7_c27,1.0,0.4174,1.0,0.366
i7_c28,1.0,0.4342,1.0,0.3604
i7_c29,1.0,0.4038,1.0,0.3463
i7_c30,1.0,0.43,1.0,0.3619
i7_c31,1.0,0.4239,1.0,0.3419
i7_g,0.864,0.515,,
i8_c0,1.0,0.4404,1.0,0.376
i8_c1,1.0,0.4295,1.0,0.3662
i8_c2,1.0,0.4121,1.0,0.3534
i8_c3,1.0,0.4236,1.0,0.3662
i8_c4,1.0,0.4229,1.0,0.3563
i8_c5,1.0,0.426,1.0,0.3615
i8_c6,1.0,0.4306,1.0,0.3478
i8_c7,1.0,0.4405,1.0,0.3543
i8_c8,1.0,0.4135,1.0,0.3442
i8_c9,1.0,0.4167,1.0,0.3521
i8_c10,1.0,0.4279,1.0,0.3669
i8_c11,1.0,0.4081,1.0,0.3249
i8_c12,1.0,0.4136,1.0,0.3242
i8_c13,1.0,0.4118,1.0,0.3534
i8_c14,1.0,0.4269,1.0,0.3454
i8_c15,1.0,0.4196,1.0,0.3488
i8_c16,1.0,0.4441,1.0,0.3412
i8_c17,1.0,0.4349,1.0,0.3566
i8_c18,1.0,0.4322,1.0,0.3571
i8_c19,1.0,0.4214,1.0,0.3507
i8_c20,1.0,0.443,1.0,0.3413
i8_c21,1.0,0.4381,1.0,0.3514
i8_c22,1.0,0.4213,1.0,0.3634
i8_c23,1.0,0.4229,1.0,0.3712
i8_c24,1.0,0.424,1.0,0.3612
i8_c25,1.0,0.417,1.0,0.3517
i8_c26,1.0,0.4264,1.0,0.3495
i8_c27,1.0,0.4271,1.0,0.3726
i8_c28,1.0,0.4394,1.0,0.3644
i8_c29,1.0,0.4134,1.0,0.3342
i8_c30,1.0,0.4368,1.0,0.3558
i8_c31,1.0,0.4282,1.0,0.3717
i8_g,0.8769,0.5225,,
i9_c0,1.0,0.4484,1.0,0.3587
i9_c1,1.0,0.4293,1.0,0.3736
i9_c2,1.0,0.4175,1.0,0.3342
i9_c3,1.0,0.4276,1.0,0.3598
i9_c4,1.0,0.4306,1.0,0.3603
i9_c5,1.0,0.4294,1.0,0.372
i9_c6,1.0,0.4381,1.0,0.3576
i9_c7,1.0,0.45,1.0,0.3705
i9_c8,1.0,0.417,1.0,0.3657
i9_c9,1.0,0.4249,1.0,0.3512
i9_c10,1.0,0.4319,1.0,0.3535
i9_c11,1.0,0.4154,1.0,0.3562
i9_c12,1.0,0.4197,1.0,0.3568
i9_c13,1.0,0.419,0.9967948717948718,0.3434
i9_c14,1.0,0.4355,1.0,0.3665
i9_c15,1.0,0.4192,1.0,0.3491
i9_c16,1.0,0.4435,1.0,0.348
i9_c17,1.0,0.4381,1.0,0.3727
i9_c18,1.0,0.4376,1.0,0.3808
i9_c19,1.0,0.4291,1.0,0.3715
i9_c20,1.0,0.4462,1.0,0.3697
i9_c21,1.0,0.4425,1.0,0.3721
i9_c22,1.0,0.426,1.0,0.3681
i9_c23,1.0,0.4275,1.0,0.3672
i9_c24,1.0,0.4305,1.0,0.3524
i9_c25,1.0,0.4214,1.0,0.3691
i9_c26,1.0,0.4276,1.0,0.3741
i9_c27,1.0,0.4303,1.0,0.3572
i9_c28,1.0,0.4408,1.0,0.3778
i9_c29,1.0,0.4105,1.0,0.3475
i9_c30,1.0,0.4435,1.0,0.3725
i9_c31,1.0,0.4377,1.0,0.36
i9_g,0.8824,0.5176,,
