,0,1
i0_c0,0.036,0.0229
i0_c1,0.05,0.0399
i0_c2,0.0544,0.0456
i0_c3,0.0316,0.0225
i0_g,0.0302,0.0235
i1_c0,0.034,0.0225
i1_c1,0.036,0.0277
i1_c2,0.0492,0.0383
i1_c3,0.0316,0.0225
i1_g,0.0298,0.023
i2_c0,0.034,0.0226
i2_c1,0.0484,0.0415
i2_c2,0.0432,0.0357
i2_c3,0.0316,0.0225
i2_g,0.0297,0.023
i3_c0,0.0344,0.0226
i3_c1,0.0492,0.0413
i3_c2,0.0368,0.0311
i3_c3,0.0316,0.0225
i3_g,0.0297,0.0228
i4_c0,0.034,0.0225
i4_c1,0.054,0.0445
i4_c2,0.0512,0.0406
i4_c3,0.0316,0.0225
i4_g,0.0297,0.023
