,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.1944,0.1666666666666666,0.0245,0,c0,0.5836004273504273,0.01168211951315654,0.7228841372397756,0.06312868385490432,0.28525641025641024,0.057335076346148456
i0_c1.npy,1.0,0.177,0.1891025641025641,0.0265,0,c1,0.5801282051282052,0.010426934452961091,0.6950732381653434,0.015203079079052646,0.28792735042735046,0.04935677743288583
i0_c2.npy,1.0,0.164,0.1891025641025641,0.0214,0,c2,0.5697115384615384,0.01109324768017905,0.610239245569082,0.030725949589090144,0.40651709401709407,0.09339739678963292
i0_c3.npy,1.0,0.1754,0.2532051282051282,0.0215,0,c3,0.6132478632478632,0.011432123161876449,0.7093735034175582,0.040745112358981025,0.3926282051282051,0.05735746848773485
i0_c4.npy,1.0,0.1889,0.1762820512820513,0.0218,0,c4,0.5878739316239315,0.013293127284326167,0.6450295354671911,0.05002467328534359,0.4204059829059829,0.09154586555402994
i0_c5.npy,1.0,0.1795,0.1378205128205128,0.0257,0,c5,0.5625,0.01480385305614427,0.6311697834443134,0.069290513475323,0.36378205128205127,0.12009255119494011
i0_c6.npy,1.0,0.1746,0.1987179487179487,0.0259,0,c6,0.5948183760683761,0.006504164349298012,0.7453451324074374,0.061193845620882106,0.3018162393162393,0.055000618442654255
i0_c7.npy,1.0,0.1793,0.1121794871794871,0.02,0,c7,0.5285790598290598,0.009271663973135535,0.5489832313900856,0.01313949879445408,0.37179487179487175,0.22755657866459264
i0_c8.npy,1.0,0.1787,0.2083333333333333,0.0265,0,c8,0.5913461538461539,0.008679528210081123,0.6649889184434847,0.044548097735308226,0.3814102564102564,0.04191248984173724
i0_c9.npy,1.0,0.1744,0.1217948717948717,0.0184,0,c9,0.576655982905983,0.014670733060747275,0.6831686489435856,0.062387282958386234,0.31089743589743585,0.08806815169252619
i0_c10.npy,1.0,0.1925,0.1698717948717948,0.0263,0,c10,0.5758547008547009,0.007777895180855277,0.6264971516169453,0.032588205462434856,0.390491452991453,0.06451301994837344
i0_c11.npy,1.0,0.1782,0.1474358974358974,0.0252,0,c11,0.5598290598290597,0.016070095038986473,0.5980822745140221,0.045322921304720376,0.42200854700854706,0.1342800395021282
i0_c12.npy,1.0,0.1755,0.1538461538461538,0.0197,0,c12,0.5689102564102564,0.011776392994149891,0.655725588660424,0.066524773433786,0.34348290598290604,0.14505246310848655
i0_c13.npy,1.0,0.1748,0.1506410256410256,0.0188,0,c13,0.561698717948718,0.009100814656731206,0.5916021890438675,0.020029289157321058,0.41132478632478636,0.09030780110685538
i0_c14.npy,1.0,0.1844,0.0801282051282051,0.0131,0,c14,0.531517094017094,0.007146948803557481,0.5422867663830758,0.016740832997332884,0.4439102564102564,0.11183938064624431
i0_c15.npy,1.0,0.187,0.1506410256410256,0.02,0,c15,0.5846688034188035,0.008140892443444528,0.6791948714552914,0.04976085878362481,0.34882478632478636,0.1097012063862192
i0_c16.npy,1.0,0.1842,0.2051282051282051,0.0255,0,c16,0.5833333333333334,0.0052339524418444075,0.6550770859658371,0.030139894596828976,0.36057692307692313,0.04279176257313683
i0_c17.npy,1.0,0.1899,0.1826923076923076,0.0227,0,c17,0.5811965811965812,0.007146948803557529,0.6558664138278022,0.041899644876816286,0.36217948717948717,0.07756586845485748
i0_c18.npy,1.0,0.1875,0.1698717948717948,0.0211,0,c18,0.5649038461538461,0.016310240000824816,0.6303287420309075,0.06046526968809814,0.3664529914529915,0.12753117013949208
i0_c19.npy,1.0,0.1883,0.2147435897435897,0.0264,0,c19,0.5838675213675214,0.018931672165245016,0.6356031069790623,0.0600277051811763,0.43322649572649574,0.1017834989197591
i0_c20.npy,1.0,0.1829,0.1474358974358974,0.0236,0,c20,0.5590277777777778,0.014256416821669372,0.6425859528159145,0.034135933051163365,0.2841880341880342,0.10388549604728833
i0_c21.npy,1.0,0.1671,0.1442307692307692,0.0171,0,c21,0.5646367521367521,0.01593636099377811,0.609480636830598,0.048695445419205535,0.40170940170940167,0.1022575993581329
i0_c22.npy,1.0,0.1877,0.1923076923076923,0.0278,0,c22,0.5811965811965812,0.02214143352143452,0.6011983861273625,0.028955807719258306,0.4925213675213675,0.08674924208887998
i0_c23.npy,1.0,0.1828,0.1698717948717948,0.0193,0,c23,0.562767094017094,0.018258371966573286,0.6041302698475827,0.05487863531813818,0.45032051282051283,0.15754924978502374
i0_c24.npy,1.0,0.1602,0.1346153846153846,0.0285,0,c24,0.5563568376068376,0.007540381524301873,0.6260622843486053,0.049582189089329785,0.30929487179487175,0.08365630215473198
i0_c25.npy,1.0,0.1822,0.1442307692307692,0.0209,0,c25,0.578258547008547,0.012834416428134586,0.6357649042087367,0.0371063945234098,0.39102564102564097,0.10547745302502781
i0_c26.npy,1.0,0.1744,0.2339743589743589,0.039,0,c26,0.5641025641025642,0.018916593172677115,0.6234376556491933,0.04409058519557792,0.34081196581196577,0.04132281967054213
i0_c27.npy,1.0,0.1861,0.1217948717948717,0.0198,0,c27,0.546474358974359,0.008223720255523865,0.584701026257179,0.0315126887307503,0.35897435897435903,0.1050056613273984
i0_c28.npy,1.0,0.1656,0.157051282051282,0.0316,0,c28,0.5675747863247863,0.0210868992661065,0.6149284898656721,0.047921471404826395,0.3835470085470085,0.04342393468568712
i0_c29.npy,1.0,0.1763,0.2083333333333333,0.0229,0,c29,0.5745192307692307,0.008617663357319292,0.5925326551819863,0.02722417499020391,0.5101495726495726,0.1258520253513879
i0_c30.npy,1.0,0.1981,0.2147435897435897,0.0232,0,c30,0.5905448717948717,0.009997311577036802,0.6327607495873471,0.024748444540539056,0.43696581196581197,0.02487274941628806
i0_c31.npy,1.0,0.1851,0.1698717948717948,0.0201,0,c31,0.576388888888889,0.017350835223196262,0.6527200451176021,0.0621096153457529,0.3659188034188034,0.10491458431248264
i0_g.npy,0.1775,0.1315,,,0,g,0.5048916666666666,0.0005525823216700023,0.594565287644717,0.0267074594390611,0.03346666666666667,0.009794159257208123
i1_c0.npy,1.0,0.2401,0.2275641025641025,0.04,1,c0,0.5681089743589743,0.01254204795072,0.6117993230412037,0.03903857530367454,0.4022435897435898,0.07795668643199566
i1_c1.npy,1.0,0.2284,0.1923076923076923,0.0385,1,c1,0.5662393162393163,0.01877273866539059,0.6147145994861087,0.048247804773849524,0.3803418803418803,0.04584067938659174
i1_c2.npy,1.0,0.2082,0.2788461538461538,0.0407,1,c2,0.5980235042735044,0.008601090912449047,0.6532651420843426,0.039869903303114455,0.43482905982905984,0.06088806345630345
i1_c3.npy,1.0,0.2228,0.2628205128205128,0.0427,1,c3,0.6169871794871794,0.013598207330510525,0.713158364265666,0.06685430724027214,0.40972222222222227,0.04693868643421726
i1_c4.npy,1.0,0.2329,0.2243589743589743,0.0492,1,c4,0.5854700854700855,0.018772738665390552,0.6571955289403076,0.05823790060161216,0.3803418803418803,0.05562741900403766
i1_c5.npy,1.0,0.2252,0.1923076923076923,0.0368,1,c5,0.5705128205128205,0.008970542534052701,0.6281688300410488,0.03487492086246349,0.358974358974359,0.05151522842410767
