file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.866,0.7884,0.8556,0.7825,0,c0,0.5393666666666667,0.001012697168730882,0.5243670217876105,0.0017572992739528118,0.8495666666666666,0.03255137819236262
i0_c1.npy,0.8576,0.7929,0.84,0.7861,0,c1,0.5301,0.00019999999999997795,0.5189100854290211,0.0008006827972135709,0.8273666666666667,0.03334934615384368
i0_g.npy,0.8582,0.8214,,,0,g,0.520075,0.0008194256118363265,0.5121046647755018,0.001063134964796594,0.8522833333333333,0.03317908059137396
i1_c0.npy,0.8772,0.808,0.8642,0.791,1,c0,0.5396666666666667,0.0001490711985000109,0.5243125874289994,0.0010274135593882927,0.8566666666666666,0.02909975181261098
i1_c1.npy,0.8588,0.8058,0.8514,0.7993,1,c1,0.5290666666666667,0.002143724692108481,0.5178774690948128,0.0006778625661995086,0.8408333333333333,0.03364984728378754
i1_g.npy,0.862,0.8253,,,1,g,0.5180666666666667,0.00038908725099761867,0.5107929969060833,0.0002163924392736802,0.85555,0.030082151407991625
i2_c0.npy,0.8884,0.812,0.878,0.8019,2,c0,0.5372333333333333,0.002163844315615674,0.5223689695991064,0.0005669761656459462,0.8687666666666667,0.030844862709299845
i2_c1.npy,0.8762,0.8157,0.8706,0.8054,2,c1,0.53375,0.001592430008927645,0.5203532371162987,0.0002872544131583657,0.8624666666666666,0.029908452911435523
i2_g.npy,0.8688,0.8345,,,2,g,0.5194583333333334,0.000667967480911734,0.5114893392332619,0.000807313359996346,0.8681666666666666,0.026509222713781897
i3_c0.npy,0.8888,0.8152,0.8786,0.8103,3,c0,0.5324166666666666,0.0008513061859414637,0.5194600069943792,0.0012172533321198283,0.8670333333333332,0.02658531340588049
i3_c1.npy,0.8788,0.816,0.88,0.813,3,c1,0.5335500000000001,0.0009196919774214487,0.5200584579982939,0.0001738286985997294,0.8700999999999999,0.030278430166264116
i3_g.npy,0.8727,0.8345,,,3,g,0.5182666666666668,0.0013356230339765984,0.5107917846271418,0.0011971153000551486,0.8675833333333335,0.025664788892349927
i4_c0.npy,0.8826,0.8117,0.8784,0.8034,4,c0,0.5370833333333332,0.0006743309441381374,0.5223537068468695,0.0004067111370497061,0.8670666666666665,0.029464479556841915
i4_c1.npy,0.8774,0.81,0.8592,0.7915,4,c1,0.5338833333333334,0.00238076784999202,0.5207804912039061,0.0008179167252621111,0.8481000000000001,0.029919391705046407
i4_g.npy,0.8715,0.8334,,,4,g,0.5204333333333334,0.00024094720491336761,0.5120988368985961,0.0004303975464029961,0.8658166666666668,0.028227080181194016
i5_c0.npy,0.8812,0.8156,0.8766,0.8042,5,c0,0.5400833333333334,0.0004412734098291246,0.5241083392086288,0.0010161318839578303,0.8724999999999999,0.02634103262972049
i5_c1.npy,0.8748,0.8115,0.867,0.807,5,c1,0.5320999999999999,0.0004041451884327301,0.5194245469859206,0.00047710213464821394,0.8590333333333332,0.028012715366815506
i5_g.npy,0.8713,0.8359,,,5,g,0.5195249999999999,0.00034247870980058485,0.5115045266063185,0.00024678948816073983,0.8686166666666667,0.027422582948284716
i6_c0.npy,0.8882,0.8165,0.8796,0.8111,6,c0,0.5329666666666667,0.0005527707983925828,0.5196727299058598,0.0009965569869650427,0.8721666666666666,0.025566753585249923
i6_c1.npy,0.88,0.8184,0.8678,0.8083,6,c1,0.5325666666666666,0.0023113247764479554,0.5196618603876509,0.0007996630152015986,0.8596333333333331,0.029443599568591407
i6_g.npy,0.8678,0.833,,,6,g,0.5182416666666666,0.0003469109716083131,0.5108091921545891,0.0005682991695184056,0.8634166666666666,0.025812685296617687
i7_c0.npy,0.8874,0.8107,0.8772,0.804,7,c0,0.5381,0.0026394443859772197,0.5228074226469122,0.0009127473877240422,0.8723000000000001,0.02902613764638118
i7_c1.npy,0.8694,0.8099,0.859,0.8046,7,c1,0.5267000000000001,0.0008524474568362834,0.5161480779725226,4.4673153193629756e-05,0.8534666666666667,0.028385129126983998
i7_g.npy,0.8673,0.8319,,,7,g,0.5182083333333334,0.000859465273036412,0.5107714708693265,0.00018856444809347916,0.8629833333333335,0.027275105662286404
i8_c0.npy,0.8894,0.8133,0.8792,0.8038,8,c0,0.5414833333333333,0.0007104380495315443,0.5249656567043198,0.00041051014723522233,0.8727333333333332,0.027701664611034175
i8_c1.npy,0.872,0.8135,0.8648,0.804,8,c1,0.5280833333333333,0.0004810289896553786,0.517060545484075,0.0003370404617708136,0.8516333333333334,0.027564812513218514
i8_g.npy,0.8709,0.8349,,,8,g,0.5194666666666666,0.0012621630463436637,0.5114699715756371,0.0004062593196980675,0.8671166666666665,0.028005202889621935
i9_c0.npy,0.8874,0.8168,0.87,0.8076,9,c0,0.5330499999999999,0.00035000000000000374,0.5199228682183485,0.0008437464349589266,0.8635999999999999,0.026123042191393657
i9_c1.npy,0.8754,0.8127,0.8612,0.805,9,c1,0.5322333333333333,0.00012472191289245098,0.5195679233513105,0.0005991326864319154,0.8566666666666666,0.026506519114277437
i9_g.npy,0.8687,0.8327,,,9,g,0.5179333333333332,0.0006986097305044938,0.5105847764795849,0.00010687599829394708,0.8648833333333333,0.027764630777703896
