,0,1
i0_c0,0.998,0.3942
i0_c1,0.9992,0.3999
i0_c2,0.998,0.3924
i0_c3,0.998,0.4012
i0_g,0.886,0.5427
i1_c0,0.9984,0.3986
i1_c1,0.9988,0.4046
i1_c2,0.9988,0.3937
i1_c3,0.9984,0.4016
i1_g,0.8923,0.5519
