,0,1
i0_c0,0.1304,0.0771
i0_c1,0.1288,0.0712
i0_c2,0.124,0.0732
i0_c3,0.1136,0.0614
i0_g,0.0751,0.0679
i1_c0,0.1236,0.0722
i1_c1,0.1272,0.0742
i1_c2,0.1388,0.0843
i1_c3,0.1128,0.0596
i1_g,0.0732,0.0655
i2_c0,0.1276,0.0758
i2_c1,0.112,0.0662
i2_c2,0.1368,0.0805
i2_c3,0.1128,0.0602
i2_g,0.0726,0.0657
i3_c0,0.1208,0.0709
i3_c1,0.1192,0.0689
i3_c2,0.1236,0.0731
i3_c3,0.1168,0.0584
i3_g,0.072,0.0646
i4_c0,0.1284,0.078
i4_c1,0.1188,0.0662
i4_c2,0.134,0.0799
i4_c3,0.1112,0.06
i4_g,0.0727,0.0668
