file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9032,0.8266,0.1376,0.1404,0,c0,0.5020000000000001,0.000305505046330392,0.5066951749063235,0.0014124530375441671,0.15380000000000002,0.011294246322796407
i0_c1.npy,0.8956,0.8225,0.1496,0.1364,0,c1,0.507,0.0011888369666751275,0.5231107700613243,0.004513562176707603,0.16013333333333335,0.01049296060329125
i0_g.npy,0.1565,0.1475,,,0,g,0.5053,0.0003366501646120597,0.5161349298733011,0.0015827537175292282,0.17039999999999997,0.009999666661110922
i1_c0.npy,0.1994,0.1904,0.1844,0.1747,1,c0,0.5067166666666667,0.0005177408189003292,0.5176373743833786,0.0006048440650214068,0.1969333333333333,0.009919453389958317
i1_c1.npy,0.2114,0.1905,0.1738,0.1738,1,c1,0.5045333333333334,0.0005934831271588473,0.5126100696932271,0.0020329264110885772,0.18536666666666668,0.007754926749421226
i1_g.npy,0.1881,0.1819,,,1,g,0.503675,0.0002765110003839556,0.5093507067243533,0.0007584616171983301,0.20051666666666668,0.008765922021606675
i2_c0.npy,0.2142,0.2133,0.1636,0.1628,2,c0,0.5030833333333334,0.00012133516482132861,0.5090019579117654,0.00023890271708394578,0.1746333333333333,0.01139380923523336
i2_c1.npy,0.2242,0.2117,0.2064,0.2004,2,c1,0.5031,0.000483045891539633,0.5071339871351589,0.0008341391854266469,0.2196,0.011148692001007715
i2_g.npy,0.2016,0.1968,,,2,g,0.5029916666666666,0.000609929413037982,0.5070631515602101,0.001204033238652496,0.21411666666666665,0.010782766600254113
i3_c0.npy,0.2242,0.2237,0.18,0.1742,3,c0,0.5083666666666666,0.0007156970184527984,0.5226801379840998,0.0028251095052387954,0.19433333333333333,0.016148752961830288
i3_c1.npy,0.2386,0.2242,0.1962,0.1944,3,c1,0.5048,0.0005477225575051464,0.5119111157235933,0.0018370324272823572,0.20793333333333333,0.010461782299822957
i3_g.npy,0.2008,0.1918,,,3,g,0.505325,0.00024790791301075024,0.5128025055425608,0.0003000125427160257,0.2135,0.012890823609581095
i4_c0.npy,0.2214,0.2173,0.1864,0.1815,4,c0,0.50595,0.0006970174555442004,0.5152467532467533,0.00136122031347228,0.2013,0.016135158298985892
i4_c1.npy,0.2346,0.2184,0.2128,0.2006,4,c1,0.5086333333333333,0.0010857664983268068,0.5203050155779417,0.003395092932588431,0.22296666666666667,0.009708015016240724
i4_g.npy,0.2043,0.192,,,4,g,0.5062666666666665,0.0005527707983925661,0.5149586954775911,0.001594266027932578,0.21661666666666668,0.013780471286893232
i5_c0.npy,0.2224,0.2188,0.2242,0.2223,5,c0,0.5052833333333333,0.00028528737947707006,0.5116102419947667,0.000661933392921439,0.23303333333333334,0.008466732283210297
i5_c1.npy,0.2358,0.2166,0.1866,0.1789,5,c1,0.5034166666666667,0.0005489889697333722,0.5088569313712042,0.0016769416493721654,0.19783333333333333,0.00837489635093407
i5_g.npy,0.21,0.2074,,,5,g,0.5013583333333334,0.0001483707817896908,0.5031243026549664,0.00044110840480128484,0.21993333333333334,0.008524213877081112
i6_c0.npy,0.228,0.227,0.2174,0.2174,6,c0,0.5012333333333333,0.00043843154793218934,0.5026641613191497,0.0007972221987951792,0.2299,0.010679419459877028
i6_c1.npy,0.2394,0.2258,0.211,0.1955,6,c1,0.5109,0.0010692676621563437,0.5259508639652412,0.002989271262347828,0.22160000000000002,0.008563488385776747
i6_g.npy,0.2262,0.2151,,,6,g,0.5051666666666667,5.5277079839250573e-05,0.511208313996414,0.0004688687728539202,0.23596666666666669,0.007522780218923203
i7_c0.npy,0.2434,0.2337,0.2234,0.2188,7,c0,0.507,0.0010263202878893864,0.5152069187350508,0.001830874585997294,0.23663333333333336,0.010106378623863693
i7_c1.npy,0.2504,0.2332,0.216,0.2075,7,c1,0.5085666666666667,0.0003496029493900473,0.5195292005531521,0.001309127859988368,0.2285,0.010641898326896378
i7_g.npy,0.2292,0.2204,,,7,g,0.5047333333333333,0.00047140452079103207,0.5099878036103328,0.0006055835743295452,0.24116666666666667,0.009830847143331831
i8_c0.npy,0.246,0.2403,0.2036,0.2103,8,c0,0.5024999999999998,0.0017029386365926588,0.5058185215210441,0.003701669421044625,0.21246666666666666,0.009461266065149826
i8_c1.npy,0.2564,0.2368,0.223,0.2149,8,c1,0.5060833333333333,0.0009026196442700663,0.5132975008411494,0.0019598999561880608,0.23526666666666665,0.009473237156443522
i8_g.npy,0.2209,0.2184,,,8,g,0.5014249999999999,0.0006216577300519578,0.5030644269181771,0.0012126621465272836,0.23083333333333333,0.008462991328261081
i9_c0.npy,0.2374,0.2382,0.2192,0.2082,9,c0,0.5042666666666666,0.0010044346115545984,0.5093985925247346,0.0018330699169733758,0.22970000000000002,0.009087537253477065
i9_c1.npy,0.242,0.2361,0.2312,0.2313,9,c1,0.5032666666666666,0.00012472191289245098,0.5068437934777965,0.00039941035340482006,0.2423,0.007545197147855062
i9_g.npy,0.2289,0.2241,,,9,g,0.5021416666666668,0.0007373469709407917,0.5044772933005531,0.0013892221893866143,0.23915000000000006,0.008273199703460167
