,0,1
i0_c0,0.532,0.2188
i0_c1,0.5856,0.244
i0_c2,0.574,0.2322
i0_c3,0.5636,0.2428
i0_g,0.3464,0.2526
i1_c0,0.5408,0.2242
i1_c1,0.5816,0.2394
i1_c2,0.5688,0.2326
i1_c3,0.5216,0.23
i1_g,0.3458,0.2499
i2_c0,0.538,0.2179
i2_c1,0.5948,0.2439
i2_c2,0.5736,0.2361
i2_c3,0.524,0.2284
i2_g,0.3456,0.251
i3_c0,0.5244,0.2094
i3_c1,0.582,0.2415
i3_c2,0.584,0.2345
i3_c3,0.528,0.2225
i3_g,0.3362,0.2493
i4_c0,0.5216,0.2168
i4_c1,0.578,0.2349
i4_c2,0.5724,0.241
i4_c3,0.53,0.2272
i4_g,0.3377,0.2489
