,0,1
i0_c0,0.7578,0.3698
i0_c1,0.7706,0.3737
i0_g,0.6834,0.4373
i1_c0,0.7614,0.3778
i1_c1,0.769,0.3784
i1_g,0.6875,0.4461
i2_c0,0.7592,0.3772
i2_c1,0.7618,0.3783
i2_g,0.6835,0.4412
i3_c0,0.7626,0.3738
i3_c1,0.7628,0.3702
i3_g,0.6787,0.4396
i4_c0,0.7548,0.3678
i4_c1,0.7742,0.3787
i4_g,0.6826,0.438
