,0,1
i0_c0,1.0,0.2853
i0_c1,1.0,0.2739
i0_c2,1.0,0.2896
i0_c3,0.9984,0.2756
i0_c4,1.0,0.2777
i0_c5,0.9992,0.2786
i0_c6,0.9992,0.2796
i0_c7,1.0,0.2761
i0_g,0.7824,0.5002
