,train_acc,test_acc
i0_c0,0.28525641025641024,0.2036
i0_c1,0.23717948717948717,0.2161
i0_c2,0.25961538461538464,0.1875
i0_c3,0.27564102564102566,0.2037
i0_c4,0.266025641025641,0.2014
i0_c5,0.22435897435897437,0.2063
i0_c6,0.3108974358974359,0.2273
i0_c7,0.24358974358974358,0.1984
i0_c8,0.2564102564102564,0.2096
i0_c9,0.22756410256410256,0.2087
i0_c10,0.23717948717948717,0.2108
i0_c11,0.20192307692307693,0.2088
i0_c12,0.1987179487179487,0.198
i0_c13,0.3141025641025641,0.2195
i0_c14,0.25,0.2213
i0_c15,0.1955128205128205,0.1863
i0_c16,0.30128205128205127,0.2264
i0_c17,0.21474358974358973,0.1904
i0_c18,0.266025641025641,0.2183
i0_c19,0.2467948717948718,0.1871
i0_c20,0.2403846153846154,0.1946
i0_c21,0.23397435897435898,0.1746
i0_c22,0.22756410256410256,0.1925
i0_c23,0.2724358974358974,0.2178
i0_c24,0.2532051282051282,0.2243
i0_c25,0.22435897435897437,0.2025
i0_c26,0.2532051282051282,0.2175
i0_c27,0.28205128205128205,0.206
i0_c28,0.23076923076923078,0.185
i0_c29,0.1794871794871795,0.1804
i0_c30,0.2532051282051282,0.2
i0_c31,0.20833333333333334,0.1828
i0_g,0.3931,0.3729
i1_c0,0.30448717948717946,0.2392
i1_c1,0.3525641025641026,0.2554
i1_c2,0.21794871794871795,0.2102
i1_c3,0.28525641025641024,0.2388
i1_c4,0.3141025641025641,0.2414
i1_c5,0.26282051282051283,0.2071
i1_c6,0.27564102564102566,0.2196
i1_c7,0.2564102564102564,0.1929
i1_c8,0.27564102564102566,0.2105
i1_c9,0.3108974358974359,0.2441
i1_c10,0.2980769230769231,0.265
i1_c11,0.22756410256410256,0.2094
i1_c12,0.22435897435897437,0.2152
i1_c13,0.3108974358974359,0.2148
i1_c14,0.3301282051282051,0.2604
i1_c15,0.2403846153846154,0.2419
i1_c16,0.2403846153846154,0.2161
i1_c17,0.2916666666666667,0.2285
i1_c18,0.2916666666666667,0.245
i1_c19,0.2564102564102564,0.2044
i1_c20,0.27564102564102566,0.2214
i1_c21,0.20833333333333334,0.2079
i1_c22,0.2692307692307692,0.2468
i1_c23,0.2403846153846154,0.2217
i1_c24,0.30448717948717946,0.2335
i1_c25,0.23717948717948717,0.211
i1_c26,0.3173076923076923,0.2559
i1_c27,0.3141025641025641,0.242
i1_c28,0.21474358974358973,0.2298
i1_c29,0.2532051282051282,0.2397
i1_c30,0.1987179487179487,0.2047
i1_c31,0.26282051282051283,0.2369
i1_g,0.4223,0.4062
i2_c0,0.2692307692307692,0.2517
i2_c1,0.3173076923076923,0.263
i2_c2,0.2532051282051282,0.2488
i2_c3,0.28205128205128205,0.2351
i2_c4,0.33653846153846156,0.2641
i2_c5,0.30448717948717946,0.234
i2_c6,0.3525641025641026,0.2564
i2_c7,0.28205128205128205,0.2601
i2_c8,0.27884615384615385,0.2623
i2_c9,0.3108974358974359,0.2386
i2_c10,0.21153846153846154,0.2495
i2_c11,0.2980769230769231,0.2438
i2_c12,0.2532051282051282,0.2552
i2_c13,0.3269230769230769,0.2615
i2_c14,0.32371794871794873,0.2522
i2_c15,0.266025641025641,0.2496
i2_c16,0.266025641025641,0.2264
i2_c17,0.3141025641025641,0.2507
i2_c18,0.32051282051282054,0.2529
i2_c19,0.3333333333333333,0.2862
i2_c20,0.3173076923076923,0.2624
