,0,1
i0_c0,0.7478,0.2329
i0_c1,0.7554,0.2301
i0_g,0.6163,0.3183
i1_c0,0.753,0.236
i1_c1,0.7572,0.2291
i1_g,0.6201,0.3284
i2_c0,0.7604,0.2422
i2_c1,0.7556,0.2283
i2_g,0.6188,0.3278
i3_c0,0.7496,0.23
i3_c1,0.7564,0.2328
i3_g,0.6171,0.3224
i4_c0,0.7532,0.231
i4_c1,0.7632,0.2399
i4_g,0.6173,0.3254
