,0,1
i0_c0,0.078,0.0552
i0_c1,0.0622,0.044
i0_g,0.057,0.0442
i1_c0,0.0732,0.0505
i1_c1,0.0836,0.0706
i1_g,0.0643,0.0524
i2_c0,0.0952,0.0678
i2_c1,0.0802,0.0602
i2_g,0.064,0.0546
i3_c0,0.0914,0.0665
i3_c1,0.0742,0.0582
i3_g,0.0681,0.0589
i4_c0,0.0774,0.0535
i4_c1,0.0842,0.0677
i4_g,0.0663,0.0554
