file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9344,0.6946,0.132,0.1532,0,c0,0.4918,0.0010770329614269128,0.47263836852017044,0.002101800428078426,0.14159999999999998,0.01403994301982739
i0_c1.npy,0.928,0.6917,0.1376,0.1498,0,c1,0.4954,0.0008563488385776804,0.484816420711649,0.0018886681389351774,0.14613333333333334,0.010293471501663348
i0_c2.npy,0.9224,0.6846,0.1368,0.143,0,c2,0.4984,0.0007302967433402221,0.4946788475285337,0.002077808793784417,0.1461333333333333,0.011177755688071833
i0_c3.npy,0.9288,0.6894,0.152,0.1501,0,c3,0.5027333333333334,0.0012736648783028815,0.5088371953544413,0.00448110684334774,0.16720000000000002,0.018195970249847444
i0_c4.npy,0.9096,0.7044,0.1288,0.1313,0,c4,0.501,0.0008563488385776998,0.5038289688845897,0.0032342247582264902,0.14040000000000002,0.013730744092485786
i0_c5.npy,0.9144,0.6927,0.1352,0.1398,0,c5,0.48666666666666664,0.002429448954438488,0.4591786460428043,0.00513351545749524,0.14946666666666666,0.011797551535052608
i0_c6.npy,0.9128,0.6933,0.148,0.1574,0,c6,0.49879999999999997,0.0014966629547095798,0.496177560762412,0.004234727164586727,0.1624,0.01583919189857866
i0_c7.npy,0.9144,0.7202,0.1312,0.1143,0,c7,0.5113333333333334,0.0009706813185707306,0.5443351509047515,0.0077465574277862425,0.14160000000000003,0.013120975573485376
i0_g.npy,0.1421,0.1477,,,0,g,0.49743333333333334,0.00035784850922640737,0.49174442818367714,0.0004742238169799722,0.15253333333333333,0.015263318410125924
i1_c0.npy,0.2336,0.2146,0.1448,0.1389,1,c0,0.4982,0.0032145502536643214,0.49361705580748366,0.009407853004306195,0.15506666666666666,0.015487916436872825
i1_c1.npy,0.228,0.21,0.1448,0.1369,1,c1,0.4968666666666666,0.0010434983894999058,0.49018086170166514,0.0026380924663855485,0.154,0.010770329614269006
i1_c2.npy,0.2096,0.2094,0.188,0.1823,1,c2,0.5034000000000001,0.0003055050463304041,0.5088845159940513,0.00048277052491796694,0.1944,0.006928203230275514
i1_c3.npy,0.2264,0.2114,0.1512,0.1506,1,c3,0.49899999999999994,0.0032145502536643214,0.49777630350385765,0.008104084394349072,0.16199999999999998,0.01548332436311187
i1_c4.npy,0.2424,0.2128,0.1496,0.1614,1,c4,0.48793333333333333,0.001043498389499891,0.4649514652643256,0.004583987460762641,0.16119999999999998,0.009641576634555154
i1_c5.npy,0.212,0.2125,0.2104,0.2006,1,c5,0.49993333333333334,0.0008768630958643788,0.4998723022087508,0.001986893529644323,0.21853333333333333,0.007041464494139142
i1_c6.npy,0.2232,0.2084,0.1176,0.1423,1,c6,0.48419999999999996,0.0006429100507328619,0.44506794271731404,0.005138665818901074,0.12893333333333334,0.01067749450427809
i1_c7.npy,0.22,0.2143,0.152,0.1449,1,c7,0.5009333333333333,0.0009977753031397067,0.5029838221349953,0.0029004526335378255,0.16266666666666665,0.01172727116122454
i1_g.npy,0.1787,0.1886,,,1,g,0.49544999999999995,0.00025658007197233577,0.4882458848874931,0.0007254104497056713,0.18935,0.010589892980258739
i2_c0.npy,0.2432,0.2299,0.196,0.1875,2,c0,0.5063333333333334,0.0027170245163086614,0.515932007601974,0.006818054062208215,0.21159999999999998,0.014633295368211957
i2_c1.npy,0.244,0.235,0.176,0.1657,2,c1,0.5087333333333333,0.0008137703743822558,0.5244648100373418,0.0025853845710000533,0.18800000000000003,0.012982038874280621
i2_c2.npy,0.236,0.2266,0.164,0.1483,2,c2,0.4952666666666667,0.002195955878933415,0.48700196182187977,0.004753694971607238,0.1729333333333333,0.009953670456447489
i2_c3.npy,0.2232,0.2286,0.1264,0.1255,2,c3,0.4966,0.0003055050463303981,0.48831980095435923,0.0007678927523677881,0.14333333333333334,0.02065806272513363
i2_c4.npy,0.2472,0.2339,0.184,0.1694,2,c4,0.5034,0.0011718930554164573,0.5088885025647428,0.0032158911910965876,0.19866666666666666,0.010303828846059553
i2_c5.npy,0.2424,0.2357,0.184,0.1626,2,c5,0.5099333333333333,0.0007453559924999306,0.5268818700294043,0.001997724255158508,0.19493333333333332,0.00925682931077855
i2_c6.npy,0.2224,0.234,0.1552,0.1714,2,c6,0.4892,0.00046188021535169775,0.46955362172757775,0.0018972864304875562,0.1669333333333333,0.0077654505485658856
i2_c7.npy,0.24,0.2312,0.1512,0.158,2,c7,0.4988666666666666,0.0009357112565078658,0.49660534888177166,0.0026714865996258033,0.1644,0.007943131204590117
i2_g.npy,0.1869,0.1886,,,2,g,0.4994666666666667,0.00040483192671637787,0.4987270227833525,0.0008844405009442073,0.20028333333333334,0.012519373875007577
i3_c0.npy,0.2432,0.2293,0.1376,0.1408,3,c0,0.4976666666666667,0.0005849976258261382,0.492584132097683,0.001269626556129135,0.1536,0.014772948250095513
i3_c1.npy,0.24,0.2275,0.2056,0.192,3,c1,0.5015333333333333,0.0023598493360570713,0.5033356354739514,0.004971145226287526,0.2184,0.012220201853215573
