file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8872,0.8112,0.1376,0.1404,0,c0,0.5020000000000001,0.000305505046330392,0.5066951749063235,0.0014124530375441671,0.15380000000000002,0.011294246322796407
i0_c1.npy,0.8758,0.8053,0.1494,0.1364,0,c1,0.5068833333333332,0.001166785708212485,0.522743193309048,0.0044575683857243625,0.15993333333333334,0.01049296060329125
i0_g.npy,0.1565,0.1474,,,0,g,0.5053166666666667,0.0003210226714042962,0.5161906310681497,0.0015449904337997938,0.17035,0.010033236433640612
i1_c0.npy,0.1718,0.1663,0.17,0.168,1,c0,0.5028666666666667,0.0003726779962499603,0.5079102455483118,0.0005920888804741445,0.1834,0.01029239201222599
i1_c1.npy,0.1836,0.1665,0.165,0.1618,1,c1,0.5056833333333334,0.0006439893028787357,0.5166819534298716,0.0024654007753433026,0.17706666666666662,0.00768259215514024
i1_g.npy,0.1758,0.1704,,,1,g,0.5034583333333333,0.0002892759159618389,0.5093421561624073,0.0005337242118715192,0.18846666666666667,0.008978802196779306
i2_c0.npy,0.1846,0.1816,0.1442,0.1466,2,c0,0.5004666666666666,0.0007453559924999322,0.5013620740090683,0.0021692187256385936,0.15513333333333332,0.012112619681784589
i2_c1.npy,0.1932,0.1814,0.1888,0.181,2,c1,0.5051166666666668,0.0004017323597731281,0.5128911562764303,0.0007781724979530488,0.20376666666666665,0.01296786626841731
i2_g.npy,0.1791,0.1776,,,2,g,0.5013416666666667,0.0004324510248443063,0.5034710833182142,0.0008984456337851328,0.19186666666666666,0.011980493404790227
i3_c0.npy,0.188,0.1895,0.1582,0.156,3,c0,0.5049666666666667,0.0009860132971832576,0.5149802983680144,0.003365259164175813,0.17300000000000001,0.017783512963791312
i3_c1.npy,0.1994,0.1903,0.1786,0.174,3,c1,0.5063666666666666,0.001024152766382489,0.517474790540057,0.0035826500534044234,0.1910666666666667,0.011759629623797209
i3_g.npy,0.175,0.1706,,,3,g,0.5030666666666667,0.00038369548110737587,0.5082266833745895,0.0003673168347146935,0.18891666666666662,0.015549749908671279
i4_c0.npy,0.1882,0.1857,0.1602,0.1573,4,c0,0.5063833333333333,0.0007668478046885043,0.5188208274929492,0.001666384820972684,0.17653333333333335,0.01912787378554018
i4_c1.npy,0.1892,0.1854,0.1872,0.1763,4,c1,0.5076666666666667,0.0010077477638553718,0.5203083522529348,0.003624300723778163,0.19843333333333335,0.012774149243252517
i4_g.npy,0.1713,0.1645,,,4,g,0.5036,0.0006171169527191335,0.5099959632382555,0.0019336669716334303,0.18545,0.01722128044019957
i5_c0.npy,0.1838,0.1786,0.1938,0.1953,5,c0,0.5021166666666668,0.0007080881928749382,0.5051895885754155,0.0014928792966238998,0.20436666666666667,0.011009339469539286
i5_c1.npy,0.1926,0.1784,0.1616,0.1565,5,c1,0.50055,0.0005590169943749513,0.5016814882036137,0.001622345141474411,0.17333333333333334,0.009811331317523745
i5_g.npy,0.1789,0.1762,,,5,g,0.5014500000000001,0.0005612486080161086,0.5038795820897307,0.0014743956270877343,0.19021666666666667,0.01070240108054678
i6_c0.npy,0.1862,0.1864,0.1898,0.1843,6,c0,0.5033500000000001,0.000534633831078171,0.508359902966007,0.0009318258729353781,0.2028333333333333,0.011763455652523583
i6_c1.npy,0.193,0.1857,0.186,0.1713,6,c1,0.5100166666666667,0.00056100108932355,0.5268905879765643,0.002877772315513572,0.19740000000000002,0.010309865825185763
i6_g.npy,0.1908,0.1801,,,6,g,0.5052916666666667,0.00037239838285841584,0.51353983707446,0.0015564419501368258,0.20181666666666667,0.009360985821779428
i7_c0.npy,0.1958,0.1882,0.1882,0.188,7,c0,0.5030333333333333,0.0009249624617008067,0.5075671131744998,0.0019109109748462363,0.20113333333333336,0.010966413370935018
i7_c1.npy,0.2068,0.1893,0.1806,0.1763,7,c1,0.5065666666666667,0.0002924988129130744,0.5177359604048376,0.0014229515149224517,0.1925333333333333,0.012068508146779736
i7_g.npy,0.1877,0.1829,,,7,g,0.50275,0.00028431203515383503,0.5069504742181475,0.0003341635152739946,0.20008333333333336,0.011165186469060371
i8_c0.npy,0.1948,0.1921,0.1788,0.175,8,c0,0.50715,0.0014986104675109289,0.5196988713348704,0.0031996457933742683,0.18753333333333333,0.00995701874168278
i8_c1.npy,0.206,0.192,0.19,0.1874,8,c1,0.5044166666666666,0.0009529194905948457,0.5111983968980499,0.002342382143815152,0.2023,0.010606758851474534
i8_g.npy,0.1842,0.1857,,,8,g,0.4994999999999999,0.0005722761571129685,0.4986511195696752,0.0014840414596970501,0.19431666666666667,0.009612217341603457
i9_c0.npy,0.1874,0.1919,0.1848,0.1768,9,c0,0.5009499999999999,0.0012051970793194242,0.5023160026688137,0.0028094878863471405,0.19553333333333334,0.010629309583515862
i9_c1.npy,0.1968,0.1934,0.2018,0.1964,9,c1,0.5047999999999999,0.0004618802153517138,0.5115881019592888,0.0011496031879655764,0.21226666666666663,0.008881191111306842
i9_g.npy,0.1876,0.1847,,,9,g,0.5015249999999999,0.00046525082840692905,0.5038376637370664,0.0009732913410138223,0.1979166666666667,0.009540862411520011
