,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i2_c9,0.584,0.36,0.1552,0.1483
i2_c10,0.624,0.3512,0.1888,0.1878
i2_c11,0.6,0.3661,0.1728,0.1716
i2_c12,0.576,0.363,0.168,0.1683
i2_c13,0.6016,0.3385,0.1776,0.1944
i2_c14,0.5888,0.3607,0.168,0.1556
i2_c15,0.5968,0.3561,0.1968,0.1702
i2_g,0.2747,0.2819,,
i3_c0,0.6224,0.4013,0.2048,0.1888
i3_c1,0.616,0.4061,0.16,0.1586
i3_c2,0.6464,0.3979,0.2816,0.2455
i3_c3,0.6112,0.3981,0.216,0.1971
i3_c4,0.6384,0.3925,0.208,0.1818
i3_c5,0.616,0.3951,0.2048,0.1905
i3_c6,0.632,0.3982,0.2608,0.2335
i3_c7,0.6112,0.3902,0.2016,0.1933
i3_c8,0.6032,0.4051,0.1632,0.1564
i3_c9,0.6112,0.3969,0.176,0.158
i3_c10,0.6368,0.3979,0.2128,0.1844
i3_c11,0.6368,0.4036,0.1824,0.1709
i3_c12,0.592,0.4017,0.2016,0.1842
i3_c13,0.6208,0.3912,0.208,0.2048
i3_c14,0.6192,0.398,0.2,0.1861
i3_c15,0.5792,0.3994,0.1552,0.1746
i3_g,0.3004,0.2956,,
i4_c0,0.6368,0.4098,0.1712,0.1607
i4_c1,0.6256,0.4029,0.2208,0.2151
i4_c2,0.632,0.396,0.1568,0.1643
i4_c3,0.5888,0.4098,0.184,0.1672
i4_c4,0.5952,0.4041,0.1744,0.1625
i4_c5,0.6016,0.4059,0.2096,0.2069
i4_c6,0.624,0.3963,0.1696,0.169
i4_c7,0.6256,0.3959,0.1776,0.195
i4_c8,0.5936,0.4092,0.1728,0.1964
i4_c9,0.6112,0.4051,0.216,0.2
i4_c10,0.6448,0.405,0.1952,0.1678
i4_c11,0.6448,0.39,0.1552,0.169
i4_c12,0.6144,0.4068,0.2064,0.1828
i4_c13,0.6464,0.3906,0.2192,0.2144
i4_c14,0.6224,0.4092,0.208,0.1831
i4_c15,0.6336,0.4036,0.1808,0.2001
i4_g,0.3008,0.2998,,
i5_c0,0.6048,0.4009,0.1888,0.1648
i5_c1,0.6192,0.4093,0.232,0.1926
i5_c2,0.6528,0.3904,0.168,0.1831
i5_c3,0.6032,0.4145,0.2448,0.2272
i5_c4,0.6064,0.4078,0.1904,0.168
i5_c5,0.64,0.4082,0.2208,0.2098
i5_c6,0.6096,0.3959,0.224,0.214
i5_c7,0.64,0.4128,0.1728,0.15
i5_c8,0.6208,0.4047,0.136,0.1534
i5_c9,0.6288,0.4005,0.1552,0.1765
i5_c10,0.672,0.3962,0.1872,0.1545
i5_c11,0.632,0.4126,0.2048,0.1844
i5_c12,0.6256,0.4058,0.1776,0.1706
i5_c13,0.632,0.394,0.208,0.2019
i5_c14,0.6512,0.4135,0.2272,0.1995
i5_c15,0.6272,0.3979,0.184,0.1597
i5_g,0.2556,0.2577,,
i6_c0,0.64,0.3973,0.152,0.1741
i6_c1,0.6176,0.4041,0.1952,0.1764
i6_c2,0.6272,0.3877,0.1984,0.1938
i6_c3,0.5872,0.4119,0.2048,0.1869
i6_c4,0.6384,0.4006,0.208,0.1765
i6_c5,0.6032,0.4068,0.2176,0.2061
i6_c6,0.616,0.3993,0.1536,0.1654
i6_c7,0.6272,0.3842,0.2192,0.1889
i6_c8,0.6016,0.4032,0.1616,0.1705
i6_c9,0.6192,0.4077,0.1856,0.1885
i6_c10,0.624,0.3957,0.1984,0.1859
i6_c11,0.6128,0.4019,0.2208,0.2182
i6_c12,0.5984,0.396,0.2448,0.2185
i6_c13,0.6256,0.3917,0.1552,0.1629
i6_c14,0.624,0.3935,0.1952,0.2028
i6_c15,0.6048,0.3904,0.1776,0.1686
i6_g,0.2978,0.2882,,
i7_c0,0.616,0.4141,0.2544,0.232
i7_c1,0.6192,0.4058,0.1696,0.155
i7_c2,0.6576,0.3957,0.2096,0.1821
i7_c3,0.6208,0.4261,0.1888,0.1793
i7_c4,0.6048,0.4075,0.1504,0.17
i7_c5,0.6144,0.3997,0.208,0.1837
i7_c6,0.64,0.4069,0.176,0.1883
i7_c7,0.6304,0.405,0.1984,0.189
i7_c8,0.6048,0.4161,0.1296,0.1293
i7_c9,0.64,0.3995,0.2224,0.1799
i7_c10,0.6432,0.4016,0.2112,0.1893
i7_c11,0.6288,0.4051,0.2128,0.1793
i7_c12,0.6176,0.4056,0.1712,0.181
i7_c13,0.6384,0.4037,0.1712,0.1667
i7_c14,0.64,0.4103,0.2064,0.2153
i7_c15,0.6032,0.4024,0.2048,0.212
i7_g,0.2725,0.2623,,
i8_c0,0.6128,0.4259,0.1632,0.1674
i8_c1,0.6336,0.4191,0.2752,0.2371
i8_c2,0.6544,0.4083,0.2192,0.197
i8_c3,0.624,0.4246,0.1968,0.1721
i8_c4,0.6384,0.4138,0.1984,0.1916
i8_c5,0.5952,0.4061,0.192,0.2051
i8_c6,0.6288,0.4069,0.2192,0.2033
i8_c7,0.6304,0.4084,0.1984,0.1772
i8_c8,0.5792,0.4086,0.2096,0.2115
i8_c9,0.6208,0.4121,0.224,0.214
i8_c10,0.6464,0.4169,0.1808,0.1882
i8_c11,0.6592,0.4103,0.2048,0.2125
i8_c12,0.624,0.4162,0.2032,0.1721
i8_c13,0.6224,0.404,0.1696,0.1551
i8_c14,0.6176,0.4156,0.2144,0.1993
i8_c15,0.6208,0.4106,0.1984,0.1894
i8_g,0.3039,0.3075,,
i9_c0,0.6432,0.4369,0.2096,0.2186
i9_c1,0.6224,0.4301,0.208,0.1727
i9_c2,0.6688,0.4283,0.256,0.2096
i9_c3,0.6288,0.4285,0.2064,0.1872
i9_c4,0.64,0.4219,0.2128,0.2118
i9_c5,0.6048,0.4202,0.2304,0.2082
i9_c6,0.6368,0.4206,0.216,0.1964
i9_c7,0.6512,0.4235,0.2096,0.2357
i9_c8,0.6352,0.4244,0.1856,0.1601
i9_c9,0.6464,0.4262,0.1888,0.1668
i9_c10,0.6432,0.4321,0.2272,0.1952
i9_c11,0.6256,0.4232,0.1744,0.2084
i9_c12,0.648,0.421,0.2176,0.2094
i9_c13,0.6304,0.4168,0.232,0.2366
i9_c14,0.6256,0.4302,0.232,0.2097
i9_c15,0.656,0.42,0.1936,0.1905
i9_g,0.3324,0.3264,,
