,train_acc,test_acc
i0_c0,0.8685897435897436,0.385
i0_c1,0.8557692307692307,0.4072
i0_c2,0.8814102564102564,0.3871
i0_c3,0.8974358974358975,0.4062
i0_c4,0.9198717948717948,0.384
i0_c5,0.8814102564102564,0.4076
i0_c6,0.8685897435897436,0.4029
i0_c7,0.8814102564102564,0.397
i0_c8,0.8782051282051282,0.3845
i0_c9,0.875,0.4012
i0_c10,0.8685897435897436,0.3953
i0_c11,0.8621794871794872,0.4153
i0_c12,0.8653846153846154,0.398
i0_c13,0.9134615384615384,0.3905
i0_c14,0.8910256410256411,0.399
i0_c15,0.8685897435897436,0.4067
i0_c16,0.8557692307692307,0.4256
i0_c17,0.8717948717948718,0.3844
i0_c18,0.8493589743589743,0.3937
i0_c19,0.8365384615384616,0.3919
i0_c20,0.8910256410256411,0.3935
i0_c21,0.9102564102564102,0.3857
i0_c22,0.8653846153846154,0.4149
i0_c23,0.8878205128205128,0.4214
i0_c24,0.8557692307692307,0.4073
i0_c25,0.8717948717948718,0.3986
i0_c26,0.8814102564102564,0.3814
i0_c27,0.8878205128205128,0.3795
i0_c28,0.8557692307692307,0.3893
i0_c29,0.8782051282051282,0.4064
i0_c30,0.8589743589743589,0.4168
i0_c31,0.8974358974358975,0.4016
i0_g,0.5957,0.563
i1_c0,0.9038461538461539,0.4335
i1_c1,0.8846153846153846,0.4585
i1_c2,0.907051282051282,0.4397
i1_c3,0.9166666666666666,0.4449
i1_c4,0.9551282051282052,0.437
i1_c5,0.9134615384615384,0.4464
i1_c6,0.8942307692307693,0.4663
i1_c7,0.9230769230769231,0.4479
i1_c8,0.907051282051282,0.4306
i1_c9,0.9038461538461539,0.4338
i1_c10,0.9166666666666666,0.442
i1_c11,0.8878205128205128,0.438
i1_c12,0.8878205128205128,0.4355
i1_c13,0.9166666666666666,0.4307
i1_c14,0.9198717948717948,0.4443
i1_c15,0.8846153846153846,0.446
i1_c16,0.8974358974358975,0.4706
i1_c17,0.8846153846153846,0.4347
i1_c18,0.8814102564102564,0.4418
i1_c19,0.9102564102564102,0.4285
i1_c20,0.9519230769230769,0.4228
i1_c21,0.9391025641025641,0.4283
i1_c22,0.8846153846153846,0.4479
i1_c23,0.9134615384615384,0.4573
i1_c24,0.9166666666666666,0.4467
i1_c25,0.907051282051282,0.4385
i1_c26,0.9038461538461539,0.4374
i1_c27,0.9326923076923077,0.4465
i1_c28,0.8685897435897436,0.4304
i1_c29,0.9038461538461539,0.4529
i1_c30,0.8974358974358975,0.4439
i1_c31,0.8974358974358975,0.4275
i1_g,0.6393,0.6026
i2_c0,0.9294871794871795,0.4522
i2_c1,0.9294871794871795,0.461
i2_c2,0.9487179487179487,0.4665
i2_c3,0.9198717948717948,0.4633
i2_c4,0.9519230769230769,0.4485
i2_c5,0.9262820512820513,0.4684
i2_c6,0.8846153846153846,0.4746
i2_c7,0.9134615384615384,0.4712
i2_c8,0.9423076923076923,0.4651
i2_c9,0.9487179487179487,0.4619
i2_c10,0.9102564102564102,0.4762
i2_c11,0.9198717948717948,0.4685
i2_c12,0.9038461538461539,0.4704
i2_c13,0.9326923076923077,0.4682
i2_c14,0.9519230769230769,0.4785
i2_c15,0.9102564102564102,0.4737
i2_c16,0.8878205128205128,0.4843
i2_c17,0.9006410256410257,0.4566
i2_c18,0.8846153846153846,0.4602
