,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i5_c4,0.992,0.6241,0.3216,0.3008
i5_c5,0.9968,0.6236,0.3136,0.2931
i5_c6,1.0,0.6345,0.2736,0.2496
i5_c7,0.9936,0.6382,0.2912,0.2663
i5_c8,0.992,0.6178,0.2864,0.2777
i5_c9,0.9936,0.6256,0.3136,0.292
i5_c10,0.9984,0.6089,0.2544,0.2508
i5_c11,0.9936,0.6346,0.3104,0.2675
i5_c12,0.9984,0.6381,0.2688,0.2755
i5_c13,0.9968,0.633,0.304,0.2931
i5_c14,0.9952,0.646,0.32,0.3022
i5_c15,1.0,0.6261,0.2864,0.2671
i5_g,0.4946,0.481,,
i6_c0,0.9984,0.635,0.3152,0.2648
i6_c1,0.9984,0.6219,0.3136,0.2906
i6_c2,0.9984,0.6379,0.2448,0.2568
i6_c3,0.9936,0.6441,0.264,0.2438
i6_c4,0.9968,0.636,0.344,0.3336
i6_c5,0.9984,0.6223,0.3344,0.2948
i6_c6,0.9984,0.6221,0.3648,0.3151
i6_c7,0.9968,0.635,0.2624,0.278
i6_c8,0.9888,0.6145,0.2624,0.2703
i6_c9,0.9936,0.6291,0.3184,0.2649
i6_c10,0.9984,0.6124,0.296,0.2985
i6_c11,0.9952,0.6376,0.2992,0.2751
i6_c12,0.9968,0.6431,0.28,0.2578
i6_c13,0.9968,0.6332,0.28,0.2793
i6_c14,0.9968,0.6423,0.2704,0.2613
i6_c15,1.0,0.6315,0.2544,0.25
i6_g,0.4897,0.4865,,
i7_c0,0.9984,0.6399,0.2736,0.2904
i7_c1,0.9984,0.6208,0.2944,0.2681
i7_c2,1.0,0.6367,0.2768,0.2594
i7_c3,0.9936,0.638,0.2912,0.2705
i7_c4,0.9952,0.6353,0.2864,0.2898
i7_c5,0.9984,0.6387,0.272,0.2571
i7_c6,0.9984,0.6314,0.3392,0.299
i7_c7,0.9968,0.6411,0.2704,0.2587
i7_c8,0.9904,0.6296,0.3088,0.306
i7_c9,0.992,0.6203,0.2944,0.2618
i7_c10,1.0,0.6053,0.296,0.2804
i7_c11,0.992,0.6572,0.2688,0.261
i7_c12,0.9984,0.6447,0.3072,0.2903
i7_c13,0.9984,0.6371,0.288,0.2582
i7_c14,0.992,0.6536,0.272,0.2747
i7_c15,0.9984,0.6291,0.3168,0.3066
i7_g,0.4942,0.4933,,
i8_c0,0.9968,0.6663,0.3056,0.2949
i8_c1,1.0,0.6484,0.3456,0.2853
i8_c2,1.0,0.6386,0.3584,0.3232
i8_c3,0.9952,0.6515,0.3088,0.2715
i8_c4,0.9968,0.6456,0.3504,0.3335
i8_c5,0.9984,0.6533,0.3312,0.3037
i8_c6,0.9984,0.6304,0.296,0.2534
i8_c7,0.9968,0.6495,0.3376,0.3213
i8_c8,0.9888,0.6391,0.32,0.3306
i8_c9,0.9904,0.6334,0.3296,0.3002
i8_c10,1.0,0.6382,0.2304,0.226
i8_c11,0.9936,0.6643,0.32,0.3134
i8_c12,0.9984,0.6546,0.2928,0.3005
i8_c13,0.9984,0.6651,0.3152,0.2975
i8_c14,0.9984,0.6629,0.2864,0.2978
i8_c15,0.9984,0.6488,0.3008,0.2901
i8_g,0.5362,0.5196,,
i9_c0,0.9984,0.6676,0.3216,0.2911
i9_c1,1.0,0.657,0.3024,0.2886
i9_c2,1.0,0.6397,0.2992,0.26
i9_c3,0.9936,0.6637,0.3056,0.298
i9_c4,1.0,0.6396,0.3232,0.3204
i9_c5,0.9984,0.6453,0.3424,0.3087
i9_c6,0.9984,0.626,0.3632,0.3012
i9_c7,0.9968,0.66,0.2704,0.3303
i9_c8,0.9904,0.647,0.3344,0.3018
i9_c9,0.9936,0.6422,0.3392,0.3047
i9_c10,0.9984,0.6377,0.3248,0.2981
i9_c11,0.9968,0.6698,0.3168,0.2972
i9_c12,1.0,0.6584,0.3456,0.3133
i9_c13,0.9968,0.654,0.3168,0.3079
i9_c14,1.0,0.667,0.3104,0.2927
i9_c15,1.0,0.6434,0.312,0.2892
i9_g,0.5229,0.5077,,
