,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i2_c14,1.0,0.3331,1.0,0.31
i2_c15,1.0,0.3256,1.0,0.2955
i2_c16,1.0,0.3379,1.0,0.3125
i2_c17,1.0,0.3417,1.0,0.3131
i2_c18,1.0,0.32,1.0,0.3068
i2_c19,1.0,0.3248,1.0,0.3148
i2_c20,1.0,0.3415,1.0,0.306
i2_c21,1.0,0.3327,1.0,0.3285
i2_c22,1.0,0.3214,1.0,0.3147
i2_c23,1.0,0.3193,1.0,0.3138
i2_c24,1.0,0.3122,1.0,0.2898
i2_c25,1.0,0.3248,1.0,0.2869
i2_c26,1.0,0.3172,1.0,0.301
i2_c27,1.0,0.317,1.0,0.2938
i2_c28,1.0,0.3291,1.0,0.2911
i2_c29,1.0,0.3064,1.0,0.2943
i2_c30,1.0,0.3479,1.0,0.3225
i2_c31,1.0,0.3223,1.0,0.3056
i2_g,0.7113,0.4634,,
i3_c0,1.0,0.3759,1.0,0.3476
i3_c1,1.0,0.3615,1.0,0.3507
i3_c2,1.0,0.3379,1.0,0.3288
i3_c3,1.0,0.3621,1.0,0.3473
i3_c4,1.0,0.3577,1.0,0.3493
i3_c5,1.0,0.3503,1.0,0.3127
i3_c6,1.0,0.365,1.0,0.3462
i3_c7,1.0,0.378,1.0,0.3369
i3_c8,1.0,0.3477,1.0,0.2966
i3_c9,1.0,0.3517,1.0,0.3316
i3_c10,1.0,0.364,1.0,0.3446
i3_c11,1.0,0.3409,1.0,0.3215
i3_c12,1.0,0.3421,1.0,0.318
i3_c13,1.0,0.3431,1.0,0.3296
i3_c14,1.0,0.3683,1.0,0.345
i3_c15,1.0,0.3572,1.0,0.3372
i3_c16,1.0,0.3732,1.0,0.3581
i3_c17,1.0,0.3745,1.0,0.3538
i3_c18,1.0,0.357,1.0,0.3422
i3_c19,1.0,0.3603,1.0,0.3296
i3_c20,1.0,0.3794,1.0,0.3571
i3_c21,1.0,0.3647,1.0,0.3616
i3_c22,1.0,0.3562,1.0,0.3357
i3_c23,1.0,0.3596,1.0,0.3227
i3_c24,1.0,0.3543,1.0,0.3265
i3_c25,1.0,0.3536,1.0,0.3445
i3_c26,1.0,0.3547,1.0,0.3288
i3_c27,1.0,0.3521,1.0,0.337
i3_c28,1.0,0.3714,1.0,0.3498
i3_c29,1.0,0.337,1.0,0.3236
i3_c30,1.0,0.3804,1.0,0.3541
i3_c31,1.0,0.3618,1.0,0.3278
i3_g,0.7748,0.4926,,
i4_c0,1.0,0.4004,1.0,0.385
i4_c1,1.0,0.3878,1.0,0.3597
i4_c2,1.0,0.3637,1.0,0.3462
i4_c3,1.0,0.3813,1.0,0.3471
i4_c4,1.0,0.3768,1.0,0.3494
i4_c5,1.0,0.3797,1.0,0.3606
i4_c6,1.0,0.3881,1.0,0.3625
i4_c7,1.0,0.4027,1.0,0.3773
i4_c8,1.0,0.3678,1.0,0.3525
i4_c9,1.0,0.3772,1.0,0.3472
i4_c10,1.0,0.3833,1.0,0.3599
i4_c11,1.0,0.3628,1.0,0.3375
i4_c12,1.0,0.3714,1.0,0.3422
i4_c13,1.0,0.367,1.0,0.3388
i4_c14,1.0,0.3899,1.0,0.3668
i4_c15,1.0,0.3811,1.0,0.3569
i4_c16,1.0,0.3969,1.0,0.3779
i4_c17,1.0,0.3961,1.0,0.3709
i4_c18,1.0,0.3864,1.0,0.3655
i4_c19,1.0,0.386,1.0,0.3536
i4_c20,1.0,0.4055,1.0,0.3849
i4_c21,1.0,0.3934,1.0,0.3696
i4_c22,1.0,0.38,1.0,0.3521
i4_c23,1.0,0.3857,1.0,0.3504
i4_c24,1.0,0.383,1.0,0.3671
i4_c25,1.0,0.3755,1.0,0.3564
i4_c26,1.0,0.3796,1.0,0.3698
i4_c27,1.0,0.3754,1.0,0.3513
i4_c28,1.0,0.3954,1.0,0.3779
i4_c29,1.0,0.3597,1.0,0.3446
i4_c30,1.0,0.4081,1.0,0.3713
i4_c31,1.0,0.3853,1.0,0.3692
i4_g,0.8124,0.5043,,
i5_c0,1.0,0.4165,1.0,0.3816
i5_c1,1.0,0.4053,1.0,0.3938
i5_c2,1.0,0.3831,1.0,0.3618
i5_c3,1.0,0.3996,1.0,0.3793
i5_c4,1.0,0.3976,1.0,0.3684
i5_c5,1.0,0.4003,1.0,0.3787
i5_c6,1.0,0.4039,1.0,0.3912
i5_c7,1.0,0.4208,1.0,0.3819
i5_c8,1.0,0.3868,1.0,0.3544
i5_c9,1.0,0.3963,1.0,0.3775
i5_c10,1.0,0.4021,1.0,0.3827
i5_c11,1.0,0.3842,1.0,0.3648
i5_c12,1.0,0.3872,1.0,0.3763
i5_c13,1.0,0.3816,1.0,0.3533
i5_c14,1.0,0.4092,1.0,0.3739
i5_c15,1.0,0.398,1.0,0.3673
i5_c16,1.0,0.4188,1.0,0.39
i5_c17,1.0,0.4129,1.0,0.3903
i5_c18,1.0,0.4079,1.0,0.3891
i5_c19,1.0,0.4,1.0,0.3857
i5_c20,1.0,0.4241,1.0,0.3805
i5_c21,1.0,0.4111,1.0,0.4026
i5_c22,1.0,0.4009,1.0,0.3799
i5_c23,1.0,0.4022,1.0,0.3709
i5_c24,1.0,0.4005,1.0,0.3909
i5_c25,1.0,0.3968,1.0,0.3647
i5_c26,1.0,0.4005,1.0,0.3813
i5_c27,1.0,0.3934,1.0,0.3771
i5_c28,1.0,0.4177,1.0,0.37
i5_c29,1.0,0.38,1.0,0.3629
i5_c30,1.0,0.422,1.0,0.3926
i5_c31,1.0,0.4031,1.0,0.3749
i5_g,0.8424,0.5155,,
i6_c0,1.0,0.4322,1.0,0.4017
i6_c1,1.0,0.4195,1.0,0.4001
i6_c2,1.0,0.3975,1.0,0.3738
i6_c3,1.0,0.4151,1.0,0.3905
i6_c4,1.0,0.4116,1.0,0.3957
i6_c5,1.0,0.4139,1.0,0.3806
i6_c6,1.0,0.4165,1.0,0.3927
i6_c7,1.0,0.435,1.0,0.4011
i6_c8,1.0,0.4015,1.0,0.3756
i6_c9,1.0,0.41,1.0,0.3655
i6_c10,1.0,0.4169,1.0,0.3907
i6_c11,1.0,0.3932,1.0,0.3812
i6_c12,1.0,0.4022,1.0,0.3896
i6_c13,1.0,0.3972,1.0,0.3825
i6_c14,1.0,0.4209,1.0,0.3944
i6_c15,1.0,0.4086,1.0,0.3867
i6_c16,1.0,0.4256,1.0,0.3916
i6_c17,1.0,0.4253,1.0,0.4063
i6_c18,1.0,0.4208,1.0,0.4066
i6_c19,1.0,0.4076,1.0,0.3956
i6_c20,1.0,0.4346,1.0,0.4053
i6_c21,1.0,0.4268,1.0,0.4058
i6_c22,1.0,0.4114,1.0,0.4008
i6_c23,1.0,0.4162,1.0,0.4044
i6_c24,1.0,0.4136,1.0,0.403
i6_c25,1.0,0.4084,1.0,0.3811
i6_c26,1.0,0.4129,1.0,0.3858
i6_c27,1.0,0.4078,1.0,0.3967
i6_c28,1.0,0.4321,1.0,0.4171
i6_c29,1.0,0.3945,1.0,0.3802
i6_c30,1.0,0.4347,1.0,0.4067
i6_c31,1.0,0.4163,1.0,0.3951
i6_g,0.8607,0.5209,,
i7_c0,1.0,0.4404,1.0,0.4096
i7_c1,1.0,0.4256,1.0,0.3983
i7_c2,1.0,0.4066,1.0,0.3879
i7_c3,1.0,0.4224,1.0,0.4035
i7_c4,1.0,0.4249,1.0,0.3998
i7_c5,1.0,0.422,1.0,0.3972
i7_c6,1.0,0.429,1.0,0.3973
i7_c7,1.0,0.4421,1.0,0.4228
i7_c8,1.0,0.412,1.0,0.396
i7_c9,1.0,0.4164,1.0,0.4076
i7_c10,1.0,0.4279,1.0,0.4122
i7_c11,1.0,0.4055,1.0,0.3936
i7_c12,1.0,0.411,1.0,0.3877
i7_c13,1.0,0.4089,1.0,0.384
i7_c14,1.0,0.4272,1.0,0.4204
i7_c15,1.0,0.4177,1.0,0.3926
i7_c16,1.0,0.4399,1.0,0.417
i7_c17,1.0,0.4363,1.0,0.4167
i7_c18,1.0,0.4311,1.0,0.4108
i7_c19,1.0,0.4204,1.0,0.4021
i7_c20,1.0,0.4464,1.0,0.4154
i7_c21,1.0,0.4356,1.0,0.4119
i7_c22,1.0,0.4225,1.0,0.3979
i7_c23,1.0,0.425,1.0,0.4013
i7_c24,1.0,0.4232,1.0,0.4161
i7_c25,1.0,0.4193,1.0,0.3921
i7_c26,1.0,0.4222,1.0,0.4031
i7_c27,1.0,0.4227,1.0,0.4062
i7_c28,1.0,0.4377,1.0,0.4204
i7_c29,1.0,0.4029,1.0,0.3752
i7_c30,1.0,0.4429,1.0,0.4234
i7_c31,1.0,0.4224,1.0,0.4089
i7_g,0.8747,0.5238,,
i8_c0,1.0,0.4461,1.0,0.4331
i8_c1,1.0,0.4323,1.0,0.4149
i8_c2,1.0,0.4164,1.0,0.3848
i8_c3,1.0,0.4294,1.0,0.395
i8_c4,1.0,0.4305,1.0,0.4144
i8_c5,1.0,0.4299,1.0,0.4042
i8_c6,1.0,0.4388,1.0,0.417
i8_c7,1.0,0.4495,1.0,0.4195
i8_c8,1.0,0.4145,1.0,0.3912
i8_c9,1.0,0.4244,1.0,0.3957
i8_c10,1.0,0.4345,1.0,0.4193
i8_c11,1.0,0.4138,1.0,0.3945
i8_c12,1.0,0.4209,1.0,0.4051
i8_c13,1.0,0.4181,1.0,0.4073
i8_c14,1.0,0.4311,1.0,0.4038
i8_c15,1.0,0.4236,1.0,0.4093
i8_c16,1.0,0.4447,1.0,0.4263
i8_c17,1.0,0.4422,1.0,0.426
i8_c18,1.0,0.4391,1.0,0.4147
i8_c19,1.0,0.4298,1.0,0.411
i8_c20,1.0,0.4505,1.0,0.427
i8_c21,1.0,0.4415,1.0,0.4217
i8_c22,1.0,0.4289,1.0,0.4066
i8_c23,1.0,0.4302,1.0,0.4119
i8_c24,1.0,0.4285,1.0,0.4093
i8_c25,1.0,0.4252,1.0,0.4159
i8_c26,1.0,0.4292,1.0,0.4024
i8_c27,1.0,0.4298,1.0,0.4063
i8_c28,1.0,0.4471,1.0,0.4182
i8_c29,1.0,0.408,1.0,0.3932
i8_c30,1.0,0.4484,1.0,0.4216
i8_c31,1.0,0.4366,1.0,0.4169
i8_g,0.8891,0.5293,,
i9_c0,1.0,0.4498,1.0,0.4365
i9_c1,1.0,0.4374,1.0,0.4271
i9_c2,1.0,0.4246,1.0,0.3995
i9_c3,1.0,0.4305,1.0,0.4227
i9_c4,1.0,0.4336,1.0,0.4128
i9_c5,1.0,0.4348,1.0,0.4173
i9_c6,1.0,0.4406,1.0,0.3994
i9_c7,1.0,0.4549,1.0,0.4337
i9_c8,1.0,0.422,1.0,0.409
i9_c9,1.0,0.4313,1.0,0.413
i9_c10,1.0,0.4379,1.0,0.4294
i9_c11,1.0,0.4176,1.0,0.4044
i9_c12,1.0,0.4268,1.0,0.4014
i9_c13,1.0,0.4236,1.0,0.3985
i9_c14,1.0,0.4379,1.0,0.3977
i9_c15,1.0,0.4304,1.0,0.4202
i9_c16,1.0,0.4532,1.0,0.4294
i9_c17,1.0,0.4462,1.0,0.4178
i9_c18,1.0,0.4469,1.0,0.4173
i9_c19,1.0,0.4384,1.0,0.4157
i9_c20,1.0,0.4545,1.0,0.424
i9_c21,1.0,0.4484,1.0,0.4263
i9_c22,1.0,0.435,1.0,0.4199
i9_c23,1.0,0.4339,1.0,0.4194
i9_c24,1.0,0.4347,1.0,0.4136
i9_c25,1.0,0.429,1.0,0.4137
i9_c26,1.0,0.4349,1.0,0.4148
i9_c27,1.0,0.4325,1.0,0.4081
i9_c28,1.0,0.448,1.0,0.4198
i9_c29,1.0,0.4145,1.0,0.3943
i9_c30,1.0,0.4543,1.0,0.4181
i9_c31,1.0,0.4389,1.0,0.411
i9_g,0.8978,0.5278,,
