,0,1
i0_c0,0.2554,0.1246
i0_c1,0.2502,0.1116
i0_g,0.2769,0.1777
i1_c0,0.2624,0.1279
i1_c1,0.2464,0.1177
i1_g,0.2805,0.1871
i2_c0,0.2504,0.118
i2_c1,0.248,0.12
i2_g,0.2732,0.1832
i3_c0,0.2558,0.1172
i3_c1,0.2508,0.1151
i3_g,0.2813,0.1793
i4_c0,0.2594,0.1242
i4_c1,0.2522,0.1111
i4_g,0.2819,0.1791
