,0,1
i0_c0,0.7932,0.3921
i0_c1,0.8008,0.3969
i0_g,0.7009,0.4593
i1_c0,0.7926,0.398
i1_c1,0.8058,0.3938
i1_g,0.698,0.4574
i2_c0,0.798,0.3923
i2_c1,0.7976,0.3956
i2_g,0.7056,0.4559
i3_c0,0.7874,0.3982
i3_c1,0.8016,0.3977
i3_g,0.6959,0.4598
i4_c0,0.7976,0.3904
i4_c1,0.7894,0.4007
i4_g,0.6942,0.4498
