,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9935897435897436,0.4368,0.18269230769230768,0.1488
i0_c1,0.9903846153846154,0.4524,0.1762820512820513,0.155
i0_c2,1.0,0.4468,0.13782051282051283,0.139
i0_c3,0.9967948717948718,0.446,0.14743589743589744,0.1387
i0_c4,1.0,0.4163,0.13782051282051283,0.161
i0_c5,0.9935897435897436,0.4616,0.1858974358974359,0.1545
i0_c6,0.9807692307692307,0.4648,0.11858974358974358,0.1249
i0_c7,0.9967948717948718,0.443,0.10576923076923077,0.1314
i0_c8,0.9967948717948718,0.4362,0.14743589743589744,0.1401
i0_c9,1.0,0.4477,0.14423076923076922,0.1376
i0_c10,0.9903846153846154,0.445,0.11217948717948718,0.1219
i0_c11,0.9903846153846154,0.4484,0.14743589743589744,0.16
i0_c12,0.9903846153846154,0.4315,0.16025641025641027,0.1379
i0_c13,1.0,0.4222,0.11217948717948718,0.1296
i0_c14,0.9935897435897436,0.4579,0.1346153846153846,0.1192
i0_c15,0.9935897435897436,0.443,0.11217948717948718,0.1299
i0_c16,0.9903846153846154,0.4446,0.16025641025641027,0.1558
i0_c17,0.9967948717948718,0.4468,0.15064102564102563,0.1342
i0_c18,0.9903846153846154,0.4452,0.14743589743589744,0.1374
i0_c19,0.9903846153846154,0.4265,0.1282051282051282,0.1392
i0_c20,1.0,0.4351,0.14102564102564102,0.1409
i0_c21,0.9903846153846154,0.4182,0.15384615384615385,0.1496
i0_c22,0.9775641025641025,0.4431,0.125,0.1495
i0_c23,0.9967948717948718,0.4612,0.16666666666666666,0.1634
i0_c24,0.9839743589743589,0.4481,0.10576923076923077,0.1124
i0_c25,0.9935897435897436,0.4297,0.15705128205128205,0.1588
i0_c26,0.9967948717948718,0.4203,0.13141025641025642,0.1401
i0_c27,0.9967948717948718,0.4447,0.1858974358974359,0.126
i0_c28,0.9903846153846154,0.4391,0.16987179487179488,0.1539
i0_c29,0.9935897435897436,0.4521,0.1858974358974359,0.1625
i0_c30,0.9903846153846154,0.478,0.14423076923076922,0.1336
i0_c31,1.0,0.4316,0.16987179487179488,0.1458
i0_g,0.1366,0.135,,
i1_c0,0.19230769230769232,0.1727,0.16987179487179488,0.1594
i1_c1,0.20192307692307693,0.1648,0.15384615384615385,0.1408
i1_c2,0.20512820512820512,0.1663,0.1987179487179487,0.1716
i1_c3,0.19230769230769232,0.1694,0.25961538461538464,0.2049
i1_c4,0.20833333333333334,0.1766,0.13141025641025642,0.1327
i1_c5,0.1891025641025641,0.1718,0.16987179487179488,0.1341
i1_c6,0.30448717948717946,0.1653,0.14743589743589744,0.1483
i1_c7,0.18269230769230768,0.1685,0.11538461538461539,0.1205
i1_c8,0.1955128205128205,0.168,0.1955128205128205,0.1639
i1_c9,0.20512820512820512,0.1626,0.17307692307692307,0.18
i1_c10,0.23397435897435898,0.1727,0.13782051282051283,0.1681
i1_c11,0.23397435897435898,0.1681,0.13782051282051283,0.146
i1_c12,0.1794871794871795,0.1623,0.19230769230769232,0.1738
i1_c13,0.1955128205128205,0.1697,0.15705128205128205,0.153
i1_c14,0.22115384615384615,0.1646,0.16025641025641027,0.1498
i1_c15,0.20512820512820512,0.1659,0.09615384615384616,0.1375
i1_c16,0.20192307692307693,0.1711,0.11858974358974358,0.1354
i1_c17,0.27564102564102566,0.1685,0.14102564102564102,0.1503
i1_c18,0.22435897435897437,0.1673,0.16666666666666666,0.1575
i1_c19,0.20833333333333334,0.1698,0.1858974358974359,0.1764
i1_c20,0.20512820512820512,0.1714,0.13782051282051283,0.1161
i1_c21,0.1858974358974359,0.1718,0.09294871794871795,0.1059
i1_c22,0.20192307692307693,0.1733,0.12179487179487179,0.1292
i1_c23,0.25,0.1737,0.14743589743589744,0.1385
i1_c24,0.2403846153846154,0.1657,0.13782051282051283,0.1307
i1_c25,0.20833333333333334,0.1734,0.125,0.1445
i1_c26,0.20512820512820512,0.1682,0.15064102564102563,0.1377
i1_c27,0.25961538461538464,0.1722,0.11217948717948718,0.1241
i1_c28,0.20192307692307693,0.1748,0.13141025641025642,0.131
i1_c29,0.20192307692307693,0.1616,0.12179487179487179,0.1512
i1_c30,0.23717948717948717,0.1697,0.16666666666666666,0.1525
i1_c31,0.17307692307692307,0.1759,0.13141025641025642,0.1241
i1_g,0.1528,0.1542,,
i2_c0,0.20833333333333334,0.1825,0.1858974358974359,0.1627
i2_c1,0.22435897435897437,0.176,0.1955128205128205,0.1682
i2_c2,0.21794871794871795,0.1793,0.16346153846153846,0.1655
i2_c3,0.22115384615384615,0.1766,0.17307692307692307,0.145
i2_c4,0.25,0.1899,0.1955128205128205,0.1642
i2_c5,0.1891025641025641,0.18,0.13141025641025642,0.1232
i2_c6,0.25,0.1823,0.14423076923076922,0.14
i2_c7,0.19230769230769232,0.1776,0.18269230769230768,0.1716
i2_c8,0.25,0.1788,0.15064102564102563,0.1277
i2_c9,0.20512820512820512,0.1739,0.09935897435897435,0.1525
i2_c10,0.24358974358974358,0.1798,0.19230769230769232,0.1726
i2_c11,0.1891025641025641,0.1766,0.11858974358974358,0.1273
i2_c12,0.22115384615384615,0.1755,0.14743589743589744,0.145
i2_c13,0.25,0.1795,0.13782051282051283,0.1263
i2_c14,0.26282051282051283,0.1738,0.12179487179487179,0.1467
i2_c15,0.22435897435897437,0.1824,0.14743589743589744,0.158
i2_c16,0.21153846153846154,0.1833,0.16987179487179488,0.1519
i2_c17,0.2403846153846154,0.179,0.1762820512820513,0.1738
i2_c18,0.25,0.1839,0.10897435897435898,0.1245
i2_c19,0.23397435897435898,0.1832,0.15064102564102563,0.1515
i2_c20,0.24358974358974358,0.1856,0.13782051282051283,0.143
i2_c21,0.1987179487179487,0.1773,0.17307692307692307,0.1506
i2_c22,0.20192307692307693,0.1862,0.15384615384615385,0.1347
i2_c23,0.2564102564102564,0.1815,0.11858974358974358,0.1323
i2_c24,0.2467948717948718,0.182,0.14423076923076922,0.1483
i2_c25,0.1858974358974359,0.1773,0.11538461538461539,0.1249
i2_c26,0.1955128205128205,0.1782,0.1346153846153846,0.1502
i2_c27,0.23717948717948717,0.1835,0.1891025641025641,0.1602
i2_c28,0.25,0.1823,0.1762820512820513,0.1696
i2_c29,0.1762820512820513,0.1755,0.11217948717948718,0.1481
i2_c30,0.20833333333333334,0.1792,0.16666666666666666,0.1107
i2_c31,0.1794871794871795,0.1825,0.1762820512820513,0.1682
i2_g,0.1575,0.1502,,
i3_c0,0.1794871794871795,0.1811,0.16346153846153846,0.1803
i3_c1,0.19230769230769232,0.1841,0.10897435897435898,0.138
i3_c2,0.1891025641025641,0.1766,0.15705128205128205,0.1547
i3_c3,0.23397435897435898,0.1796,0.1762820512820513,0.1372
i3_c4,0.2403846153846154,0.1851,0.15064102564102563,0.1586
i3_c5,0.1955128205128205,0.1834,0.16987179487179488,0.1642
i3_c6,0.1987179487179487,0.1887,0.14743589743589744,0.1538
i3_c7,0.21153846153846154,0.1819,0.19230769230769232,0.187
i3_c8,0.2403846153846154,0.1805,0.1282051282051282,0.1407
i3_c9,0.19230769230769232,0.1747,0.14423076923076922,0.1329
i3_c10,0.20512820512820512,0.1785,0.16025641025641027,0.1542
i3_c11,0.22435897435897437,0.1806,0.1794871794871795,0.1721
i3_c12,0.21153846153846154,0.1792,0.13782051282051283,0.1373
i3_c13,0.2467948717948718,0.1788,0.15064102564102563,0.156
i3_c14,0.22756410256410256,0.1775,0.1955128205128205,0.1448
i3_c15,0.1987179487179487,0.1783,0.1762820512820513,0.1595
i3_c16,0.1858974358974359,0.1859,0.1762820512820513,0.1691
i3_c17,0.21153846153846154,0.1796,0.16666666666666666,0.1443
i3_c18,0.22756410256410256,0.182,0.20833333333333334,0.1616
i3_c19,0.22115384615384615,0.1847,0.14423076923076922,0.1608
i3_c20,0.19230769230769232,0.1883,0.16346153846153846,0.1468
i3_c21,0.16987179487179488,0.1783,0.16346153846153846,0.1783
i3_c22,0.24358974358974358,0.185,0.11858974358974358,0.1283
i3_c23,0.23076923076923078,0.1866,0.1955128205128205,0.1927
i3_c24,0.22115384615384615,0.1842,0.15384615384615385,0.1338
i3_c25,0.1858974358974359,0.179,0.13782051282051283,0.1416
i3_c26,0.23076923076923078,0.1813,0.1762820512820513,0.1476
i3_c27,0.22115384615384615,0.1808,0.16346153846153846,0.1852
i3_c28,0.22435897435897437,0.185,0.1346153846153846,0.1273
i3_c29,0.1987179487179487,0.1715,0.15384615384615385,0.1622
i3_c30,0.20512820512820512,0.1789,0.16025641025641027,0.1573
i3_c31,0.20833333333333334,0.1835,0.14423076923076922,0.159
i3_g,0.1917,0.1908,,
i4_c0,0.1987179487179487,0.215,0.16346153846153846,0.175
i4_c1,0.22756410256410256,0.2128,0.14102564102564102,0.1261
i4_c2,0.22435897435897437,0.208,0.1955128205128205,0.1788
i4_c3,0.2403846153846154,0.2055,0.15064102564102563,0.1559
i4_c4,0.28525641025641024,0.2094,0.1794871794871795,0.1541
i4_c5,0.1794871794871795,0.2129,0.16346153846153846,0.1673
i4_c6,0.22756410256410256,0.2138,0.1282051282051282,0.1592
i4_c7,0.2403846153846154,0.2093,0.1858974358974359,0.149
i4_c8,0.2916666666666667,0.2058,0.1955128205128205,0.1894
i4_c9,0.23076923076923078,0.2055,0.20192307692307693,0.1784
i4_c10,0.2467948717948718,0.2055,0.16666666666666666,0.1583
i4_c11,0.2724358974358974,0.2098,0.14743589743589744,0.1269
i4_c12,0.24358974358974358,0.2071,0.10256410256410256,0.1216
i4_c13,0.2467948717948718,0.212,0.16666666666666666,0.1537
i4_c14,0.2564102564102564,0.2041,0.20512820512820512,0.1879
i4_c15,0.2403846153846154,0.2103,0.15705128205128205,0.1566
i4_c16,0.22115384615384615,0.2126,0.1794871794871795,0.1886
i4_c17,0.21153846153846154,0.2053,0.1282051282051282,0.1378
i4_c18,0.32051282051282054,0.2073,0.24358974358974358,0.1955
i4_c19,0.22756410256410256,0.2076,0.19230769230769232,0.1464
i4_c20,0.24358974358974358,0.2111,0.13141025641025642,0.1541
i4_c21,0.21153846153846154,0.2042,0.14102564102564102,0.1498
i4_c22,0.23076923076923078,0.211,0.1858974358974359,0.1714
i4_c23,0.23076923076923078,0.2134,0.16025641025641027,0.1415
i4_c24,0.22115384615384615,0.211,0.1891025641025641,0.1722
i4_c25,0.21153846153846154,0.2074,0.16666666666666666,0.1468
i4_c26,0.23397435897435898,0.2104,0.15064102564102563,0.1394
i4_c27,0.24358974358974358,0.2097,0.18269230769230768,0.1641
i4_c28,0.25,0.2116,0.1346153846153846,0.1467
i4_c29,0.23717948717948717,0.2034,0.22435897435897437,0.178
i4_c30,0.21153846153846154,0.2083,0.10576923076923077,0.1487
i4_c31,0.21153846153846154,0.2107,0.17307692307692307,0.1584
i4_g,0.203,0.1995,,
i5_c0,0.21474358974358973,0.2201,0.10576923076923077,0.1384
i5_c1,0.266025641025641,0.2186,0.16346153846153846,0.1657
i5_c2,0.2467948717948718,0.2097,0.16987179487179488,0.1754
i5_c3,0.23397435897435898,0.2137,0.17307692307692307,0.1661
i5_c4,0.2980769230769231,0.2167,0.1762820512820513,0.1824
i5_c5,0.23397435897435898,0.2187,0.1891025641025641,0.184
i5_c6,0.2467948717948718,0.2188,0.1762820512820513,0.1583
i5_c7,0.24358974358974358,0.2166,0.12179487179487179,0.1519
i5_c8,0.2916666666666667,0.2136,0.15064102564102563,0.1454
i5_c9,0.22115384615384615,0.2137,0.1762820512820513,0.182
i5_c10,0.26282051282051283,0.2132,0.11217948717948718,0.132
i5_c11,0.25,0.2177,0.14102564102564102,0.1513
i5_c12,0.2403846153846154,0.2165,0.20192307692307693,0.1819
i5_c13,0.26282051282051283,0.2182,0.11858974358974358,0.1357
i5_c14,0.2724358974358974,0.2113,0.21474358974358973,0.1671
i5_c15,0.23397435897435898,0.2147,0.22435897435897437,0.194
i5_c16,0.21794871794871795,0.2135,0.16666666666666666,0.1731
i5_c17,0.22435897435897437,0.2093,0.28205128205128205,0.2107
i5_c18,0.2692307692307692,0.2138,0.12179487179487179,0.143
i5_c19,0.1987179487179487,0.2183,0.1794871794871795,0.1465
i5_c20,0.25961538461538464,0.2179,0.20512820512820512,0.1833
i5_c21,0.1891025641025641,0.2094,0.125,0.1388
i5_c22,0.24358974358974358,0.2161,0.16666666666666666,0.1607
i5_c23,0.2467948717948718,0.2142,0.20192307692307693,0.1789
i5_c24,0.22756410256410256,0.2138,0.14743589743589744,0.1728
i5_c25,0.2532051282051282,0.21,0.16987179487179488,0.1623
i5_c26,0.26282051282051283,0.2144,0.14423076923076922,0.1551
i5_c27,0.2692307692307692,0.2142,0.18269230769230768,0.1913
i5_c28,0.24358974358974358,0.2173,0.21474358974358973,0.1885
i5_c29,0.22115384615384615,0.2148,0.14423076923076922,0.159
i5_c30,0.24358974358974358,0.2114,0.14102564102564102,0.157
i5_c31,0.21474358974358973,0.2174,0.1762820512820513,0.1691
i5_g,0.2287,0.2249,,
i6_c0,0.23717948717948717,0.2403,0.15064102564102563,0.148
i6_c1,0.2724358974358974,0.2361,0.1955128205128205,0.1818
i6_c2,0.24358974358974358,0.2318,0.16666666666666666,0.1631
i6_c3,0.25,0.2349,0.16987179487179488,0.1577
i6_c4,0.32051282051282054,0.2342,0.16025641025641027,0.1484
i6_c5,0.25961538461538464,0.2347,0.15705128205128205,0.1608
i6_c6,0.27884615384615385,0.2378,0.14102564102564102,0.1573
i6_c7,0.23397435897435898,0.2362,0.14102564102564102,0.1359
i6_c8,0.27884615384615385,0.2357,0.1762820512820513,0.1765
i6_c9,0.2403846153846154,0.2347,0.21794871794871795,0.2136
i6_c10,0.2724358974358974,0.2367,0.14102564102564102,0.1748
i6_c11,0.26282051282051283,0.2357,0.125,0.1628
i6_c12,0.21474358974358973,0.2368,0.1794871794871795,0.1629
i6_c13,0.266025641025641,0.2381,0.13782051282051283,0.1593
i6_c14,0.26282051282051283,0.2332,0.16346153846153846,0.1769
i6_c15,0.2564102564102564,0.2342,0.20192307692307693,0.1724
i6_c16,0.2724358974358974,0.2368,0.20192307692307693,0.1898
i6_c17,0.27884615384615385,0.2322,0.15705128205128205,0.1894
i6_c18,0.2948717948717949,0.2369,0.13782051282051283,0.167
i6_c19,0.21153846153846154,0.2365,0.14102564102564102,0.1553
i6_c20,0.27884615384615385,0.2378,0.16666666666666666,0.1748
i6_c21,0.23076923076923078,0.2303,0.19230769230769232,0.173
i6_c22,0.24358974358974358,0.2346,0.17307692307692307,0.1852
i6_c23,0.25961538461538464,0.2351,0.17307692307692307,0.1718
