,0,1
i0_c0,1.0,0.4286
i0_c1,1.0,0.4276
i0_g,0.9672,0.5102
i1_c0,0.9998,0.4285
i1_c1,0.9998,0.4267
i1_g,0.9647,0.5101
i2_c0,1.0,0.4285
i2_c1,1.0,0.4312
i2_g,0.9667,0.5144
i3_c0,1.0,0.4289
i3_c1,1.0,0.4276
i3_g,0.9619,0.5116
i4_c0,0.9998,0.4245
i4_c1,1.0,0.4283
i4_g,0.9641,0.513
