,0,1
i0_c0,0.5558,0.2284
i0_c1,0.5484,0.2314
i0_g,0.5152,0.3179
i1_c0,0.5602,0.2231
i1_c1,0.5628,0.2228
i1_g,0.5359,0.3114
i2_c0,0.5542,0.2253
i2_c1,0.559,0.2269
i2_g,0.521,0.3119
i3_c0,0.5656,0.2238
i3_c1,0.568,0.2266
i3_g,0.5309,0.31
i4_c0,0.5664,0.2264
i4_c1,0.5566,0.2309
i4_g,0.531,0.3161
