,0,1
i0_c0,0.4764,0.2653
i0_c1,0.4752,0.28
i0_g,0.3886,0.2827
i1_c0,0.478,0.2694
i1_c1,0.4858,0.2806
i1_g,0.3893,0.2828
i2_c0,0.4708,0.262
i2_c1,0.479,0.275
i2_g,0.3825,0.2772
i3_c0,0.4922,0.2771
i3_c1,0.4832,0.28
i3_g,0.3946,0.2846
i4_c0,0.4844,0.2649
i4_c1,0.4882,0.2803
i4_g,0.3944,0.2859
