,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.6144,0.4221,0,c0,0.5862666666666666,0.01891125473244847,0.6275546412162797,0.0056485310727089335,0.4216,0.08336266150581645
i0_c1.npy,0.5984,0.4202,0,c1,0.5698666666666666,0.015510283327163579,0.6163656788461919,0.0024247182674804126,0.3688,0.07836053428437899
i0_c2.npy,0.6032,0.4168,0,c2,0.5848000000000001,0.01646005265281167,0.627001416344393,0.000616930315292371,0.4189333333333334,0.0821753139465997
i0_c3.npy,0.5904,0.4249,0,c3,0.5697333333333333,0.01902933408071748,0.6174260080282601,0.011218412086843233,0.3605333333333333,0.08324955789005062
i0_c4.npy,0.5712,0.4165,0,c4,0.5822666666666666,0.015686370587941048,0.6219797459416728,0.005709713838675569,0.42293333333333333,0.08968408752702765
i0_c5.npy,0.5744,0.419,0,c5,0.5792,0.02039607805437114,0.6279879402380127,0.008877726926210076,0.38399999999999995,0.08731368735771042
i0_c6.npy,0.624,0.4219,0,c6,0.5903999999999999,0.01610631346191094,0.6411227108158458,0.002521094781537296,0.41173333333333334,0.0768037036144019
i0_c7.npy,0.6032,0.4266,0,c7,0.5648,0.01753320659016295,0.6036784230921494,0.0028495469483086748,0.3752,0.09767756480720978
i0_c8.npy,0.5856,0.4178,0,c8,0.5666666666666667,0.015524031549683067,0.6078710272522598,0.003989931342692029,0.3784,0.09338094023943004
i0_c9.npy,0.576,0.4178,0,c9,0.5925333333333334,0.023138616111504084,0.6464912720782535,0.010425209774315302,0.40373333333333333,0.08825981846545773
i0_c10.npy,0.6304,0.413,0,c10,0.5725333333333334,0.02029997263271281,0.6100375047564237,0.009356161211735993,0.3957333333333333,0.09683929413667207
i0_c11.npy,0.584,0.4279,0,c11,0.5713333333333334,0.013325997982223411,0.6141753770465556,0.0014554821812519426,0.3834666666666667,0.07060374557265987
i0_c12.npy,0.5616,0.4091,0,c12,0.5846666666666667,0.017474807263283022,0.6394037798418842,0.000710343413211769,0.3882666666666666,0.07990216239599246
