,0,1
i0_c0,0.1156,0.0842
i0_c1,0.1432,0.1143
i0_g,0.1159,0.099
i1_c0,0.1182,0.0858
i1_c1,0.1264,0.0952
i1_g,0.1029,0.0902
i2_c0,0.126,0.0893
i2_c1,0.13,0.097
i2_g,0.1076,0.0912
i3_c0,0.117,0.0846
i3_c1,0.13,0.1051
i3_g,0.1125,0.0993
i4_c0,0.1382,0.0969
i4_c1,0.1378,0.1066
i4_g,0.116,0.0991
