,0,1
i0_c0,0.7756,0.304
i0_c1,0.7952,0.3109
i0_c2,0.7732,0.3087
i0_c3,0.7792,0.3152
i0_g,0.5052,0.3526
i1_c0,0.7752,0.3097
i1_c1,0.8036,0.3317
i1_c2,0.7728,0.308
i1_c3,0.7808,0.3196
i1_g,0.5079,0.3538
i2_c0,0.772,0.3078
i2_c1,0.7976,0.3199
i2_c2,0.7788,0.3144
i2_c3,0.7736,0.3189
i2_g,0.5022,0.3506
i3_c0,0.7612,0.2982
i3_c1,0.7884,0.3216
i3_c2,0.78,0.3132
i3_c3,0.7852,0.325
i3_g,0.5043,0.3509
i4_c0,0.7704,0.3001
i4_c1,0.7916,0.3207
i4_c2,0.7796,0.3086
i4_c3,0.7784,0.3169
i4_g,0.4937,0.3419
