,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.4379,0.12179487179487179,0.1329
i0_c1,1.0,0.4549,0.16346153846153846,0.1287
i0_c2,1.0,0.4516,0.1346153846153846,0.1321
i0_c3,1.0,0.4488,0.20833333333333334,0.1605
i0_c4,1.0,0.4179,0.18269230769230768,0.1764
i0_c5,1.0,0.462,0.14423076923076922,0.1533
i0_c6,0.9967948717948718,0.4628,0.18269230769230768,0.1542
i0_c7,1.0,0.4464,0.1762820512820513,0.1765
i0_c8,1.0,0.438,0.13782051282051283,0.1328
i0_c9,1.0,0.4515,0.13782051282051283,0.1654
i0_c10,0.9935897435897436,0.4488,0.19230769230769232,0.1775
i0_c11,1.0,0.453,0.18269230769230768,0.1473
i0_c12,1.0,0.4311,0.14423076923076922,0.1518
i0_c13,1.0,0.4245,0.09615384615384616,0.1131
i0_c14,1.0,0.4622,0.12179487179487179,0.1505
i0_c15,1.0,0.4465,0.13782051282051283,0.1301
i0_c16,1.0,0.442,0.16987179487179488,0.1318
i0_c17,1.0,0.4463,0.11538461538461539,0.1151
i0_c18,0.9967948717948718,0.4525,0.13141025641025642,0.1418
i0_c19,1.0,0.4279,0.1987179487179487,0.1517
i0_c20,1.0,0.4389,0.19230769230769232,0.1535
i0_c21,1.0,0.4242,0.14743589743589744,0.1648
i0_c22,1.0,0.4403,0.16025641025641027,0.1558
i0_c23,1.0,0.4646,0.1346153846153846,0.1945
i0_c24,1.0,0.4453,0.11217948717948718,0.1193
i0_c25,1.0,0.4286,0.1282051282051282,0.1247
i0_c26,1.0,0.4227,0.15064102564102563,0.154
i0_c27,1.0,0.4447,0.11858974358974358,0.1168
i0_c28,0.9967948717948718,0.4377,0.10256410256410256,0.1203
i0_c29,1.0,0.4548,0.10897435897435898,0.1062
i0_c30,0.9967948717948718,0.4815,0.15064102564102563,0.1526
i0_c31,1.0,0.4297,0.21474358974358973,0.1865
i0_g,0.1607,0.1603,,
i1_c0,1.0,0.3494,0.1762820512820513,0.1517
i1_c1,0.9839743589743589,0.3643,0.16987179487179488,0.1656
i1_c2,0.9967948717948718,0.3484,0.15384615384615385,0.148
i1_c3,0.9967948717948718,0.3687,0.23076923076923078,0.2001
i1_c4,0.9967948717948718,0.3253,0.14743589743589744,0.1664
i1_c5,0.9871794871794872,0.3572,0.1987179487179487,0.1703
i1_c6,0.9711538461538461,0.3616,0.14102564102564102,0.138
i1_c7,1.0,0.342,0.12179487179487179,0.1428
i1_c8,1.0,0.3299,0.15705128205128205,0.1502
i1_c9,0.9871794871794872,0.3445,0.14743589743589744,0.1855
i1_c10,0.9935897435897436,0.3587,0.17307692307692307,0.1577
i1_c11,0.9871794871794872,0.3451,0.1987179487179487,0.1709
i1_c12,1.0,0.3298,0.15705128205128205,0.162
i1_c13,1.0,0.3241,0.17307692307692307,0.1717
i1_c14,1.0,0.345,0.1891025641025641,0.1731
i1_c15,0.9871794871794872,0.3509,0.1346153846153846,0.1397
i1_c16,0.9967948717948718,0.3581,0.15384615384615385,0.1278
i1_c17,0.9775641025641025,0.3419,0.20512820512820512,0.1813
i1_c18,0.967948717948718,0.3608,0.17307692307692307,0.1685
i1_c19,0.9871794871794872,0.3499,0.1346153846153846,0.1668
i1_c20,0.9935897435897436,0.348,0.2532051282051282,0.2117
i1_c21,0.9839743589743589,0.3318,0.16025641025641027,0.1628
i1_c22,0.9903846153846154,0.3504,0.1891025641025641,0.1503
i1_c23,0.9871794871794872,0.367,0.20512820512820512,0.1561
i1_c24,0.9967948717948718,0.3399,0.14423076923076922,0.1555
i1_c25,0.9967948717948718,0.344,0.1762820512820513,0.1639
i1_c26,0.9775641025641025,0.3381,0.1891025641025641,0.1741
i1_c27,0.9935897435897436,0.3406,0.1794871794871795,0.1533
i1_c28,0.9903846153846154,0.3409,0.15705128205128205,0.1513
i1_c29,0.9775641025641025,0.33,0.13782051282051283,0.1427
i1_c30,0.9903846153846154,0.3605,0.19230769230769232,0.1654
i1_c31,0.9839743589743589,0.3613,0.16666666666666666,0.1535
i1_g,0.2527,0.2515,,
i2_c0,0.9935897435897436,0.3875,0.16346153846153846,0.1535
i2_c1,1.0,0.3965,0.16987179487179488,0.1641
i2_c2,0.9967948717948718,0.3935,0.1762820512820513,0.156
i2_c3,0.9903846153846154,0.3951,0.21794871794871795,0.1784
i2_c4,0.9935897435897436,0.349,0.16025641025641027,0.148
i2_c5,0.9967948717948718,0.3765,0.1987179487179487,0.1713
i2_c6,0.9839743589743589,0.3931,0.1794871794871795,0.1697
i2_c7,0.9967948717948718,0.3645,0.22115384615384615,0.1833
i2_c8,1.0,0.3758,0.20192307692307693,0.163
i2_c9,0.9935897435897436,0.382,0.16987179487179488,0.1656
i2_c10,1.0,0.387,0.15064102564102563,0.1423
i2_c11,1.0,0.3731,0.13141025641025642,0.1528
i2_c12,1.0,0.362,0.20833333333333334,0.1785
i2_c13,1.0,0.3685,0.1891025641025641,0.1586
i2_c14,0.9935897435897436,0.3754,0.1794871794871795,0.1376
i2_c15,0.9903846153846154,0.3872,0.15705128205128205,0.1567
i2_c16,0.9775641025641025,0.4013,0.22435897435897437,0.187
i2_c17,0.9775641025641025,0.3693,0.1346153846153846,0.1545
i2_c18,0.9775641025641025,0.3826,0.22115384615384615,0.1746
i2_c19,1.0,0.3588,0.17307692307692307,0.1735
i2_c20,1.0,0.3615,0.18269230769230768,0.1592
i2_c21,0.9839743589743589,0.3715,0.22435897435897437,0.2194
i2_c22,0.9807692307692307,0.3643,0.16666666666666666,0.1546
i2_c23,1.0,0.3777,0.17307692307692307,0.173
i2_c24,0.9935897435897436,0.3715,0.20512820512820512,0.2085
i2_c25,0.9967948717948718,0.3701,0.20512820512820512,0.1907
i2_c26,0.9967948717948718,0.3804,0.20512820512820512,0.1763
i2_c27,0.9935897435897436,0.3689,0.21153846153846154,0.2091
