,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9616,0.5737,0.1376,0.153,0,c0,0.4885333333333333,0.0008844332774281124,0.46368386243386245,0.004766885439047566,0.148,0.015228044304287184
i0_c1.npy,0.9648,0.5683,0.1568,0.1497,0,c1,0.5027999999999999,0.0008944271909999415,0.5085644669224768,0.0027930385695370302,0.16720000000000002,0.012858201014657277
i0_c2.npy,0.96,0.5585,0.1312,0.1429,0,c2,0.49333333333333335,0.00037712361663281,0.47742524585145923,0.0006334406639032078,0.14133333333333334,0.012208558018410235
i0_c3.npy,0.9568,0.5792,0.1488,0.1497,0,c3,0.5010666666666667,0.0058545329066933645,0.5043047068615251,0.015741242632443343,0.16186666666666666,0.016275407487644937
i0_c4.npy,0.9616,0.5721,0.128,0.1312,0,c4,0.5008,0.003946306289852986,0.5040774290438432,0.012593322174437517,0.13813333333333333,0.010478337442340533
i0_c5.npy,0.9584,0.5681,0.136,0.1397,0,c5,0.48546666666666666,0.0024621580416825943,0.45579974037033827,0.0032887164693657447,0.14906666666666668,0.014082928988278284
i0_c6.npy,0.9568,0.5418,0.1472,0.157,0,c6,0.5004,0.004019950248448353,0.5022745875260795,0.012331863116574351,0.1568,0.009237604307034011
i0_c7.npy,0.9584,0.5705,0.1088,0.114,0,c7,0.4969333333333333,0.0032795663669996766,0.48873170371266017,0.010968557146540457,0.1184,0.01190182058902475
i0_c8.npy,0.944,0.5646,0.1536,0.1224,0,c8,0.5144,0.0023094010767585175,0.5488555020713859,0.010512216207455847,0.164,0.00803990049689671
i0_c9.npy,0.9424,0.5557,0.0976,0.1264,0,c9,0.4782666666666667,0.0013399834161494646,0.41616664872880343,0.0016910864810874698,0.108,0.00803990049689671
i0_c10.npy,0.976,0.5337,0.1728,0.1686,0,c10,0.5022666666666666,0.0011699952516522807,0.506146157954352,0.0029508920189165494,0.1858666666666667,0.011177755688071837
i0_c11.npy,0.952,0.5808,0.1568,0.1377,0,c11,0.5084000000000001,0.004277070648625474,0.5271255060728745,0.013276224904127809,0.1704,0.013442222038537134
i0_c12.npy,0.9632,0.5761,0.1536,0.1476,0,c12,0.4897333333333333,0.0032795663669996965,0.47162464147649336,0.00918496092346374,0.17280000000000004,0.012220201853215573
i0_c13.npy,0.9344,0.556,0.1888,0.1854,0,c13,0.49626666666666663,0.0005962847939999403,0.4906644675691289,0.001675967267522232,0.19733333333333336,0.009977753031397172
i0_c14.npy,0.9312,0.5811,0.1424,0.131,0,c14,0.5090666666666667,0.0009977753031397067,0.5304163904163904,0.002309656711250156,0.1584,0.015037730325196466
i0_c15.npy,0.9616,0.554,0.1408,0.1297,0,c15,0.5008,0.0012220201853215742,0.5030371280371281,0.003959754031767757,0.15279999999999996,0.014772948250095506
i0_g.npy,0.1469,0.1517,,,0,g,0.4977416666666666,0.00031147052651718727,0.4928955547358878,0.00085499932077536,0.15675,0.01236146566283034
i1_c0.npy,0.176,0.1718,0.16,0.1697,1,c0,0.5038666666666667,0.0009706813185707636,0.5111406518010292,0.0016178679465727965,0.17520000000000002,0.02002132196767568
i1_c1.npy,0.1728,0.1694,0.1552,0.1439,1,c1,0.5110666666666667,0.002086996778999822,0.5364250720776006,0.008315666601519733,0.1653333333333333,0.012620970203945849
i1_c2.npy,0.1872,0.1728,0.1696,0.1321,1,c2,0.49853333333333333,0.0011699952516522753,0.49615930475730224,0.002592678768000762,0.17973333333333333,0.013471286336336093
i1_c3.npy,0.1712,0.172,0.0976,0.1049,1,c3,0.4942666666666667,0.0024621580416825774,0.4765398970269381,0.005417924667504049,0.11146666666666667,0.019632173140593026
i1_c4.npy,0.1856,0.1733,0.1584,0.1478,1,c4,0.5109333333333334,0.00382738669184198,0.5351726525688257,0.013052532639249447,0.17120000000000002,0.009776161482572463
i1_c5.npy,0.168,0.1681,0.1472,0.1414,1,c5,0.5014666666666666,0.0009706813185707127,0.5044744347865376,0.0027686387959058234,0.16079999999999997,0.010998181667894028
i1_c6.npy,0.1728,0.1711,0.1536,0.1536,1,c6,0.48973333333333335,0.0029363620727393684,0.47075277195085413,0.009274559790545086,0.168,0.013701581417242802
i1_c7.npy,0.1632,0.1719,0.136,0.1406,1,c7,0.49733333333333335,0.0005962847939999403,0.49100369617062145,0.0016989074000393017,0.14506666666666665,0.008499934640271592
i1_c8.npy,0.1936,0.1724,0.1168,0.112,1,c8,0.4981333333333333,0.003799415159673351,0.4940771538262457,0.013341985468632918,0.1256,0.010683320332805401
i1_c9.npy,0.1616,0.172,0.1728,0.1702,1,c9,0.5017333333333333,0.0032138588781850637,0.5042223136485432,0.007754314142556685,0.1872,0.014664242223858684
i1_c10.npy,0.1952,0.1719,0.1056,0.1277,1,c10,0.49826666666666664,0.0011699952516522848,0.4926163977798867,0.004173104984800597,0.11546666666666668,0.01396121612022232
i1_c11.npy,0.16,0.1717,0.1376,0.1461,1,c11,0.48733333333333334,0.0037070503398554124,0.46018373867026957,0.012298272921804907,0.15013333333333334,0.017778888854168843
i1_c12.npy,0.16,0.1717,0.1536,0.1419,1,c12,0.5150666666666667,0.0027096535243868796,0.5508541510177672,0.012406655443347465,0.1664,0.01146356547210915
i1_c13.npy,0.1808,0.1723,0.1616,0.1628,1,c13,0.5108,0.003509985754956827,0.532031910940329,0.007603528400981573,0.17679999999999998,0.01727580195919522
