,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.3829,0,c0,0.8205128205128204,0.011556254088025608,0.7369507700408056,0.014859101232326144,0.9978632478632479,0.004777923028845688
i0_c1.npy,1.0,0.3767,0,c1,0.8178418803418804,0.001194480757211422,0.7341150462646429,0.003847557598368972,0.9967948717948718,0.007166884543268573
i0_c2.npy,1.0,0.3715,0,c2,0.7889957264957265,0.015528249843748523,0.7043507016333103,0.017714421664400508,0.9978632478632479,0.004777923028845688
i0_c3.npy,1.0,0.4181,0,c3,0.8108974358974358,0.007166884543268531,0.7256613756613758,0.007690180874999292,1.0,0.0
i0_c4.npy,1.0,0.3727,0,c4,0.8124999999999999,0.01075032681490284,0.7278681120144536,0.012624593368901258,0.9989316239316239,0.002388961514422844
i0_c5.npy,1.0,0.3798,0,c5,0.8354700854700855,0.004777923028845688,0.7533333333333333,0.007453559924999306,0.9978632478632479,0.004777923028845688
i0_c6.npy,1.0,0.3826,0,c6,0.8274572649572648,0.0011944807572114634,0.7442508710801393,0.0031164710487801856,0.9978632478632479,0.004777923028845688
i0_c7.npy,0.9935897435897436,0.3807,0,c7,0.8221153846153845,0.003583442271634307,0.7424297924297925,0.009692358144229824,0.9871794871794872,0.014333769086537104
i0_c8.npy,1.0,0.3725,0,c8,0.7959401709401709,0.009555846057691417,0.7114236999147486,0.012390828519819774,0.9967948717948718,0.007166884543268573
i0_c9.npy,1.0,0.3894,0,c9,0.7959401709401709,0.009555846057691417,0.7110423116615068,0.011538018459751205,0.9978632478632479,0.004777923028845688
i0_c10.npy,1.0,0.3979,0,c10,0.8247863247863249,0.0023889615144228856,0.7421502283212688,0.006291703692791383,0.9957264957264957,0.009555846057691417
i0_c11.npy,1.0,0.3888,0,c11,0.831196581196581,0.009555846057691417,0.7482142857142856,0.01197893559374887,0.9989316239316239,0.002388961514422844
i0_c12.npy,1.0,0.3856,0,c12,0.8060897435897437,0.0066075410666949445,0.7242501058891418,0.010515217679608318,0.9893162393162394,0.009555846057691417
i0_c13.npy,1.0,0.3809,0,c13,0.8205128205128204,0.007629731227075707,0.7372050724148536,0.01108947492615164,0.9967948717948718,0.007166884543268573
i0_c14.npy,1.0,0.3832,0,c14,0.826388888888889,0.005972403786057151,0.7423273363088391,0.006687729192356625,1.0,0.0
i0_c15.npy,1.0,0.3713,0,c15,0.8044871794871794,0.007166884543268531,0.7197277111267938,0.009238048425038826,0.9978632478632479,0.004777923028845688
i0_c16.npy,1.0,0.3758,0,c16,0.8237179487179488,1.1102230246251565e-16,0.7409084895602301,0.003515091412812221,0.9957264957264957,0.009555846057691417
i0_c17.npy,0.9935897435897436,0.3748,0,c17,0.831196581196581,0.009555846057691417,0.7496318114874816,0.015148619582472787,0.9957264957264957,0.009555846057691417
i0_c18.npy,0.9871794871794872,0.3843,0,c18,0.8354700854700855,0.004777923028845688,0.7588100532309143,0.008738760372952493,0.983974358974359,0.007166884543268573
i0_c19.npy,1.0,0.3838,0,c19,0.8536324786324787,0.009555846057691417,0.7753147235905855,0.0152987683189641,0.9967948717948718,0.007166884543268573
i0_c20.npy,1.0,0.3881,0,c20,0.8018162393162392,0.015528249843748565,0.7169253510716925,0.01751834483480988,0.9989316239316239,0.002388961514422844
i0_c21.npy,1.0,0.3878,0,c21,0.8146367521367522,0.008361365300479994,0.730888786553074,0.011867687515857721,0.9967948717948718,0.007166884543268573
i0_c22.npy,0.9935897435897436,0.3694,0,c22,0.844551282051282,0.0035834422716342655,0.7663910391742904,0.0063599165440265245,0.9914529914529915,0.004777923028845729
i0_c23.npy,1.0,0.3856,0,c23,0.8108974358974358,0.007166884543268531,0.7264473211075152,0.009447608319173873,0.9978632478632479,0.004777923028845688
i0_c24.npy,1.0,0.3748,0,c24,0.8269230769230768,0.0143337690865371,0.7455507455507456,0.01667102147727116,0.9935897435897436,0.0
i0_c25.npy,0.9935897435897436,0.3911,0,c25,0.8354700854700855,0.004777923028845688,0.7572309870550161,0.01074162913948625,0.9882478632478633,0.011944807572114259
i0_c26.npy,1.0,0.3892,0,c26,0.8210470085470084,0.015528249843748525,0.7390924749533831,0.017799994369102113,0.9935897435897436,0.0
i0_c27.npy,1.0,0.3811,0,c27,0.7954059829059829,0.0011944807572114634,0.7099567099567099,0.0019359895909089096,0.9989316239316239,0.002388961514422844
i0_c28.npy,1.0,0.3692,0,c28,0.8685897435897436,0.007166884543268531,0.7925305688463583,0.010401698459927255,0.9989316239316239,0.002388961514422844
i0_c29.npy,1.0,0.4078,0,c29,0.7991452991452991,0.011051367983748507,0.7143678903269696,0.013286355665793908,0.9978632478632479,0.004777923028845688
i0_c30.npy,1.0,0.3901,0,c30,0.8349358974358974,0.0035834422716342663,0.753140703517588,0.00702282656249934,0.9967948717948718,0.007166884543268573
i0_c31.npy,1.0,0.357,0,c31,0.8456196581196581,0.0059724037860571086,0.766090785907859,0.011437881592224515,0.9957264957264957,0.009555846057691417
i0_c32.npy,1.0,0.3958,0,c32,0.8050213675213674,0.008361365300479954,0.7207205191317968,0.011458034612831756,0.9967948717948718,0.007166884543268573
i0_c33.npy,1.0,0.3583,0,c33,0.7713675213675214,0.009190518447695082,0.6882987540307696,0.013217846145562142,0.9935897435897436,0.014333769086537104
i0_c34.npy,0.9935897435897436,0.3601,0,c34,0.8306623931623932,0.004306761617680866,0.7507396991092642,0.007743694520100348,0.9903846153846154,0.007166884543268573
i0_c35.npy,1.0,0.3937,0,c35,0.8333333333333334,0.007166884543268531,0.7514511937434727,0.011269135242299715,0.9967948717948718,0.007166884543268573
i0_c36.npy,1.0,0.3666,0,c36,0.860576923076923,0.003583442271634307,0.7829879101899828,0.0066811702954656625,0.9978632478632479,0.004777923028845688
i0_c37.npy,1.0,0.3752,0,c37,0.8338675213675213,0.001194480757211422,0.7527495769881556,0.006148241054885197,0.9946581196581197,0.011944807572114259
i0_c38.npy,1.0,0.3771,0,c38,0.8237179487179486,0.007166884543268573,0.7402702534404383,0.009886096668689547,0.9978632478632479,0.004777923028845688
i0_c39.npy,1.0,0.3804,0,c39,0.8466880341880342,0.008361365300479994,0.7659490625518499,0.011120978534188863,0.9989316239316239,0.002388961514422844
i0_c40.npy,1.0,0.3745,0,c40,0.8114316239316238,0.008361365300479996,0.7270551038843722,0.010806651923779475,0.9978632478632479,0.004777923028845688
i0_c41.npy,1.0,0.3857,0,c41,0.8124999999999999,0.01075032681490284,0.7287175234936428,0.014523935177237437,0.9967948717948718,0.007166884543268573
i0_c42.npy,1.0,0.3898,0,c42,0.8141025641025642,0.007166884543268572,0.7294498745459311,0.008650182454245882,0.9989316239316239,0.002388961514422844
i0_c43.npy,0.9935897435897436,0.3638,0,c43,0.8295940170940171,0.016070095038986484,0.752376278692068,0.027241119633634556,0.9861111111111112,0.016722730600959988
i0_c44.npy,1.0,0.3864,0,c44,0.7959401709401709,0.009555846057691417,0.7122090215396505,0.014146861057300873,0.9946581196581197,0.011944807572114259
i0_c45.npy,1.0,0.3711,0,c45,0.827457264957265,0.008361365300479994,0.7435647244679863,0.009454613230762972,1.0,0.0
i0_c46.npy,1.0,0.3903,0,c46,0.7938034188034188,0.011944807572114259,0.7093719933525758,0.014912987254820155,0.9967948717948718,0.007166884543268573
i0_c47.npy,1.0,0.3848,0,c47,0.7873931623931624,0.020578376372070762,0.7022664700098328,0.021376455929492364,1.0,0.0
i0_c48.npy,1.0,0.396,0,c48,0.8167735042735044,0.013139288329325684,0.7329844961240312,0.016553836577614715,0.9978632478632479,0.004777923028845688
i0_c49.npy,1.0,0.3799,0,c49,0.8290598290598289,0.004777923028845729,0.746993746993747,0.009249728045453647,0.9957264957264957,0.009555846057691417
i0_c50.npy,1.0,0.3816,0,c50,0.8514957264957265,0.011944807572114259,0.7723426212590297,0.017076267320431836,0.9978632478632479,0.004777923028845688
i0_c51.npy,1.0,0.3806,0,c51,0.827991452991453,0.009555846057691417,0.7460282739903593,0.014963277428726279,0.9957264957264957,0.009555846057691417
i0_c52.npy,1.0,0.3765,0,c52,0.8226495726495727,0.002388961514422844,0.7396909798481871,0.0007926569334180346,0.9957264957264957,0.009555846057691417
i0_c53.npy,1.0,0.3687,0,c53,0.8397435897435898,0.0,0.7590140891111764,0.003874067627978435,0.9957264957264957,0.009555846057691417
i0_c54.npy,1.0,0.3798,0,c54,0.8253205128205129,0.0035834422716343062,0.7419307375398817,0.0058009073851750925,0.9978632478632479,0.004777923028845688
i0_c55.npy,1.0,0.3861,0,c55,0.7964743589743589,0.010750326814902837,0.7128227528635217,0.015519206017398058,0.9946581196581197,0.011944807572114259
i0_c56.npy,1.0,0.3763,0,c56,0.8333333333333334,0.007166884543268531,0.7519240992925204,0.012326584196907193,0.9957264957264957,0.009555846057691417
i0_c57.npy,1.0,0.3708,0,c57,0.8247863247863246,0.009555846057691417,0.7410953359486893,0.011731037244184424,0.9989316239316239,0.002388961514422844
i0_c58.npy,1.0,0.386,0,c58,0.830128205128205,0.007166884543268573,0.7464985994397759,0.008142544455881558,1.0,0.0
i0_c59.npy,1.0,0.3968,0,c59,0.7857905982905983,0.008361365300479994,0.7012102234258631,0.010692098910692152,0.9967948717948718,0.007166884543268573
i0_c60.npy,0.9935897435897436,0.3741,0,c60,0.8092948717948717,0.01791721135817137,0.7279083570750237,0.023066750622594,0.9903846153846154,0.007166884543268573
i0_c61.npy,1.0,0.3969,0,c61,0.827457264957265,0.011319241506633063,0.7479215320498215,0.017306397326412315,0.9893162393162394,0.009555846057691417
i0_c62.npy,1.0,0.3675,0,c62,0.8199786324786326,0.005972403786057151,0.7357331692419892,0.007465790571669603,0.9989316239316239,0.002388961514422844
i0_c63.npy,0.9935897435897436,0.3888,0,c63,0.8183760683760682,0.009555846057691417,0.7363394358303754,0.011644011745340306,0.9925213675213675,0.002388961514422844
i0_g.npy,0.5705,0.5393,0,g,0.5167416666666665,0.0025249449939003187,0.5182877700568173,0.002042373379573106,0.48575000000000007,0.10364186332430218
i1_c0.npy,1.0,0.4219,1,c0,0.7943376068376068,0.013139288329325684,0.7091900512953145,0.014506152446817442,0.9989316239316239,0.002388961514422844
i1_c1.npy,1.0,0.4164,1,c1,0.7922008547008547,0.008361365300479994,0.7065158181437251,0.00852638533218022,1.0,0.0
i1_c2.npy,1.0,0.4257,1,c2,0.7606837606837606,0.021071669789867548,0.6768796693689397,0.020318138390357236,1.0,0.0
i1_c3.npy,1.0,0.4554,1,c3,0.7836538461538461,0.013692313694419114,0.6986105081538376,0.014608655130560953,0.9989316239316239,0.002388961514422844
i1_c4.npy,1.0,0.4193,1,c4,0.7777777777777778,0.011944807572114259,0.6925028928723685,0.011802466029556933,1.0,0.0
i1_c5.npy,1.0,0.4225,1,c5,0.7991452991452991,0.009555846057691417,0.7143065268065268,0.011662475756773386,0.9978632478632479,0.004777923028845688
i1_c6.npy,1.0,0.4238,1,c6,0.8130341880341881,0.004777923028845687,0.7286447215668651,0.006849805660767783,0.9978632478632479,0.004777923028845688
i1_c7.npy,1.0,0.4245,1,c7,0.8028846153846153,0.0035834422716342663,0.7202833740568285,0.01048054850917331,0.9914529914529915,0.019111692115382835
i1_c8.npy,1.0,0.415,1,c8,0.7665598290598291,0.008361365300479994,0.6827289120416751,0.009990846703715743,0.9967948717948718,0.007166884543268573
i1_c9.npy,1.0,0.4328,1,c9,0.781517094017094,0.0059724037860571086,0.6962793068297656,0.006587396997935135,0.9989316239316239,0.002388961514422844
i1_c10.npy,1.0,0.4345,1,c10,0.7884615384615384,0.007166884543268573,0.7031146800152954,0.007967357308503759,0.9989316239316239,0.002388961514422844
i1_c11.npy,1.0,0.4317,1,c11,0.7767094017094017,0.016722730600959947,0.691670765699295,0.016681602389939387,1.0,0.0
i1_c12.npy,1.0,0.4281,1,c12,0.7948717948717948,0.003205128205128231,0.7097772668965633,0.004632400887865015,0.9978632478632479,0.004777923028845688
i1_c13.npy,1.0,0.4307,1,c13,0.7948717948717948,0.014333769086537104,0.7101810548412489,0.016722103741470467,0.9978632478632479,0.004777923028845688
i1_c14.npy,0.9935897435897436,0.4292,1,c14,0.8071581196581198,0.0059724037860571086,0.7237910668143227,0.00639701986918548,0.9935897435897436,0.0
i1_c15.npy,1.0,0.413,1,c15,0.7756410256410257,0.014333769086537104,0.6905458089668616,0.014166122664472341,1.0,0.0
i1_c16.npy,1.0,0.4222,1,c16,0.8173076923076924,1.1102230246251565e-16,0.7335170442947541,0.0025103845430187208,0.9967948717948718,0.007166884543268573
i1_c17.npy,1.0,0.4159,1,c17,0.8076923076923078,0.007166884543268531,0.7234685849162639,0.010229062232689832,0.9967948717948718,0.007166884543268573
i1_c18.npy,1.0,0.4203,1,c18,0.8098290598290597,0.004777923028845687,0.7260348583877997,0.00852531363970509,0.9957264957264957,0.009555846057691417
i1_c19.npy,1.0,0.4285,1,c19,0.8253205128205127,0.01075032681490284,0.7417315936043055,0.01315375261334715,0.9989316239316239,0.002388961514422844
i1_c20.npy,1.0,0.4247,1,c20,0.7873931623931624,0.011944807572114259,0.7018524699599465,0.012128205819216151,1.0,0.0
i1_c21.npy,1.0,0.4359,1,c21,0.7772435897435898,0.010750326814902837,0.6926249193736534,0.012075325581486352,0.9978632478632479,0.004777923028845688
i1_c22.npy,1.0,0.4118,1,c22,0.8290598290598289,0.004777923028845729,0.7461103253182461,0.007274337126236935,0.9978632478632479,0.004777923028845688
i1_c23.npy,0.9935897435897436,0.4281,1,c23,0.780982905982906,0.011944807572114259,0.6977060871518418,0.012839058327681563,0.9925213675213675,0.002388961514422844
i1_c24.npy,1.0,0.416,1,c24,0.8119658119658119,0.009555846057691417,0.726851851851852,0.01035216656249903,1.0,0.0
i1_c25.npy,0.9935897435897436,0.4338,1,c25,0.8034188034188036,0.011944807572114259,0.7204413472706156,0.013764413798779185,0.9925213675213675,0.002388961514422844
i1_c26.npy,1.0,0.4347,1,c26,0.7911324786324786,0.013139288329325684,0.7067460490225957,0.016087345260213336,0.9967948717948718,0.007166884543268573
i1_c27.npy,1.0,0.4237,1,c27,0.780448717948718,0.0035834422716342655,0.6952020202020203,0.004178510867045068,0.9989316239316239,0.002388961514422844
i1_c28.npy,0.9935897435897436,0.4181,1,c28,0.830662393162393,0.008361365300479996,0.7504352141090719,0.011723495147554774,0.9914529914529915,0.004777923028845729
i1_c29.npy,1.0,0.4506,1,c29,0.7510683760683761,0.016722730600959947,0.6679645747442358,0.015535363105243625,1.0,0.0
i1_c30.npy,1.0,0.4336,1,c30,0.8167735042735041,0.005972403786057149,0.7335131197594581,0.010154336067442213,0.9957264957264957,0.009555846057691417
i1_c31.npy,1.0,0.4027,1,c31,0.8258547008547007,0.002388961514422844,0.7440476190476191,0.00266198568749974,0.9935897435897436,0.014333769086537104
i1_c32.npy,1.0,0.4333,1,c32,0.7938034188034188,0.004777923028845729,0.7087360765902605,0.006381120068350665,0.9978632478632479,0.004777923028845688
i1_c33.npy,0.9935897435897436,0.4105,1,c33,0.7516025641025642,0.006607541066694985,0.6704275422102904,0.007866728998492459,0.9903846153846154,0.007166884543268573
i1_c34.npy,1.0,0.3957,1,c34,0.8135683760683762,0.008954623191367644,0.7293484318792117,0.011526203916281015,0.9978632478632479,0.004777923028845688
i1_c35.npy,1.0,0.4372,1,c35,0.7889957264957265,0.008361365300479994,0.7043882126841768,0.010815062927689544,0.9967948717948718,0.007166884543268573
i1_c36.npy,1.0,0.4118,1,c36,0.8221153846153845,0.006607541066694985,0.7384927653101432,0.009133107075301437,0.9978632478632479,0.004777923028845688
i1_c37.npy,1.0,0.4164,1,c37,0.8189102564102565,0.003583442271634265,0.736161971830986,0.00842462230959427,0.9946581196581197,0.011944807572114259
i1_c38.npy,1.0,0.4252,1,c38,0.8119658119658119,0.009555846057691417,0.7276688453159043,0.01217901948529297,0.9978632478632479,0.004777923028845688
i1_c39.npy,1.0,0.4232,1,c39,0.8151709401709403,0.009555846057691417,0.7306674229532993,0.011372703459017634,0.9989316239316239,0.002388961514422844
i1_c40.npy,1.0,0.4186,1,c40,0.7863247863247863,0.009555846057691417,0.7010736537605696,0.010386719855431287,0.9989316239316239,0.002388961514422844
i1_c41.npy,1.0,0.4334,1,c41,0.8023504273504275,0.0054476704205050925,0.7174633097342662,0.007246166130953335,0.9978632478632479,0.004777923028845688
i1_c42.npy,1.0,0.4315,1,c42,0.7938034188034188,0.004777923028845729,0.7087360765902605,0.006381120068350665,0.9978632478632479,0.004777923028845688
i1_c43.npy,0.9871794871794872,0.4084,1,c43,0.8034188034188033,0.0063205980588670885,0.723104351199443,0.009354505962747523,0.983974358974359,0.007166884543268573
i1_c44.npy,1.0,0.4322,1,c44,0.7868589743589743,0.0035834422716342655,0.7021185197602784,0.005739875261802194,0.9967948717948718,0.007166884543268573
i1_c45.npy,1.0,0.4169,1,c45,0.80982905982906,0.011944807572114259,0.7246822057481244,0.012942800911639744,1.0,0.0
i1_c46.npy,1.0,0.434,1,c46,0.7665598290598291,0.01552824984374857,0.6827082574746125,0.016510191604713814,0.9978632478632479,0.004777923028845688
i1_c47.npy,1.0,0.4275,1,c47,0.7697649572649573,0.01552824984374857,0.6850330595071128,0.015143077066618502,1.0,0.0
i1_c48.npy,1.0,0.4379,1,c48,0.8076923076923078,0.007166884543268531,0.7226828067235537,0.008472008778552989,0.9989316239316239,0.002388961514422844
i1_c49.npy,0.9935897435897436,0.4258,1,c49,0.8125000000000001,0.003583442271634265,0.7305992819663077,0.006484041359775719,0.9903846153846154,0.007166884543268573
i1_c50.npy,1.0,0.4321,1,c50,0.827457264957265,0.009864415231100106,0.7440565511291201,0.012180748098144881,0.9989316239316239,0.002388961514422844
i1_c51.npy,1.0,0.4228,1,c51,0.827457264957265,0.008361365300479994,0.7449016228637082,0.01244400892260762,0.9967948717948718,0.007166884543268573
i1_c52.npy,1.0,0.4248,1,c52,0.7916666666666666,0.007166884543268573,0.7070141570141569,0.009640704922296362,0.9967948717948718,0.007166884543268573
i1_c53.npy,1.0,0.4144,1,c53,0.8279914529914528,0.0023889615144228856,0.7452852428099953,0.005429396550742057,0.9967948717948718,0.007166884543268573
i1_c54.npy,1.0,0.4246,1,c54,0.8002136752136754,0.004777923028845687,0.7148905610221451,0.00572834530218931,0.9989316239316239,0.002388961514422844
i1_c55.npy,1.0,0.4277,1,c55,0.7889957264957265,0.008361365300479994,0.7047545130504772,0.011634135446920234,0.9957264957264957,0.009555846057691417
i1_c56.npy,0.9935897435897436,0.4234,1,c56,0.8039529914529914,0.0059724037860571086,0.7215710629328514,0.008896130127285759,0.9903846153846154,0.007166884543268573
i1_c57.npy,1.0,0.4164,1,c57,0.8039529914529914,0.008954623191367602,0.7188455532217728,0.01029234581735004,0.9989316239316239,0.002388961514422844
i1_c58.npy,1.0,0.4315,1,c58,0.7932692307692307,0.010750326814902837,0.7076513132851162,0.01106542965645118,1.0,0.0
