,0,1
i0_c0,0.9886,0.4531
i0_c1,0.9928,0.4633
i0_g,0.907,0.5262
i1_c0,0.9906,0.4518
i1_c1,0.983,0.4426
i1_g,0.8993,0.5158
i2_c0,0.9894,0.4561
i2_c1,0.9864,0.4513
i2_g,0.9045,0.5222
i3_c0,0.9886,0.4515
i3_c1,0.9904,0.4603
i3_g,0.9023,0.522
i4_c0,0.9894,0.4501
i4_c1,0.9902,0.4534
i4_g,0.91,0.5277
