file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9384,0.6948,0.128,0.1382,0,c0,0.4839333333333333,0.00014907119849999026,0.4492580816110228,0.005252823789299188,0.14426666666666665,0.01944107907384658
i0_c1.npy,0.92,0.6857,0.1328,0.1223,0,c1,0.5009333333333333,0.0016599866130651694,0.5038014154579217,0.005562606417744577,0.14400000000000002,0.012220201853215573
i0_c2.npy,0.9184,0.6929,0.1648,0.1421,0,c2,0.5076666666666667,0.0008137703743822497,0.5227185191843623,0.0034574605541110824,0.1789333333333333,0.019577765165842836
i0_c3.npy,0.9248,0.6808,0.136,0.1305,0,c3,0.503,0.0015275252316519637,0.5106154645111808,0.005327010359656841,0.1470666666666667,0.009219303420300013
i0_c4.npy,0.9184,0.6943,0.1744,0.1694,0,c4,0.49853333333333333,0.0032386554137309653,0.4964759905710689,0.008251589027489774,0.18400000000000002,0.007035149844412227
i0_c5.npy,0.9192,0.6915,0.1448,0.1366,0,c5,0.5084,0.001616580753730939,0.5285955731020275,0.0070839764389640705,0.15866666666666668,0.013953573815414545
i0_c6.npy,0.9056,0.6865,0.1184,0.1263,0,c6,0.4954666666666667,0.002211083193570261,0.4829931258596564,0.007568394032035787,0.13013333333333335,0.01535824063998072
i0_c7.npy,0.9208,0.7196,0.1896,0.1936,0,c7,0.49266666666666675,0.001885618083164131,0.48226439489956774,0.004437862180091436,0.20026666666666662,0.011699952516522824
i0_g.npy,0.1639,0.1594,,,0,g,0.50205,0.0006396613687465095,0.5057491875599496,0.001558587639795836,0.1804,0.020793829212853825
i1_c0.npy,0.6024,0.4276,0.16,0.1641,1,c0,0.5086666666666667,0.0015084944665312923,0.5256840663894546,0.002398181377160838,0.17626666666666665,0.015647221975659313
i1_c1.npy,0.5888,0.4147,0.1936,0.1857,1,c1,0.5049333333333333,0.0012578641509409028,0.5122725172775554,0.002734572993762015,0.20479999999999998,0.0097214539378977
i1_c2.npy,0.6064,0.4177,0.172,0.1597,1,c2,0.5036666666666666,0.0024046251729161806,0.5108062959526639,0.007077158683367777,0.18066666666666667,0.010060262863806733
i1_c3.npy,0.5848,0.415,0.1712,0.1669,1,c3,0.4981333333333333,0.0015260697523012715,0.4952191571776266,0.003583568402398092,0.18413333333333337,0.012345399503008753
i1_c4.npy,0.5776,0.4198,0.2024,0.1821,1,c4,0.5208666666666666,0.0008137703743822497,0.552933993968251,0.0034549095081391674,0.21866666666666668,0.012954621654923854
i1_c5.npy,0.5816,0.4188,0.2016,0.1853,1,c5,0.5052666666666666,0.0019652537297311654,0.512725264588867,0.004281943536278168,0.21106666666666665,0.010836153479082055
