,0,1
i0_c0,1.0,0.4434
i0_c1,1.0,0.4453
i0_g,0.9785,0.528
i1_c0,1.0,0.4417
i1_c1,1.0,0.4446
i1_g,0.9788,0.5254
i2_c0,1.0,0.4417
i2_c1,1.0,0.4434
i2_g,0.9783,0.5255
i3_c0,1.0,0.4421
i3_c1,1.0,0.4427
i3_g,0.9785,0.5262
i4_c0,1.0,0.4405
i4_c1,1.0,0.4437
i4_g,0.9792,0.5261
