,0,1
i0_c0,0.7004,0.3701
i0_c1,0.7046,0.3704
i0_g,0.6097,0.408
i1_c0,0.7132,0.3714
i1_c1,0.7182,0.3666
i1_g,0.6223,0.4121
i2_c0,0.695,0.3756
i2_c1,0.715,0.3679
i2_g,0.617,0.4185
i3_c0,0.6942,0.3683
i3_c1,0.6948,0.3664
i3_g,0.6088,0.4128
i4_c0,0.7028,0.3701
i4_c1,0.7038,0.3656
i4_g,0.6166,0.4147
