,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9664,0.5752,0.1392,0.1378,0,c0,0.5105333333333333,0.0016275407487644767,0.5369946411613078,0.006633192111973796,0.1546666666666667,0.013628727828459341
i0_c1.npy,0.9728,0.5624,0.1344,0.1656,0,c1,0.4910666666666667,0.0002981423969999805,0.47239125581279784,0.0013232301840499293,0.15333333333333335,0.011024014191250334
i0_c2.npy,0.968,0.5637,0.1648,0.1773,0,c2,0.49160000000000004,0.002154065922853795,0.477287700050346,0.005232959399759632,0.17680000000000004,0.012858201014657272
i0_c3.npy,0.9472,0.5775,0.168,0.1706,0,c3,0.49960000000000004,0.0006110100926607962,0.49874716463575464,0.0016396521866643957,0.1789333333333333,0.01637993352313196
i0_c4.npy,0.9664,0.5723,0.1792,0.1638,0,c4,0.5177333333333333,0.0009706813185707127,0.5502591044844566,0.0052772638838997155,0.19519999999999996,0.009465727652959383
i0_c5.npy,0.9664,0.5614,0.1216,0.1224,0,c5,0.4911999999999999,0.0025716402029314586,0.4709628169449598,0.005775934504428587,0.14106666666666667,0.012407882799073965
i0_c6.npy,0.9664,0.5457,0.136,0.133,0,c6,0.5088,0.003695041722813615,0.5301201534939709,0.011338798392667507,0.15653333333333333,0.01579648343426121
i0_c7.npy,0.9568,0.5679,0.1264,0.1276,0,c7,0.5001333333333333,0.0011699952516522965,0.5008010992711355,0.004002273171514621,0.13493333333333335,0.009977753031397177
i0_c8.npy,0.9424,0.5691,0.1536,0.1524,0,c8,0.49999999999999994,0.003425395354310681,0.5009141021710812,0.009927016299361106,0.164,0.013120975573485376
i0_c9.npy,0.944,0.5578,0.184,0.1615,0,c9,0.5268,0.003801753981168894,0.5754534467875201,0.01491298094982044,0.20720000000000002,0.012521980673998827
i0_c10.npy,0.9712,0.5396,0.1136,0.1175,0,c10,0.49853333333333333,0.002282299035816497,0.4944201216721487,0.007842766828250802,0.12933333333333333,0.017778888854168833
i0_c11.npy,0.952,0.5854,0.1824,0.1954,0,c11,0.4921333333333333,0.002373932508635298,0.48049008541410404,0.005013514916774795,0.19199999999999998,0.013031244504395328
i0_c12.npy,0.968,0.5702,0.1264,0.1261,0,c12,0.5032000000000001,0.0053665631459995046,0.5135877948544728,0.018977934075112383,0.13466666666666663,0.007180219742846008
i0_c13.npy,0.9552,0.5572,0.1488,0.144,0,c13,0.5015999999999999,0.0024440403706430997,0.5045186891961085,0.007133686511573962,0.16506666666666664,0.0180172756603828
i0_c14.npy,0.9248,0.5824,0.1824,0.1678,0,c14,0.5159999999999999,0.002921186973360848,0.5454726472870136,0.010460236163289612,0.19493333333333332,0.011024014191250334
i0_c15.npy,0.96,0.56,0.152,0.1301,0,c15,0.5054666666666666,0.0025473297566056953,0.5182113044047589,0.009231679522533431,0.1656,0.017275801959195227
i0_g.npy,0.1528,0.144,,,0,g,0.5049583333333333,0.0008516731897988956,0.5154416855413344,0.0026151783007610134,0.16653333333333334,0.013975295663737803
i1_c0.npy,0.1808,0.1458,0.1504,0.1428,1,c0,0.48639999999999994,0.003577708763999662,0.4615036097659562,0.011408625092138053,0.16746666666666668,0.018719924026436525
i1_c1.npy,0.1664,0.1465,0.1456,0.1279,1,c1,0.5118666666666667,0.002282299035816499,0.5408951932737766,0.008093854447445007,0.15786666666666666,0.01118729438048161
i1_c2.npy,0.1488,0.146,0.1648,0.1389,1,c2,0.5022666666666668,0.004809250345832398,0.505504315422237,0.012238389222731662,0.18159999999999998,0.01727580195919522
