file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.7854,0.42,0.7848,0.4178,0,c0,0.6707333333333333,0.008451758528390554,0.7769373406170464,0.014091463566850945,0.4791666666666667,0.013894563285288571
i0_c1.npy,0.783,0.4139,0.7828,0.4121,0,c1,0.66865,0.00905055246932474,0.7934366652737525,0.011986287677027484,0.4559,0.013970802887927866
i0_g.npy,0.6832,0.4549,,,0,g,0.5725250000000001,0.0031823405956413003,0.7018577823364195,0.012456105101792842,0.25265,0.011267024156064157
i1_c0.npy,0.9092,0.5025,0.9086,0.5011,1,c0,0.7366166666666668,0.00916922691518876,0.6919280149194863,0.010118438336945826,0.8536333333333334,0.017211398032182686
i1_c1.npy,0.9234,0.528,0.9224,0.5288,1,c1,0.7472666666666666,0.01168441507117729,0.703774191910596,0.008169332477046376,0.8540666666666666,0.027666265057326077
i1_g.npy,0.8533,0.5381,,,1,g,0.6809416666666667,0.011204516078597753,0.6626332953901272,0.009518844342896238,0.7374,0.02646311898976888
i2_c0.npy,0.958,0.536,0.9574,0.5369,2,c0,0.7169333333333333,0.007835531606442238,0.6494568417158644,0.007044686976246881,0.9430999999999999,0.011797598625709116
i2_c1.npy,0.9502,0.5434,0.9506,0.5431,2,c1,0.7142,0.00588953874820997,0.6476816089107854,0.005550379733059156,0.9398,0.014928719525353356
i2_g.npy,0.9081,0.5536,,,2,g,0.6850666666666667,0.007086234699910967,0.6315323384971733,0.005711364897608244,0.8888833333333332,0.018461258233272042
i3_c0.npy,0.9728,0.5516,0.9728,0.5508,3,c0,0.6956833333333333,0.006669187023585052,0.6261389450223511,0.005878793989952739,0.9718333333333332,0.007738575809252987
i3_c1.npy,0.9722,0.5526,0.9712,0.5532,3,c1,0.6995333333333335,0.004602414825091506,0.6303958426850927,0.004558889594149679,0.965,0.009910936719940573
i3_g.npy,0.9408,0.5652,,,3,g,0.6785666666666668,0.004193513509642661,0.6177983604896778,0.004277495321590732,0.9369166666666665,0.01199755762181992
i4_c0.npy,0.98,0.552,0.981,0.5541,4,c0,0.6862499999999999,0.005453974086235944,0.6171708914188022,0.004713484071434037,0.9813999999999999,0.006294971538193533
i4_c1.npy,0.982,0.558,0.9816,0.5588,4,c1,0.6923333333333334,0.0041739935579996005,0.6223286889900633,0.0035646228581082,0.9786666666666667,0.007855076207282907
i4_g.npy,0.9594,0.5661,,,4,g,0.6763083333333334,0.004552876075137061,0.6125894685911701,0.004134179896238444,0.9596333333333332,0.009258089555746501
