file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9304,0.6962,0.1312,0.1351,0,c0,0.496,0.0024440403706431,0.48705350975078376,0.006677499185642534,0.144,0.0157175061635108
i0_c1.npy,0.9312,0.6915,0.1264,0.1353,0,c1,0.49513333333333337,0.0037267799624996567,0.4835127666274639,0.011045388234295421,0.14919999999999997,0.021385353243127257
i0_c2.npy,0.92,0.6921,0.1312,0.1287,0,c2,0.5046,0.0019008769905844286,0.5163165524359553,0.00496314516065712,0.14226666666666665,0.013548267621934385
i0_c3.npy,0.9312,0.6859,0.1688,0.1694,0,c3,0.4942666666666667,0.002339990503304552,0.48495689615816356,0.005005205374773604,0.18133333333333335,0.00984863216673034
i0_c4.npy,0.9112,0.7018,0.1432,0.1442,0,c4,0.49266666666666664,0.0017688665548562248,0.47770446669568184,0.006539767000096124,0.16119999999999998,0.016445465433770283
i0_c5.npy,0.9072,0.6985,0.1376,0.1465,0,c5,0.4912666666666667,0.001273664878302841,0.4722452994634905,0.004284966697758415,0.14973333333333336,0.013766949149644185
i0_c6.npy,0.92,0.6972,0.1792,0.1616,0,c6,0.5103333333333333,0.0009357112565078587,0.5284935142823773,0.0028344773282204627,0.19253333333333333,0.015056633827725976
i0_c7.npy,0.9208,0.7207,0.1376,0.1285,0,c7,0.507,0.001171893055416495,0.5232881338186668,0.002456106616200298,0.1568,0.013646977687385587
i0_g.npy,0.1482,0.1469,,,0,g,0.500525,0.00063097147320621,0.5014581498632249,0.0016375100144804112,0.1667,0.016971446608937027
i1_c0.npy,0.4288,0.3363,0.1856,0.1739,1,c0,0.5122666666666665,0.003238655413730962,0.5329162887954643,0.008986829079373763,0.20146666666666668,0.014926784278232496
i1_c1.npy,0.4616,0.3291,0.196,0.1988,1,c1,0.49820000000000003,0.0006429100507328619,0.4957983436159677,0.0015156808823814272,0.2153333333333333,0.01108913382049694
i1_c2.npy,0.424,0.3225,0.1776,0.1761,1,c2,0.5006666666666666,0.0004422166387140883,0.5017660748060616,0.001155351526410925,0.1876,0.008809086218218094
i1_c3.npy,0.4216,0.3266,0.2096,0.194,1,c3,0.5102,0.0019832633040858094,0.5243381861866332,0.005029177512912045,0.22120000000000004,0.00983869910099907
i1_c4.npy,0.4192,0.3326,0.1672,0.171,1,c4,0.5045333333333333,0.0011699952516522763,0.5133216684109775,0.0040477706444136795,0.17933333333333332,0.014447452678202095
i1_c5.npy,0.4224,0.3297,0.1968,0.1771,1,c5,0.5150666666666667,0.0013792107243717974,0.5387664265989481,0.00497865306519976,0.21066666666666667,0.009706813185707366
i1_c6.npy,0.4168,0.3233,0.2064,0.1939,1,c6,0.5088666666666667,0.0016397831834998719,0.5210116390706802,0.0043133863014317856,0.22133333333333335,0.007542472332656513
i1_c7.npy,0.4384,0.3343,0.1992,0.1732,1,c7,0.5198666666666666,0.0019275776393067885,0.5510987022781257,0.007099596761811837,0.21559999999999999,0.008736131867136615
i1_g.npy,0.2415,0.2418,,,1,g,0.5007166666666667,0.00010274023338280497,0.5013948152143892,0.00016675117319621264,0.2571333333333334,0.009696161898171641
i2_c0.npy,0.4408,0.382,0.224,0.2157,2,c0,0.5084666666666666,0.00014907119850001094,0.5185206979813409,0.000563261943547937,0.2373333333333333,0.010324512364056496
i2_c1.npy,0.4848,0.3628,0.2024,0.2022,2,c1,0.5041333333333333,0.0018714225130157728,0.5097940848580235,0.004380100922745419,0.218,0.013885243966167818
i2_c2.npy,0.456,0.3715,0.2464,0.2298,2,c2,0.5144000000000001,0.0006110100926607962,0.5295009264333322,0.002412891448540302,0.25933333333333336,0.010577124162812665
i2_c3.npy,0.4768,0.3698,0.184,0.1855,2,c3,0.4974,0.0008563488385776738,0.4933906616909247,0.0019272849612741016,0.19226666666666667,0.015309546767367814
i2_c4.npy,0.4592,0.3636,0.2032,0.1852,2,c4,0.5016666666666667,0.002195955878933415,0.5040145818094212,0.005100900298850729,0.21546666666666667,0.008283853102404837
i2_c5.npy,0.4688,0.3733,0.18,0.1776,2,c5,0.5035333333333334,0.0008137703743822558,0.5094638689380737,0.001912293083042025,0.18973333333333334,0.011977015024157264
i2_c6.npy,0.472,0.3644,0.1968,0.1972,2,c6,0.4960666666666666,0.0027170245163086397,0.4910903653755779,0.0054305480737304145,0.2106666666666667,0.008904430857100798
i2_c7.npy,0.448,0.3769,0.2008,0.2091,2,c7,0.4904666666666666,0.0024046251729161945,0.47852774264650516,0.0043094905573525105,0.21053333333333332,0.007279804637183303
i2_g.npy,0.2937,0.285,,,2,g,0.5048166666666667,0.00014624940645655932,0.5079861891486256,0.00048012715184002385,0.30698333333333333,0.009943576932986555
i3_c0.npy,0.468,0.3869,0.236,0.2272,3,c0,0.5096666666666666,0.0021218440617119237,0.520116564804806,0.0037665997599596363,0.24906666666666666,0.011835915211291818
i3_c1.npy,0.4824,0.3743,0.2592,0.2366,3,c1,0.5184666666666667,0.0007453559924999305,0.5371191886894157,0.002496409867025288,0.2677333333333333,0.007180219742846003
i3_c2.npy,0.4584,0.379,0.1816,0.1721,3,c2,0.5092,0.002166410241236277,0.5251795354145028,0.0064906987858771815,0.19440000000000002,0.012581467852891154
i3_c3.npy,0.4824,0.3835,0.2232,0.2128,3,c3,0.5181333333333332,0.0001885618083163919,0.5416093366818351,0.0019967964814687125,0.23666666666666666,0.01338988009240145
i3_c4.npy,0.4872,0.3802,0.216,0.1974,3,c4,0.5070666666666668,0.0007542472332656723,0.5163477317838754,0.0022917137874920532,0.22440000000000004,0.008563488385776754
i3_c5.npy,0.4824,0.3757,0.2072,0.2072,3,c5,0.5098000000000001,0.0022360679774997916,0.5239843118228054,0.005978114974402109,0.2162666666666667,0.006845598748263166
i3_c6.npy,0.4736,0.3822,0.2368,0.2226,3,c6,0.5146,0.0024413111231467327,0.5313582020771805,0.004162015218503747,0.2468,0.01432387284687117
i3_c7.npy,0.4672,0.3859,0.1968,0.1967,3,c7,0.5020666666666668,0.0017950549357114915,0.5051991797084939,0.004496854589002045,0.20720000000000002,0.011123548594460908
i3_g.npy,0.2982,0.2872,,,3,g,0.5055583333333332,0.0002892759159618389,0.5091441662247336,0.00020456658710153855,0.30935,0.010812300094491136
i4_c0.npy,0.4776,0.3857,0.2056,0.207,4,c0,0.5024666666666667,0.001354826762193447,0.5058224330685744,0.0030743066189640672,0.2182666666666667,0.011241984799056713
i4_c1.npy,0.4832,0.3804,0.1928,0.1895,4,c1,0.49513333333333337,0.0008137703743822529,0.48821711434217646,0.001811252986265595,0.20173333333333335,0.009242414306999127
i4_c2.npy,0.4456,0.3911,0.2664,0.2617,4,c2,0.5045999999999999,0.0010770329614269195,0.5084851654683242,0.001924530211232357,0.27573333333333333,0.008612136139709431
i4_c3.npy,0.4712,0.3884,0.2432,0.2264,4,c3,0.5021333333333333,0.001577621275493226,0.5043975138792374,0.003177209109841896,0.2530666666666667,0.011110755549866487
i4_c4.npy,0.48,0.3833,0.1704,0.2032,4,c4,0.4751333333333334,0.001965253729731149,0.4402788020075519,0.005056700166311554,0.1837333333333334,0.00997775303139717
