,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.3439,0.1282051282051282,0.1288,0,c0,0.4829059829059829,0.0030218238512245512,0.4495833333333333,0.01355287997274216,0.1581196581196581,0.0241745908097965
i0_c1.npy,1.0,0.3744,0.1153846153846153,0.1241,0,c1,0.4850427350427351,0.007086805107597002,0.44543650793650796,0.0267121270195164,0.12820512820512822,0.019583656816050593
i0_c2.npy,1.0,0.3514,0.141025641025641,0.1287,0,c2,0.483974358974359,0.014687742612037945,0.45065940630456763,0.041015087784459,0.16666666666666666,0.03916731363210119
i0_c3.npy,1.0,0.3397,0.1923076923076923,0.1537,0,c3,0.5416666666666666,0.004895914204012668,0.630579297245964,0.010541684840595124,0.20085470085470084,0.012087295404898245
i0_c4.npy,1.0,0.3367,0.1666666666666666,0.1716,0,c4,0.5085470085470085,0.0030218238512245512,0.5237908496732026,0.005479292003956772,0.18376068376068375,0.025282392235468455
i0_c5.npy,1.0,0.326,0.1282051282051282,0.1488,0,c5,0.48824786324786323,0.0023889615144228643,0.4599533799533799,0.009321678030230164,0.13675213675213674,0.012087295404898259
i0_c6.npy,1.0,0.3643,0.1282051282051282,0.1501,0,c6,0.4797008547008547,0.0023889615144228643,0.43444196705066274,0.006187055377417088,0.1346153846153846,0.009791828408025307
i0_c7.npy,1.0,0.3728,0.1794871794871795,0.1712,0,c7,0.4861111111111111,0.002388961514422844,0.46600529100529103,0.0044523895978060436,0.1901709401709402,0.015555790361710507
i0_c8.npy,1.0,0.327,0.1666666666666666,0.1274,0,c8,0.5288461538461539,0.007166884543268531,0.5960998877665544,0.015247983416191286,0.1773504273504273,0.018749923904684027
i0_c9.npy,1.0,0.342,0.1538461538461538,0.1609,0,c9,0.4775641025641026,0.004895914204012656,0.44017556517556516,0.0171857784891984,0.17094017094017097,0.025282392235468444
i0_c10.npy,1.0,0.344,0.1538461538461538,0.1717,0,c10,0.5267094017094017,0.002388961514422844,0.5984848484848485,0.0033879817840905707,0.1623931623931624,0.014173610215194015
i0_c11.npy,1.0,0.3474,0.0897435897435897,0.1432,0,c11,0.4743589743589744,0.003700963264036066,0.39608465608465604,0.019852201574067814,0.10042735042735042,0.01874992390468402
i0_c12.npy,1.0,0.3552,0.1666666666666666,0.1489,0,c12,0.47329059829059833,0.007777895180855252,0.43492703533026117,0.022617686540226386,0.18589743589743588,0.0293754852240759
i0_c13.npy,1.0,0.3447,0.1153846153846153,0.1115,0,c13,0.4967948717948718,0.00489591420401265,0.4884559884559885,0.017480579277901476,0.11965811965811966,0.0060436477024491154
i0_c14.npy,1.0,0.3545,0.1666666666666666,0.1473,0,c14,0.5106837606837606,0.004777923028845688,0.5341880341880341,0.01533408129744371,0.1773504273504273,0.018749923904684027
i0_c15.npy,1.0,0.3464,0.0641025641025641,0.1252,0,c15,0.42735042735042733,0.004777923028845688,0.2443447588375125,0.024432481765372247,0.0705128205128205,0.014333769086537114
i0_c16.npy,1.0,0.3088,0.1153846153846153,0.1278,0,c16,0.4914529914529915,0.0060436477024491285,0.4666666666666666,0.02357022603955158,0.12820512820512822,0.018130943107347374
i0_c17.npy,1.0,0.3696,0.0897435897435897,0.1114,0,c17,0.49252136752136755,0.011944807572114281,0.45982142857142855,0.0499122316406203,0.10042735042735045,0.023889615144228524
