,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i3_c2,0.9984,0.5075,0.232,0.199
i3_c3,0.9808,0.5219,0.248,0.2311
i3_c4,0.9952,0.5067,0.2064,0.2087
i3_c5,0.9936,0.5327,0.2368,0.2385
i3_c6,0.9936,0.5125,0.2128,0.174
i3_c7,0.992,0.5315,0.2288,0.1998
i3_c8,0.9776,0.5263,0.2336,0.2227
i3_c9,0.9904,0.5214,0.208,0.1986
i3_c10,0.9984,0.4873,0.1856,0.1776
i3_c11,0.992,0.5388,0.1888,0.1758
i3_c12,0.9952,0.5253,0.2208,0.2132
i3_c13,0.9856,0.5105,0.184,0.1675
i3_c14,0.9872,0.5239,0.1712,0.1685
i3_c15,0.9952,0.5248,0.1952,0.1851
i3_g,0.2868,0.2915,,
i4_c0,0.9968,0.5639,0.2448,0.1953
i4_c1,0.9984,0.5293,0.256,0.2389
i4_c2,1.0,0.5334,0.208,0.1904
i4_c3,0.9904,0.5328,0.168,0.1873
i4_c4,0.9968,0.5361,0.192,0.2081
i4_c5,0.9968,0.5368,0.2032,0.1926
i4_c6,0.9968,0.5343,0.184,0.1977
i4_c7,0.9968,0.5394,0.2512,0.2359
i4_c8,0.992,0.5343,0.2112,0.2143
i4_c9,0.9872,0.5334,0.2128,0.1824
i4_c10,0.9984,0.511,0.2128,0.187
i4_c11,1.0,0.5522,0.2,0.1738
i4_c12,0.9968,0.5437,0.1888,0.1888
i4_c13,0.9936,0.5363,0.2336,0.212
i4_c14,0.9888,0.531,0.1936,0.1981
i4_c15,1.0,0.5251,0.192,0.1883
i4_g,0.3457,0.3404,,
i5_c0,0.9952,0.5223,0.2448,0.2232
i5_c1,1.0,0.5159,0.1904,0.186
i5_c2,1.0,0.529,0.1744,0.1708
i5_c3,0.9968,0.5288,0.2416,0.2246
i5_c4,0.9984,0.5257,0.216,0.1964
i5_c5,0.9952,0.5365,0.2192,0.1898
i5_c6,0.9984,0.5109,0.2592,0.2359
i5_c7,0.9984,0.5322,0.2064,0.19
i5_c8,0.9872,0.5316,0.192,0.1766
i5_c9,0.9936,0.5339,0.1952,0.184
i5_c10,0.9984,0.5138,0.2336,0.2292
i5_c11,0.9936,0.5475,0.1648,0.1779
i5_c12,1.0,0.5336,0.2208,0.1898
i5_c13,0.9984,0.5381,0.2832,0.2359
i5_c14,0.9968,0.5535,0.1888,0.1618
i5_c15,1.0,0.5117,0.1856,0.177
i5_g,0.3424,0.3397,,
i6_c0,0.992,0.5413,0.232,0.2111
i6_c1,1.0,0.5357,0.216,0.2149
i6_c2,1.0,0.5405,0.232,0.211
i6_c3,0.9952,0.5609,0.1888,0.1851
i6_c4,0.9984,0.5487,0.1904,0.1938
i6_c5,0.9952,0.5537,0.1888,0.2102
i6_c6,0.9968,0.5334,0.248,0.2302
i6_c7,0.992,0.5516,0.216,0.209
i6_c8,0.9872,0.547,0.1808,0.1927
i6_c9,0.992,0.5508,0.1888,0.1767
i6_c10,1.0,0.5305,0.2368,0.2023
i6_c11,0.9936,0.5615,0.2176,0.2142
i6_c12,1.0,0.5657,0.224,0.1844
i6_c13,1.0,0.5411,0.2272,0.2183
i6_c14,0.9952,0.554,0.2352,0.2343
i6_c15,0.9952,0.531,0.2272,0.2292
i6_g,0.3559,0.351,,
i7_c0,0.9904,0.5522,0.2704,0.2446
i7_c1,1.0,0.5594,0.248,0.2342
i7_c2,1.0,0.5455,0.1872,0.1772
i7_c3,0.9984,0.5551,0.2688,0.2356
i7_c4,1.0,0.546,0.2288,0.2046
i7_c5,1.0,0.5678,0.2368,0.2224
i7_c6,0.9968,0.5525,0.2512,0.2358
i7_c7,0.9984,0.5633,0.2096,0.2015
i7_c8,0.992,0.5505,0.2048,0.2299
i7_c9,0.9936,0.5593,0.1904,0.2104
i7_c10,1.0,0.5409,0.152,0.1582
i7_c11,0.9888,0.568,0.192,0.1599
i7_c12,1.0,0.5761,0.16,0.198
i7_c13,0.9984,0.5523,0.1808,0.1852
i7_c14,1.0,0.5591,0.2368,0.201
i7_c15,1.0,0.5456,0.1968,0.2077
i7_g,0.3693,0.3552,,
i8_c0,0.9968,0.5534,0.208,0.1884
i8_c1,1.0,0.5495,0.2256,0.2202
i8_c2,1.0,0.5467,0.2448,0.2087
i8_c3,0.9968,0.5562,0.2032,0.1925
i8_c4,1.0,0.5326,0.1888,0.1591
i8_c5,0.9984,0.5539,0.1632,0.1721
i8_c6,1.0,0.5453,0.2304,0.2121
i8_c7,0.9968,0.5673,0.1824,0.1779
i8_c8,0.9904,0.5663,0.208,0.1995
i8_c9,0.9968,0.5513,0.2016,0.1737
i8_c10,0.9984,0.5424,0.1856,0.2065
i8_c11,0.9856,0.5646,0.2176,0.197
i8_c12,1.0,0.5697,0.1872,0.1929
i8_c13,1.0,0.5726,0.2304,0.2063
i8_c14,0.9984,0.578,0.1696,0.1715
i8_c15,1.0,0.5592,0.1968,0.1787
i8_g,0.3236,0.3056,,
i9_c0,0.9952,0.547,0.2288,0.2049
i9_c1,1.0,0.5457,0.192,0.1904
i9_c2,1.0,0.5375,0.192,0.2083
i9_c3,0.9984,0.5439,0.1984,0.1954
i9_c4,1.0,0.5341,0.208,0.1955
i9_c5,1.0,0.5336,0.192,0.1845
i9_c6,0.9984,0.5338,0.2272,0.2241
i9_c7,1.0,0.5447,0.216,0.2133
i9_c8,0.9888,0.5399,0.248,0.2286
i9_c9,0.9968,0.5423,0.2128,0.2035
i9_c10,1.0,0.5241,0.1904,0.1995
i9_c11,0.9904,0.5598,0.1808,0.1812
i9_c12,1.0,0.5461,0.2352,0.2115
i9_c13,0.9952,0.5485,0.1952,0.1875
i9_c14,0.9968,0.5547,0.216,0.1943
i9_c15,0.9984,0.5207,0.2544,0.2141
i9_g,0.3628,0.3489,,
