,0,1
i0_c0,0.08,0.0474
i0_c1,0.08,0.0531
i0_c2,0.0904,0.065
i0_c3,0.0552,0.0292
i0_g,0.0509,0.0467
i1_c0,0.0808,0.0496
i1_c1,0.0784,0.0558
i1_c2,0.0884,0.0606
i1_c3,0.0536,0.0293
i1_g,0.0582,0.0532
i2_c0,0.0728,0.04
i2_c1,0.084,0.0531
i2_c2,0.0904,0.0618
i2_c3,0.0572,0.0297
i2_g,0.0512,0.0481
i3_c0,0.0756,0.0458
i3_c1,0.0816,0.0563
i3_c2,0.0848,0.0594
i3_c3,0.0664,0.0334
i3_g,0.0555,0.0513
i4_c0,0.068,0.0367
i4_c1,0.0712,0.049
i4_c2,0.0856,0.0608
i4_c3,0.046,0.0267
i4_g,0.047,0.0431
