file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8468,0.7782,0,c0,0.5337999999999999,0.00042817441928883366,0.5213943491099039,0.0013986707648828093,0.8272999999999998,0.05514632051793362
i0_c1.npy,0.8386,0.7712,0,c1,0.5345166666666666,0.001618040653245616,0.5220302605705778,0.0007154254505658009,0.8196333333333334,0.058064150347314616
i0_g.npy,0.8401,0.8057,0,g,0.51805,0.0008967534034876242,0.5111900778148978,0.00028432500808747095,0.8260166666666667,0.058549819716963145
i1_c0.npy,0.869,0.7959,1,c0,0.5339666666666666,0.0012378296418417971,0.5206745948317858,0.00025167154453223687,0.8559000000000001,0.04029652590484691
i1_c1.npy,0.8698,0.7976,1,c1,0.5395666666666666,0.0019720265943665265,0.5242382002886612,0.00018697439752250438,0.8558666666666666,0.043857597846768674
i1_g.npy,0.8638,0.8275,1,g,0.5186333333333334,0.0006859705209085631,0.5111623682027403,0.00013585281569427105,0.8537666666666667,0.04063995024056445
i2_c0.npy,0.8778,0.8095,2,c0,0.5386500000000001,0.0012107160415775883,0.5231978932776626,0.00027731823446308196,0.8720333333333333,0.03445101191869726
i2_c1.npy,0.8764,0.8064,2,c1,0.5364333333333334,0.001043498389499911,0.5219561119979805,0.00033824005060658485,0.8666666666666667,0.03661378004097485
i2_g.npy,0.8707,0.8302,2,g,0.5223333333333332,0.000577831194111968,0.5132447508968355,0.00019241761114762468,0.8659,0.033364202373202326
i3_c0.npy,0.8834,0.8121,3,c0,0.535,0.0006855654600401098,0.5209420942445181,0.0004559155500923253,0.8713333333333333,0.03325149954847482
i3_c1.npy,0.879,0.817,3,c1,0.5300666666666667,0.0006523461930260337,0.5179259073480377,0.00041934222111992815,0.8693,0.03073646043382355
i3_g.npy,0.8725,0.8354,3,g,0.5194083333333332,0.0011670535072947077,0.5114093073919989,0.0002948326567313782,0.8691666666666666,0.031783730988597846
i4_c0.npy,0.8878,0.8166,4,c0,0.5392,0.00020816659994659034,0.5232999395605268,0.0009029930697015378,0.8815,0.0283985328259519
i4_c1.npy,0.8814,0.8121,4,c1,0.53605,0.0002500000000000131,0.5215264765420294,0.0006312414132493109,0.8742333333333333,0.02899940612418737
i4_g.npy,0.8728,0.8364,4,g,0.5200833333333333,0.0012012724734861606,0.5117850339526814,0.0003503933792427571,0.87135,0.0283772649609977
i5_c0.npy,0.89,0.8117,5,c0,0.5408833333333334,0.0011186549463033223,0.5242330564657876,9.504052223173919e-05,0.8845000000000001,0.026352672223767613
i5_c1.npy,0.884,0.8117,5,c1,0.5369999999999999,0.002105548226313836,0.5219373370793026,0.0005825412122450357,0.8795999999999999,0.029070489045307336
i5_g.npy,0.877,0.8372,5,g,0.521275,0.0008285278108388226,0.5124585909601749,0.00012749905373637518,0.8749000000000001,0.027369630371392797
i6_c0.npy,0.8886,0.8122,6,c0,0.5374833333333333,0.0007987837977547979,0.5222073580917227,0.00016748795370292047,0.8816,0.024687108646687092
i6_c1.npy,0.8892,0.8176,6,c1,0.5375000000000001,0.00165730705262079,0.5221518225611246,0.00036979275825739554,0.8835333333333333,0.02573341968897429
i6_g.npy,0.8791,0.8416,6,g,0.5220083333333333,0.001005574738920731,0.5128580102567474,0.00024520739801116347,0.8774166666666666,0.02572290915809401
i7_c0.npy,0.8924,0.8178,7,c0,0.5352,0.0012596295751794264,0.5207100813991583,0.00019109040904490598,0.8848333333333334,0.024791508402856186
i7_c1.npy,0.8876,0.8196,7,c1,0.5339833333333334,0.0010237458451957434,0.5200504026900047,0.00018882899134326297,0.8814000000000001,0.024149534156997714
i7_g.npy,0.8807,0.8413,7,g,0.52135,0.0017228851770600942,0.5124214306005092,0.000698216016793001,0.8794333333333332,0.02523969536706461
i8_c0.npy,0.8974,0.8149,8,c0,0.5424166666666667,0.0025175495140225953,0.5249315695040744,0.0008429196990618214,0.8923,0.025806652889000012
i8_c1.npy,0.8874,0.8253,8,c1,0.5328166666666667,0.002423782626850504,0.5192658940654317,0.0009832193590820302,0.8834,0.023882490099094236
i8_g.npy,0.8841,0.8388,8,g,0.5211833333333332,0.0006222718234197883,0.5123063632879347,5.795424925632363e-05,0.8817666666666667,0.02270959170825305
i9_c0.npy,0.8952,0.8215,9,c0,0.5397500000000001,0.00100788557551607,0.5233000023203102,3.461439308137914e-05,0.8927666666666667,0.023061776938379155
i9_c1.npy,0.8922,0.8259,9,c1,0.5345666666666667,0.0011981467170407534,0.5202809846485085,0.00019094601875734545,0.8865666666666668,0.02350869815385126
i9_g.npy,0.8806,0.843,9,g,0.520125,0.0013545448189951751,0.5116857414074023,0.0005089858079395986,0.8802499999999999,0.023593837472244025
