,0,1
i0_c0,0.6574,0.2346
i0_c1,0.6628,0.2382
i0_g,0.582,0.3285
i1_c0,0.6642,0.227
i1_c1,0.649,0.2187
i1_g,0.5795,0.3113
i2_c0,0.6584,0.2397
i2_c1,0.6712,0.2368
i2_g,0.5773,0.3254
i3_c0,0.669,0.2278
i3_c1,0.6588,0.2249
i3_g,0.5799,0.323
i4_c0,0.6628,0.2314
i4_c1,0.6674,0.2328
i4_g,0.5807,0.3242
