,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.344,0.14102564102564102,0.1393
i0_c1,1.0,0.3727,0.1282051282051282,0.1389
i0_c2,1.0,0.3502,0.11538461538461539,0.1261
i0_c3,1.0,0.3386,0.15384615384615385,0.162
i0_c4,1.0,0.3373,0.07692307692307693,0.1272
i0_c5,1.0,0.3274,0.1282051282051282,0.1531
i0_c6,1.0,0.3648,0.08974358974358974,0.162
i0_c7,1.0,0.3712,0.20512820512820512,0.1271
i0_c8,1.0,0.3267,0.11538461538461539,0.1402
i0_c9,1.0,0.3414,0.20512820512820512,0.151
i0_c10,1.0,0.3441,0.14102564102564102,0.1269
i0_c11,1.0,0.349,0.1282051282051282,0.1459
i0_c12,1.0,0.3549,0.08974358974358974,0.1616
i0_c13,1.0,0.3448,0.14102564102564102,0.1632
i0_c14,1.0,0.3534,0.1794871794871795,0.1517
i0_c15,1.0,0.3474,0.10256410256410256,0.1432
i0_c16,1.0,0.3072,0.16666666666666666,0.1359
i0_c17,1.0,0.3699,0.15384615384615385,0.1667
i0_c18,1.0,0.3576,0.08974358974358974,0.1301
i0_c19,1.0,0.3403,0.15384615384615385,0.1387
i0_c20,1.0,0.336,0.14102564102564102,0.1481
i0_c21,1.0,0.3571,0.11538461538461539,0.1264
i0_c22,1.0,0.3484,0.23076923076923078,0.1344
i0_c23,1.0,0.3752,0.16666666666666666,0.1402
i0_c24,1.0,0.3361,0.08974358974358974,0.1169
i0_c25,1.0,0.3528,0.14102564102564102,0.1809
i0_c26,1.0,0.336,0.11538461538461539,0.1586
i0_c27,1.0,0.3477,0.19230769230769232,0.1453
i0_c28,1.0,0.3467,0.11538461538461539,0.1266
i0_c29,1.0,0.3478,0.08974358974358974,0.1373
i0_c30,1.0,0.3336,0.21794871794871795,0.1584
i0_c31,1.0,0.3355,0.14102564102564102,0.148
i0_c32,1.0,0.3586,0.05128205128205128,0.1572
i0_c33,1.0,0.3308,0.2564102564102564,0.1489
i0_c34,1.0,0.3532,0.11538461538461539,0.1537
i0_c35,1.0,0.346,0.19230769230769232,0.1292
i0_c36,1.0,0.3409,0.0641025641025641,0.0937
i0_c37,1.0,0.356,0.10256410256410256,0.1297
i0_c38,1.0,0.3446,0.16666666666666666,0.1597
i0_c39,1.0,0.3632,0.23076923076923078,0.1454
i0_c40,1.0,0.3447,0.1282051282051282,0.1299
i0_c41,1.0,0.343,0.1794871794871795,0.1636
i0_c42,1.0,0.3489,0.16666666666666666,0.1507
i0_c43,1.0,0.3547,0.21794871794871795,0.1502
i0_c44,1.0,0.3361,0.1794871794871795,0.1264
i0_c45,1.0,0.3394,0.19230769230769232,0.1434
i0_c46,1.0,0.3402,0.10256410256410256,0.1231
i0_c47,1.0,0.3563,0.08974358974358974,0.1186
i0_c48,1.0,0.3314,0.19230769230769232,0.1618
i0_c49,1.0,0.343,0.1794871794871795,0.1666
i0_c50,1.0,0.3436,0.24358974358974358,0.1642
i0_c51,1.0,0.3448,0.14102564102564102,0.1372
i0_c52,1.0,0.3513,0.1282051282051282,0.1515
i0_c53,1.0,0.3616,0.1282051282051282,0.1385
i0_c54,1.0,0.3564,0.16666666666666666,0.1514
i0_c55,1.0,0.3503,0.15384615384615385,0.1334
i0_c56,1.0,0.3194,0.24358974358974358,0.1771
i0_c57,1.0,0.3534,0.1282051282051282,0.1617
i0_c58,1.0,0.3777,0.15384615384615385,0.1902
i0_c59,1.0,0.3471,0.16666666666666666,0.1463
i0_c60,1.0,0.348,0.07692307692307693,0.1054
i0_c61,1.0,0.3446,0.1282051282051282,0.1593
i0_c62,1.0,0.3316,0.11538461538461539,0.1357
i0_c63,1.0,0.3307,0.15384615384615385,0.148
i0_c64,1.0,0.3511,0.10256410256410256,0.1497
i0_c65,1.0,0.3756,0.11538461538461539,0.1161
i0_c66,1.0,0.3165,0.08974358974358974,0.1259
i0_c67,1.0,0.3385,0.16666666666666666,0.1824
i0_c68,1.0,0.3167,0.19230769230769232,0.1382
i0_c69,1.0,0.3266,0.11538461538461539,0.1368
i0_c70,1.0,0.3798,0.1282051282051282,0.1125
i0_c71,1.0,0.3363,0.14102564102564102,0.159
i0_c72,1.0,0.3477,0.16666666666666666,0.1434
i0_c73,1.0,0.3262,0.08974358974358974,0.0949
i0_c74,1.0,0.3599,0.1282051282051282,0.1273
i0_c75,1.0,0.3375,0.15384615384615385,0.1515
i0_c76,1.0,0.3428,0.15384615384615385,0.1309
i0_c77,1.0,0.3453,0.14102564102564102,0.1323
i0_c78,1.0,0.3511,0.11538461538461539,0.1336
i0_c79,1.0,0.3431,0.15384615384615385,0.168
