,0,1
i0_c0,0.3124,0.1445
i0_c1,0.3872,0.1705
i0_c2,0.3684,0.1685
i0_c3,0.3524,0.1699
i0_g,0.2104,0.1649
i1_c0,0.334,0.1472
i1_c1,0.4052,0.1657
i1_c2,0.3768,0.1718
i1_c3,0.3708,0.1736
i1_g,0.2142,0.1672
i2_c0,0.3264,0.1501
i2_c1,0.3744,0.1727
i2_c2,0.3716,0.1679
i2_c3,0.3336,0.1625
i2_g,0.2117,0.1677
i3_c0,0.3236,0.1499
i3_c1,0.3908,0.1702
i3_c2,0.3656,0.1692
i3_c3,0.3524,0.1686
i3_g,0.2127,0.1676
i4_c0,0.328,0.1496
i4_c1,0.394,0.1683
i4_c2,0.3488,0.1596
i4_c3,0.3748,0.1756
i4_g,0.2115,0.1681
